synapse_id,parent_project_id,object_type,file_name,file_version,content_type,processed_or_raw,metadata_visible,download_test_succeeded,access_tier,certification_required,clickthrough_required,validated_profile_required,institutional_signature_required,irb_required,manual_committee_review_required,acquisition_status,scientific_role,blocker
syn29934993,syn27127036,File,LBPSEMA4BRAIN215_run2_S29_L002_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935016,syn27127036,File,LBPSEMA4BRAIN215_run2_S29_L003_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935030,syn27127036,File,LBPSEMA4BRAIN215_run2_S29_L003_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935050,syn27127036,File,LBPSEMA4BRAIN215_run2_S29_L004_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935080,syn27127036,File,LBPSEMA4BRAIN215_run2_S29_L004_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935602,syn27127036,File,LBPSEMA4BRAIN224_run1_S97_L001_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935615,syn27127036,File,LBPSEMA4BRAIN224_run1_S97_L001_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935631,syn27127036,File,LBPSEMA4BRAIN224_run1_S97_L002_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935666,syn27127036,File,LBPSEMA4BRAIN224_run1_S97_L002_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935681,syn27127036,File,LBPSEMA4BRAIN224_run1_S97_L003_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935692,syn27127036,File,LBPSEMA4BRAIN224_run1_S97_L003_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935724,syn27127036,File,LBPSEMA4BRAIN224_run1_S97_L004_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935737,syn27127036,File,LBPSEMA4BRAIN224_run1_S97_L004_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935750,syn27127036,File,LBPSEMA4BRAIN224_run2_S158_L001_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935774,syn27127036,File,LBPSEMA4BRAIN224_run2_S158_L001_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935796,syn27127036,File,LBPSEMA4BRAIN224_run2_S158_L002_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935808,syn27127036,File,LBPSEMA4BRAIN224_run2_S158_L002_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935822,syn27127036,File,LBPSEMA4BRAIN224_run2_S158_L003_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935860,syn27127036,File,LBPSEMA4BRAIN224_run2_S158_L003_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935872,syn27127036,File,LBPSEMA4BRAIN224_run2_S158_L004_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935896,syn27127036,File,LBPSEMA4BRAIN224_run2_S158_L004_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935915,syn27127036,File,LBPSEMA4BRAIN320_run1_S36_L001_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935926,syn27127036,File,LBPSEMA4BRAIN320_run1_S36_L001_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935939,syn27127036,File,LBPSEMA4BRAIN320_run1_S36_L002_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935955,syn27127036,File,LBPSEMA4BRAIN320_run1_S36_L002_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935980,syn27127036,File,LBPSEMA4BRAIN320_run1_S36_L003_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29935990,syn27127036,File,LBPSEMA4BRAIN320_run1_S36_L003_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936000,syn27127036,File,LBPSEMA4BRAIN320_run1_S36_L004_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936012,syn27127036,File,LBPSEMA4BRAIN320_run1_S36_L004_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936039,syn27127036,File,LBPSEMA4BRAIN320_run2_S36_L001_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936051,syn27127036,File,LBPSEMA4BRAIN320_run2_S36_L001_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936061,syn27127036,File,LBPSEMA4BRAIN320_run2_S36_L002_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936078,syn27127036,File,LBPSEMA4BRAIN320_run2_S36_L002_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936101,syn27127036,File,LBPSEMA4BRAIN320_run2_S36_L003_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936115,syn27127036,File,LBPSEMA4BRAIN320_run2_S36_L003_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936125,syn27127036,File,LBPSEMA4BRAIN320_run2_S36_L004_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936141,syn27127036,File,LBPSEMA4BRAIN320_run2_S36_L004_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936171,syn27127036,File,LBPSEMA4BRAIN098_run1_S63_L001_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936184,syn27127036,File,LBPSEMA4BRAIN098_run1_S63_L001_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936199,syn27127036,File,LBPSEMA4BRAIN098_run1_S63_L002_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936241,syn27127036,File,LBPSEMA4BRAIN098_run1_S63_L002_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936253,syn27127036,File,LBPSEMA4BRAIN098_run1_S63_L003_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936269,syn27127036,File,LBPSEMA4BRAIN098_run1_S63_L003_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936304,syn27127036,File,LBPSEMA4BRAIN098_run1_S63_L004_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936316,syn27127036,File,LBPSEMA4BRAIN098_run1_S63_L004_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936329,syn27127036,File,LBPSEMA4BRAIN098_run2_S63_L001_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936362,syn27127036,File,LBPSEMA4BRAIN098_run2_S63_L001_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936376,syn27127036,File,LBPSEMA4BRAIN098_run2_S63_L002_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936391,syn27127036,File,LBPSEMA4BRAIN098_run2_S63_L002_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936420,syn27127036,File,LBPSEMA4BRAIN098_run2_S63_L003_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936438,syn27127036,File,LBPSEMA4BRAIN098_run2_S63_L003_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936452,syn27127036,File,LBPSEMA4BRAIN098_run2_S63_L004_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29936486,syn27127036,File,LBPSEMA4BRAIN098_run2_S63_L004_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29937609,syn27127036,File,LBPSEMA4BRAIN104_run1_S33_L001_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29937644,syn27127036,File,LBPSEMA4BRAIN104_run1_S33_L001_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29937661,syn27127036,File,LBPSEMA4BRAIN104_run1_S33_L002_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29937694,syn27127036,File,LBPSEMA4BRAIN104_run1_S33_L002_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29937715,syn27127036,File,LBPSEMA4BRAIN104_run1_S33_L003_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29937730,syn27127036,File,LBPSEMA4BRAIN104_run1_S33_L003_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29937765,syn27127036,File,LBPSEMA4BRAIN104_run1_S33_L004_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29937783,syn27127036,File,LBPSEMA4BRAIN104_run1_S33_L004_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29937801,syn27127036,File,LBPSEMA4BRAIN104_run2_S33_L001_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29937839,syn27127036,File,LBPSEMA4BRAIN104_run2_S33_L001_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29937856,syn27127036,File,LBPSEMA4BRAIN104_run2_S33_L002_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29937877,syn27127036,File,LBPSEMA4BRAIN104_run2_S33_L002_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29937911,syn27127036,File,LBPSEMA4BRAIN104_run2_S33_L003_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29937924,syn27127036,File,LBPSEMA4BRAIN104_run2_S33_L003_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29937947,syn27127036,File,LBPSEMA4BRAIN104_run2_S33_L004_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29937970,syn27127036,File,LBPSEMA4BRAIN104_run2_S33_L004_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29937985,syn27127036,File,LBPSEMA4BRAIN105_run1_S86_L001_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938018,syn27127036,File,LBPSEMA4BRAIN105_run1_S86_L001_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938031,syn27127036,File,LBPSEMA4BRAIN105_run1_S86_L002_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938047,syn27127036,File,LBPSEMA4BRAIN105_run1_S86_L002_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938083,syn27127036,File,LBPSEMA4BRAIN105_run1_S86_L003_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938099,syn27127036,File,LBPSEMA4BRAIN105_run1_S86_L003_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938113,syn27127036,File,LBPSEMA4BRAIN105_run1_S86_L004_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938155,syn27127036,File,LBPSEMA4BRAIN105_run1_S86_L004_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938169,syn27127036,File,LBPSEMA4BRAIN105_run2_S151_L001_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938191,syn27127036,File,LBPSEMA4BRAIN105_run2_S151_L001_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938221,syn27127036,File,LBPSEMA4BRAIN105_run2_S151_L002_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938237,syn27127036,File,LBPSEMA4BRAIN105_run2_S151_L002_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938268,syn27127036,File,LBPSEMA4BRAIN105_run2_S151_L003_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938293,syn27127036,File,LBPSEMA4BRAIN105_run2_S151_L003_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938308,syn27127036,File,LBPSEMA4BRAIN105_run2_S151_L004_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938343,syn27127036,File,LBPSEMA4BRAIN105_run2_S151_L004_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938621,syn27127036,File,LBPSEMA4BRAIN297_run1_S148_L001_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938668,syn27127036,File,LBPSEMA4BRAIN297_run1_S148_L001_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938686,syn27127036,File,LBPSEMA4BRAIN297_run1_S148_L002_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938725,syn27127036,File,LBPSEMA4BRAIN297_run1_S148_L002_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938749,syn27127036,File,LBPSEMA4BRAIN297_run1_S148_L003_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938767,syn27127036,File,LBPSEMA4BRAIN297_run1_S148_L003_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938803,syn27127036,File,LBPSEMA4BRAIN297_run1_S148_L004_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938818,syn27127036,File,LBPSEMA4BRAIN297_run1_S148_L004_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938851,syn27127036,File,LBPSEMA4BRAIN297_run2_S174_L001_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938866,syn27127036,File,LBPSEMA4BRAIN297_run2_S174_L001_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938881,syn27127036,File,LBPSEMA4BRAIN297_run2_S174_L002_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938917,syn27127036,File,LBPSEMA4BRAIN297_run2_S174_L002_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938930,syn27127036,File,LBPSEMA4BRAIN297_run2_S174_L003_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938945,syn27127036,File,LBPSEMA4BRAIN297_run2_S174_L003_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938979,syn27127036,File,LBPSEMA4BRAIN297_run2_S174_L004_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29938992,syn27127036,File,LBPSEMA4BRAIN297_run2_S174_L004_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29940185,syn27127036,File,LBPSEMA4BRAIN238_run1_S110_L001_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
