baseline_effective_rank,baseline_ema,baseline_jepa_diagnostic_loss,baseline_known_factor_heldout_mean_r2,baseline_online_effective_rank,baseline_online_known_factor_heldout_mean_r2,baseline_online_top_singular_energy_fraction,baseline_slot_cosine,baseline_slot_variance,baseline_top_singular_energy_fraction,difference_test_minus_baseline_effective_rank,difference_test_minus_baseline_jepa_diagnostic_loss,difference_test_minus_baseline_known_factor_heldout_mean_r2,difference_test_minus_baseline_online_effective_rank,difference_test_minus_baseline_online_known_factor_heldout_mean_r2,difference_test_minus_baseline_online_top_singular_energy_fraction,difference_test_minus_baseline_slot_cosine,difference_test_minus_baseline_slot_variance,difference_test_minus_baseline_top_singular_energy_fraction,fixture,optimizer_step,seed,test_effective_rank,test_ema,test_jepa_diagnostic_loss,test_known_factor_heldout_mean_r2,test_online_effective_rank,test_online_known_factor_heldout_mean_r2,test_online_top_singular_energy_fraction,test_slot_cosine,test_slot_variance,test_top_singular_energy_fraction
4.231544494628906,0.99925,0.002005241534789093,-0.07594857633798696,3.795210599899292,-0.08498060015809167,0.9905163645744324,0.9892434477806091,0.010308414697647095,0.9874774217605591,-0.02189350128173828,-0.00014494940114673227,-0.0018163339458799471,0.015244483947753906,0.031008859962458377,-3.0279159545898438e-05,0.0005184412002563477,-0.0004964275285601616,0.00026428699493408203,balanced_multifactor,50,8114005,4.209650993347168,0.996,0.0018602921336423606,-0.07776491028386691,3.810455083847046,-0.05397174019563329,0.9904860854148865,0.9897618889808655,0.009811987169086933,0.9877417087554932
4.204958915710449,0.99925,0.00102047914697323,-0.04979448387332683,3.530626058578491,-0.06542161974004687,0.9906669855117798,0.9893754720687866,0.010181830264627934,0.9875969290733337,-0.0995640754699707,-8.476902439724654e-05,-0.01254550519831342,0.022722244262695312,-0.004033101172716533,0.00010883808135986328,0.0010023117065429688,-0.0009593348950147629,0.000704646110534668,balanced_multifactor,100,8114005,4.1053948402404785,0.996,0.0009357101225759834,-0.06233998907164025,3.5533483028411865,-0.0694547209127634,0.9907758235931396,0.9903777837753296,0.00922249536961317,0.9883015751838684
4.153395652770996,0.99925,0.0006756365473847836,-0.061854038515695424,3.453374147415161,-0.05302583638270984,0.9908019304275513,0.9894924163818359,0.010069554671645164,0.9878465533256531,-0.26210808753967285,-4.7984249249566346e-05,-0.006814667791305774,-0.044592857360839844,0.003568873985406784,0.00039374828338623047,0.0014466047286987305,-0.0013835541903972626,0.001383364200592041,balanced_multifactor,200,8114005,3.8912875652313232,0.996,0.0006276522981352173,-0.0686687063070012,3.4087812900543213,-0.04945696239730306,0.9911956787109375,0.9909390211105347,0.008686000481247902,0.9892299175262451
4.09463357925415,0.99925,0.0005469481693580747,-0.058630502618182825,3.3580985069274902,-0.05153406219496294,0.9911975860595703,0.9895260334014893,0.010037219151854515,0.9880939722061157,-0.3912374973297119,-4.0075203287415206e-05,-0.004399540394845053,-0.0783076286315918,-0.005259473138828692,0.0005183815956115723,0.0017066597938537598,-0.0016321688890457153,0.0019075870513916016,balanced_multifactor,300,8114005,3.7033960819244385,0.996,0.0005068729660706595,-0.06303004301302788,3.2797908782958984,-0.05679353533379163,0.9917159676551819,0.991232693195343,0.0084050502628088,0.9900015592575073
3.96217942237854,0.99925,0.0003721198700077366,-0.047300502607901855,3.1658236980438232,-0.05093006440324825,0.9918491840362549,0.9895194172859192,0.010042612440884113,0.9886370897293091,-0.567511796951294,-3.438132625888102e-05,0.00035905430835668495,-0.1060323715209961,0.01963676886105252,0.0006555914878845215,0.0020399093627929688,-0.0019528260454535484,0.002624332904815674,balanced_multifactor,500,8114005,3.394667625427246,0.996,0.0003377385437488556,-0.04694144829954517,3.059791326522827,-0.03129329554219573,0.9925047755241394,0.9915593266487122,0.008089786395430565,0.9912614226341248
4.926353931427002,0.99925,0.25534268096089363,-0.09622126141038706,4.926353931427002,-0.09622126141038706,0.9900097250938416,0.9906590580940247,0.008951583877205849,0.9900097250938416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dominant_axis_multifactor,0,8114001,4.926353931427002,0.996,0.25534268096089363,-0.09622126141038706,4.926353931427002,-0.09622126141038706,0.9900097250938416,0.9906590580940247,0.008951583877205849,0.9900097250938416
4.920980930328369,0.99925,0.008093921758700162,-0.10279532986884835,4.899504661560059,-0.14755750031520012,0.9909474849700928,0.9906864762306213,0.0089254230260849,0.9900245070457458,0.001255035400390625,-0.0005390172591432929,-0.01773894877269716,-0.0067844390869140625,0.015697450752513137,2.384185791015625e-07,0.00011843442916870117,-0.00011300016194581985,1.7940998077392578e-05,dominant_axis_multifactor,20,8114001,4.92223596572876,0.996,0.007554904499556869,-0.1205342786415455,4.8927202224731445,-0.131860049562687,0.9909477233886719,0.99080491065979,0.00881242286413908,0.9900424480438232
4.915247440338135,0.99925,0.0019829813245451078,-0.0943755358341512,4.458018779754639,-0.11781430918827404,0.9923747777938843,0.99080491065979,0.008812001906335354,0.9900598526000977,-0.018953800201416016,-0.00021408480824902654,-0.02807796344113346,0.021667957305908203,0.014478783082030877,-6.604194641113281e-05,0.000585019588470459,-0.000559316948056221,0.00018870830535888672,dominant_axis_multifactor,50,8114001,4.896293640136719,0.996,0.0017688965162960812,-0.12245349927528466,4.479686737060547,-0.10333552610624316,0.9923087358474731,0.9913899302482605,0.008252684958279133,0.9902485609054565
4.887111663818359,0.99925,0.0009898627176880836,-0.09539864371886608,4.036240100860596,-0.07865849517388257,0.9931929707527161,0.9909664392471313,0.008657395839691162,0.9901806712150574,-0.1204977035522461,-0.00015392206114483997,-0.016253455136426065,0.08461618423461914,0.004760704339682467,-9.238719940185547e-05,0.0011354684829711914,-0.0010858536697924137,0.0005991458892822266,dominant_axis_multifactor,100,8114001,4.766613960266113,0.996,0.0008359406565432437,-0.11165209885529215,4.120856285095215,-0.0738977908342001,0.9931005835533142,0.9921019077301025,0.007571542169898748,0.9907798171043396
4.815865516662598,0.99925,0.0005799593636766076,-0.12104888893379068,3.9312381744384766,-0.03200685607792446,0.9931971430778503,0.9911249279975891,0.008505684323608875,0.9904346466064453,-0.3072538375854492,-7.438023021677509e-05,0.030178518150813197,0.018095731735229492,-0.013519417191471678,0.0002238750457763672,0.0016353130340576172,-0.0015630293637514114,0.0012232661247253418,dominant_axis_multifactor,200,8114001,4.508611679077148,0.996,0.0005055791334598325,-0.09087037078297748,3.949333906173706,-0.045526273269396136,0.9934210181236267,0.9927602410316467,0.006942654959857464,0.9916579127311707
