cell_id_hash,broad_family,local_isolation,donor_id_hash,dataset_id,technology,candidate_only_not_new_cell_type
94a81d91056e5db398c68d7abeb1f44bf81bf10ad05c04f0485cc5dc680dc069,Neuronal: GABAergic,0.4007892310619354,3bee44480e84c2882efa859cb06d21f2126dca8ecaf0579abf9069f62bb6cde7,HVS,10x 3' v3,True
9ce618a0c8f94d91b6bc9c82ed12646a15629e5eb0a53c7471940ef7aadd7a09,Neuronal: GABAergic,0.3902653455734253,bf3c7697aaa8aee2ee673726d8f7f20c9ef75414b38a968b252d62e18d0426a2,HVS,10x 3' v3,True
7daabce640ce12c2ee4cfc2937c12a038dbc054ad5c014cb4732cb785036f2c9,Neuronal: GABAergic,0.3896913230419159,90c6407046b8af2bf1de46d9b25a1126ca12435a9526a2824cdc1c978d1c3d2d,HVS,10x 3' v3,True
7cf67a8ca2710b9d2917a6d911f4d3b056d35a96e53cf7708aeb82903b1aa3d6,Neuronal: GABAergic,0.3753587007522583,a951392dbccdb95df9047af5f60f6cb824ba072f6182df53d5d39c3fdf45f724,HVS,10x 3' v3,True
9aaad59f74c329dfd72128d8c758a7fb1099a0d625a58abd789c687282469504,Neuronal: GABAergic,0.3798741400241852,a951392dbccdb95df9047af5f60f6cb824ba072f6182df53d5d39c3fdf45f724,HVS,10x 3' v3,True
37336a4e57f5b70b916ee257dcfb342bd51567155de99a4dc179455672204092,Neuronal: GABAergic,0.3729763627052307,a951392dbccdb95df9047af5f60f6cb824ba072f6182df53d5d39c3fdf45f724,HVS,10x 3' v3,True
0ac57070ce8f502bf23a3d95a6d53c89342b5ae1bb5a0bc3c7818956dc402300,Neuronal: GABAergic,0.36773940920829773,a3f8b35353f3fc3b673f9a7dcb09069f6322f191273e6ad319d65813b9e7b3a3,HVS,10x 3' v3,True
25aadb97216d0de857839042787afb84621620472e8d2e1707b61e3272fe7319,Neuronal: GABAergic,0.4365786015987396,c264aed2f5b5a233c0bfff401d1eb48abd03f4890f37d8cd0507c47d0927ac60,HVS,10x 3' v3,True
3189227bc5a4470fb222fdd503452e1aca00e541eee09a5098dbdafed54ae355,Neuronal: GABAergic,0.39089256525039673,26734731a308159290097c60e98c654ab8a2df0a50861eb555c17de9d9257834,HVS,10x 3' v3,True
5353eb2c5defcb8721f538ec22be0a83fcbb5eb3570f4c2faf06f11338723be0,Neuronal: GABAergic,0.5640771389007568,74a0d94a300f3489cf73ed7e2eacdef8a6d541bbfa79594e12fd6c6d1b0411bc,HVS,10x 3' v3,True
1796492a8455794fb053bdcaf6aa8f32208f7a5bf04ca8ad060fd99c4e700581,Neuronal: GABAergic,0.4556443989276886,d1c672ad331d8ede68b27cd775eb137f5c375adb1a0495867c7090ef9a1e8b96,HVS,10x 3' v3,True
47927464c4dbf5ebd8a03eca44fc7b944c86ce5888c6bf49d0cfe54a5740fa32,Neuronal: GABAergic,0.3854129910469055,efdc973fef5e2f49d7d56da30efceaef22d91b470448201eec3ecc807d9c872b,HVS,10x 3' v3,True
2559ba79464baa7b24ffd5a5d4f657e4fce94806abd20e9c43d670cb906690f8,Neuronal: GABAergic,0.38411945104599,efdc973fef5e2f49d7d56da30efceaef22d91b470448201eec3ecc807d9c872b,HVS,10x 3' v3,True
2a874bc76fce8c925886296e1795d99f967f2ee64f2622346307981bda7fc31d,Neuronal: GABAergic,0.4002256691455841,2c6f12f68512809d0dd15936ff985ce6d707fb6943086fc5eb939b684393c957,HVS,10x 3' v3,True
04845518ecb2652a1c8b2581224b143f0bf3438819c6119ab83beccd3223969a,Neuronal: GABAergic,0.47799548506736755,3bee44480e84c2882efa859cb06d21f2126dca8ecaf0579abf9069f62bb6cde7,HVS,10x 3' v3,True
1946a6ef526542d169011ab5efbf132241dcd91b94a3c9b6c98734796d0d917f,Neuronal: GABAergic,0.3969925045967102,bf3c7697aaa8aee2ee673726d8f7f20c9ef75414b38a968b252d62e18d0426a2,HVS,10x 3' v3,True
ace6a7b0ef0ac0afe99f5986cb517057f1c95b77f90dea4fb5e808596fd61cd9,Neuronal: GABAergic,0.3888024687767029,5cd264db4709d1f2e7665cde0dd23d870472c6b1cc98707a336cab55c3e2696b,HVS,10x 3' v3,True
8298ba0a59d25152dabff650926974859e68250604811b3d5a680ff7e9c948e5,Neuronal: GABAergic,0.4200148582458496,4c6f0838d72c7e270006aa13ff2db03e7f8b79b348b5d779b0413628270e2bf9,HVS,10x 3' v3,True
0af0e43df334fafe53d2bcff5c9c1a7987d6512748bc4764e372782e44c01087,Neuronal: GABAergic,0.39586856961250305,e229bc737cc7047396784e4e9579b9ea24f0f639a6f27b293afacd8a6645b3b7,HVS,10x 3' v3,True
9c91f243ea97a6833a07d6a11e6518820aa89d8fbf13811b12a153126009ea1d,Neuronal: GABAergic,0.47265538573265076,9449a03157f7e4edfb672e30401c49db3631b640eae295f4b569567d14b7ad16,HVS,10x 3' v3,True
3640a6ec3f733c3eef8d999f3f22605bb80535c92c402b1b035bf51018423274,Neuronal: GABAergic,0.3805306851863861,a951392dbccdb95df9047af5f60f6cb824ba072f6182df53d5d39c3fdf45f724,HVS,10x 3' v3,True
37b0e2458c06ea0376aff129b6fc8285b9f93002e556e15b593e0f84a1a10762,Neuronal: GABAergic,0.37231194972991943,a951392dbccdb95df9047af5f60f6cb824ba072f6182df53d5d39c3fdf45f724,HVS,10x 3' v3,True
30751de16a26ee5f516b9def24c01e097dd74a4a1bfb76a39a4894d5816e73e3,Neuronal: GABAergic,0.39054152369499207,a951392dbccdb95df9047af5f60f6cb824ba072f6182df53d5d39c3fdf45f724,HVS,10x 3' v3,True
22f64c18e3d29dea3729fd9778d03e2894234155e9303dd180f33dbc6287c564,Neuronal: GABAergic,0.37771475315093994,a951392dbccdb95df9047af5f60f6cb824ba072f6182df53d5d39c3fdf45f724,HVS,10x 3' v3,True
068a8d4276b34533da932de1c165ec85ddfa7b8f4ae3e5c934ac8fdffa6482e4,Neuronal: GABAergic,0.39925041794776917,a951392dbccdb95df9047af5f60f6cb824ba072f6182df53d5d39c3fdf45f724,HVS,10x 3' v3,True
27477a8bda989c8b7a1b6a35b985e722cc043bd196d4b0980ddd5329a4533441,Neuronal: GABAergic,0.3767313063144684,a951392dbccdb95df9047af5f60f6cb824ba072f6182df53d5d39c3fdf45f724,HVS,10x 3' v3,True
0df394215b71594eb596c411a3907dac0df13a1a9fda32bae8bee0424051cdb2,Neuronal: GABAergic,0.3821451961994171,6b8629f0c62a5246c8e9f5651132c8e675699b376531416ff8fffe0e820b11b4,HVS,10x 3' v3,True
0e8d97caccf9e3526268829d25b666368b7c61f7624fc171353755eb53b89197,Neuronal: GABAergic,0.37613871693611145,7f62f99784b14bc73e438761a847e4ef964457f5e8bdda854ff1de93555ce010,HVS,10x 3' v3,True
0bf61c77a2825e701b2826f08418b9e8d6dac3d7a2451561e8d2776d131b5459,Neuronal: GABAergic,0.4316287636756897,7f62f99784b14bc73e438761a847e4ef964457f5e8bdda854ff1de93555ce010,HVS,10x 3' v3,True
0b4e308837df7d119a9db72e4f88f7e9d056fbaec01040eb9eb1b8a732c3b354,Neuronal: GABAergic,0.4022594094276428,7f62f99784b14bc73e438761a847e4ef964457f5e8bdda854ff1de93555ce010,HVS,10x 3' v3,True
051e35d031130faefe5ac910340132a61ab20a104ca9ff1d15d19ef3fa043175,Neuronal: GABAergic,0.3768344223499298,7f62f99784b14bc73e438761a847e4ef964457f5e8bdda854ff1de93555ce010,HVS,10x 3' v3,True
066b447dbdab4c427a26874ff10fe20d4107343b244e4d3765417a0d72f8954f,Neuronal: GABAergic,0.41901591420173645,a3f8b35353f3fc3b673f9a7dcb09069f6322f191273e6ad319d65813b9e7b3a3,HVS,10x 3' v3,True
3b2fdf9517de12b2bcedfcb4cdd416c23c70843cde3576312028b1724b74e5ee,Neuronal: GABAergic,0.39660972356796265,a3f8b35353f3fc3b673f9a7dcb09069f6322f191273e6ad319d65813b9e7b3a3,HVS,10x 3' v3,True
ca5e2a311c44f2471f09e862fac2f7b6a86ff3cd4db7577e67190ccc3ecc3cb1,Neuronal: GABAergic,0.4240489900112152,a3f8b35353f3fc3b673f9a7dcb09069f6322f191273e6ad319d65813b9e7b3a3,HVS,10x 3' v3,True
86f29401a8a4862d4c282c81fcf1c1714b58253aca718faff7069a28167f086d,Neuronal: GABAergic,0.3858141303062439,a3f8b35353f3fc3b673f9a7dcb09069f6322f191273e6ad319d65813b9e7b3a3,HVS,10x 3' v3,True
31b2bcb331e8696d9e2ff970a1e29e973d14730a15f79c4fec1f26566b636115,Neuronal: GABAergic,0.40415987372398376,a3f8b35353f3fc3b673f9a7dcb09069f6322f191273e6ad319d65813b9e7b3a3,HVS,10x 3' v3,True
6f8bfc96a572b38396e1a87174e572b4ad2c6ed8a56632ae181ca569bd160011,Neuronal: GABAergic,0.4015562832355499,a3f8b35353f3fc3b673f9a7dcb09069f6322f191273e6ad319d65813b9e7b3a3,HVS,10x 3' v3,True
22d5166f6232508568b7e708a0d5091aad20ff7a852b30fb270d30c9c3ad37aa,Neuronal: GABAergic,0.3762034475803375,a3f8b35353f3fc3b673f9a7dcb09069f6322f191273e6ad319d65813b9e7b3a3,HVS,10x 3' v3,True
68399ac2f9b12822df7c605907b62846ac285693c3b5dae3110156d58b96480c,Neuronal: GABAergic,0.439633846282959,a3f8b35353f3fc3b673f9a7dcb09069f6322f191273e6ad319d65813b9e7b3a3,HVS,10x 3' v3,True
8c43fefc8f247dfab4e8457657098276c8a33c47eea1404bd21e9bf0210417f1,Neuronal: GABAergic,0.457934707403183,a3f8b35353f3fc3b673f9a7dcb09069f6322f191273e6ad319d65813b9e7b3a3,HVS,10x 3' v3,True
03ccc71131985e752c0e4fa7816306232c996de9695d4c94f4419b52b85fb8ea,Neuronal: GABAergic,0.4098089933395386,558c7aad314486334cf1d3e0a4b3d4b00ff84706b50b0ac162bb410a6bda602b,HVS,10x 3' v3,True
029fa71476c6f41184ce89373bbb76a7964e7e2de1da5c1c50a866a598e6752e,Neuronal: GABAergic,0.374456524848938,a32a5095c5e859719ffcd8754ff651852c208c1a49577edc36a7b272b59ad2a3,HVS,10x 3' v3,True
4e89246825b7ed838e149d9095028bd8979a89e3e86887230cdd347f266e8bfa,Neuronal: GABAergic,0.37865352630615234,a32a5095c5e859719ffcd8754ff651852c208c1a49577edc36a7b272b59ad2a3,HVS,10x 3' v3,True
02507bf84dd2762708ed499eec3217beb59559e3935b275ca49fb4fe08bfcb7a,Neuronal: GABAergic,0.37926897406578064,bb8c7f8e67104adcd382dae1604af4afc33130ca60e837f78dd315bc3e12f830,HVS,10x 3' v3,True
00efd31e0ec89bd9ea017d8c905ea42d27e2ff07d872a1b66c4328401a7a85cd,Neuronal: GABAergic,0.36970093846321106,d770a5076be8c3196310447f15c0bfee82f59cf7f255a88c974f815da29bac0b,HVS,10x 3' v3,True
08ccb6df9ce0544d82e94e73b0bcbccc5ed91b6086dc4124f4079afa8cfd3591,Neuronal: GABAergic,0.4001081883907318,ee58845eee6a168e41846c87ecec8829464c0c70277097a99dc88fe6f4546669,HVS,10x 3' v3,True
169c38c70f619fd5477acc41b4c3bb26126044362523dfb0ec0bb3841b207bbf,Neuronal: GABAergic,0.3710573613643646,4999b91d8917a249d818af15cada9b876788471759a8f109a01f5e12513997f9,HVS,10x 3' v3,True
06a8affaec6a8509c593d7a0e14d5ae7fabc00e053f813cc5d4f4416a49b9e7d,Neuronal: GABAergic,0.40176665782928467,d1c672ad331d8ede68b27cd775eb137f5c375adb1a0495867c7090ef9a1e8b96,HVS,10x 3' v3,True
0c6c8a5cf1378200368ef573db94ae5e704148b3066b2afe66bf4f3a00ffb119,Neuronal: GABAergic,0.36895450949668884,efdc973fef5e2f49d7d56da30efceaef22d91b470448201eec3ecc807d9c872b,HVS,10x 3' v3,True
0d67f51f024f2c147b3f52c97c0667d4526a5b1b36cfa10d9038ce2fd1c530cf,Neuronal: GABAergic,0.43007132411003113,2c6f12f68512809d0dd15936ff985ce6d707fb6943086fc5eb939b684393c957,HVS,10x 3' v3,True
12a851e35907e43157dd5bac38f2e778c9b216529e2acc803f7d9760b3efcd1c,Neuronal: GABAergic,0.3679825961589813,c47de577fd1a830cb70cd051fe7253d9a297449e7d6e747c2eb9446cfc00a591,HVS,10x 3' v3,True
0bb852666c5b532275d8f6e73bb7ffc3bfd554ca3680bb7239e6655c80c731ec,Neuronal: GABAergic,0.3683500289916992,1411881e1d658bd83d2ec94ef985f9ebbe5e06400d2ca187f88af4a906f96f46,HVS,10x 3' v3,True
070197c8a689340016a43503792fd3c838336011805d805334fe03a4e42c7543,Neuronal: GABAergic,0.5434107184410095,981c9647f4cffba96dc4da552aac23b8bc800aff6fd9fb4e4edf8eebd53387b9,HVS,10x 3' v3,True
2e1f11616dedb5dc6b173012c292885ee573b5aaf39fb9b42594c48e79371aa7,Neuronal: GABAergic,0.40468642115592957,18304017f996dea8d94d5b82b883f525047a7803b005dd7f277f42311226469f,HVS,10x 3' v3,True
400cd3bdbe9e305e9dda5f9db08f54b11c1a6967795ae57e0c1cf53fcd670dd8,Neuronal: GABAergic,0.3695664405822754,18304017f996dea8d94d5b82b883f525047a7803b005dd7f277f42311226469f,HVS,10x 3' v3,True
0a6de4c4b1e3134a5b5deba6ac9340e8e8ae73eb59b5b7946ab1962e35bca3e9,Neuronal: GABAergic,0.41415849328041077,a39b8d739e32d0d6ccbc70ed7a6ba8b2bd24ab7d40e785867966f3ec53f5f9ad,HVS,10x 3' v3,True
098934c5ccb48990a6c7e5cfe322ea7aad42e030d3c1d1c76f092b374855c29e,Neuronal: GABAergic,0.40307798981666565,a39b8d739e32d0d6ccbc70ed7a6ba8b2bd24ab7d40e785867966f3ec53f5f9ad,HVS,10x 3' v3,True
04fd0dcdda39ff1f876fad1101abdccd96d99645d92a2c9f583174af3918d292,Neuronal: GABAergic,0.44581297039985657,a85b660d380c0f12f9b9caa241d94b62f7ff587725c975ca9b799f11eec84f64,HVS,10x 3' v3,True
56fc7b35b27bc82cd0f02972b72576a2a45608943a88f51a3c7c82c5a2bd74a1,Neuronal: GABAergic,0.38275715708732605,9449a03157f7e4edfb672e30401c49db3631b640eae295f4b569567d14b7ad16,HVS,10x 3' v3,True
1bbce78557fcfa384ad6eb9a6ddedd57349d9a631fddef341e4c9fab4fcc24a2,Neuronal: GABAergic,0.3722246587276459,20e34d582b34a7a9782555a4cae421421fbb9169e4faf2ddca728ea5f2f6753d,HVS,10x 3' v3,True
0bd6daf53f99097a4b88523f7eccbdea353a94c93fc673ec4f12f33e7f8d4653,Neuronal: GABAergic,0.40239399671554565,a951392dbccdb95df9047af5f60f6cb824ba072f6182df53d5d39c3fdf45f724,HVS,10x 3' v3,True
0897b78ed63f5ae6ef3747328cef61b60ef3634ebf58564c40a2cd8d47562c3e,Neuronal: GABAergic,0.38705724477767944,a951392dbccdb95df9047af5f60f6cb824ba072f6182df53d5d39c3fdf45f724,HVS,10x 3' v3,True
112aa842e19472362f889adf54031dbc03c483a2376332b0b2cc29fabc50a56d,Neuronal: GABAergic,0.3903486430644989,a951392dbccdb95df9047af5f60f6cb824ba072f6182df53d5d39c3fdf45f724,HVS,10x 3' v3,True
250c120f8a90ef37d9a5857bae8e761d22399aadaa61a88344774241eb9519a7,Neuronal: GABAergic,0.3752211630344391,96b24b8dea7a6234327f7ba4627918b7600323c4e5b157ec0899e6bc4de95394,HVS,10x 3' v3,True
823243e7ea856cfd4352e9c5f7dd29e116580fa432604ffc96449095c73ba204,Neuronal: GABAergic,0.4727047085762024,6e17f23b08275ef341bfb07cff9f7337bcc7a50e50f9bbb3dc2b10b5ed4ea1f1,HVS,10x 3' v3,True
a8eb62b0a671770b8f3fb14bba8afebbfa3cf8684addb2eec3e647488a56a5bc,Neuronal: GABAergic,0.3667078912258148,a39b8d739e32d0d6ccbc70ed7a6ba8b2bd24ab7d40e785867966f3ec53f5f9ad,HVS,10x 3' v3,True
e04d5fcc4ec143e1d810584b99a27fbda759baa8dd106b66271e80626b03b938,Neuronal: GABAergic,0.3943110704421997,a951392dbccdb95df9047af5f60f6cb824ba072f6182df53d5d39c3fdf45f724,HVS,10x 3' v3,True
01994e31a43e2d180bbd5d442793e8e04fe9f11ca4cda9372fa1b14ec41a60d7,Neuronal: GABAergic,0.3664602041244507,d8ebd2856212ce94ca5df295a610977852265c2d2207a6848b2cf82ee10370a3,sea_ad_ang_rna_final_2026,10xMulti,True
024b0cb17ba9f51212de07a0c7013572a9c571733bb0d8a57333fcb2c7c7da0c,Neuronal: GABAergic,0.3934098184108734,d8ebd2856212ce94ca5df295a610977852265c2d2207a6848b2cf82ee10370a3,sea_ad_ang_rna_final_2026,10xMulti,True
0169811883c7a958f88801b62631ee69ba987057576617b302e2384be37014fc,Neuronal: GABAergic,0.3873851001262665,092cb726f21492135b4d27a7f9a5a31b6bd76f3082863dc6e962373f165bbd0b,sea_ad_ang_rna_final_2026,10xMulti,True
00e8eed27a91697709033968a5260b8c43acb69b162bbde1483097f690f127d3,Neuronal: GABAergic,0.6530317068099976,231d4f119a7298ec1ef38102aace3b35fa64c9324203f8461e905baba8c4d94f,sea_ad_fi_rna_final_2026,10xMulti,True
00335d123ae96a7dfcb1d0488cfe222a3debaabd8cc492e2dc04cb1054076bc5,Neuronal: GABAergic,0.37274059653282166,ee3027c99e5878bf1b078814a76a2ae2ced76a4b403894137c50216fff50c9bc,sea_ad_fi_rna_final_2026,10xMulti,True
0021a9f03675c4bca80c7fff4f021aa5fa5fc97f37b444bb30ce6897c385a91d,Neuronal: GABAergic,0.38019970059394836,a909833dd8cce2194a40d4534236a5533977c225f175f8e4e80f157118f545be,sea_ad_fi_rna_final_2026,10xMulti,True
0283af111997f1bac8826afed65e3976ba9124c70c54b4021cfc92d234c478e3,Neuronal: GABAergic,0.3874821066856384,313ae340e78e4cc1ce461e908392c1e7c814433b6164fc03cc9243f70c0003b0,sea_ad_fi_rna_final_2026,10xMulti,True
0041514424b0178664c654ed93aca0b9805319cfeacab0e61370ccb179ff3446,Neuronal: GABAergic,0.36851605772972107,c13b16201db350adde144d48708cafc659ffc0100500b903205fdbc64cc6c16e,sea_ad_hip_rna_final_2026,10xMulti,True
01ae1740ca45216fd014087acabda012a184483c8900c268d1179f427be972b1,Neuronal: GABAergic,0.4531122148036957,1077c17bdb8bda762121fdefdb2c55be53e3c376eacb1bbfc88d9d46ae14d2e4,sea_ad_hip_rna_final_2026,10xMulti,True
011e6d0f4a7fe55cd598b2912b7e976b41138bdf8e941a77f8ddbff5dc93f8bc,Neuronal: GABAergic,0.38169336318969727,231d4f119a7298ec1ef38102aace3b35fa64c9324203f8461e905baba8c4d94f,sea_ad_hip_rna_final_2026,10xMulti,True
00086bf77465d3433d067713b5d3a2019a2e4c614462a79326064c59b98f553c,Neuronal: GABAergic,0.43418005108833313,c255c9b38fb95e5287815648f5fa43a623cab2c4e31c66221a33d54b32620ec8,sea_ad_itg_rna_final_2026,10xV3.1_HT,True
027ebc1d76178d168d0b7bd848df8a83230385ad2350548a11b40fc75045f43a,Neuronal: GABAergic,0.36755284667015076,d8ebd2856212ce94ca5df295a610977852265c2d2207a6848b2cf82ee10370a3,sea_ad_itg_rna_final_2026,10xV3.1_HT,True
007f4938f4050666e5674387669913041804b967f05da1ecb48b11c0bd055848,Neuronal: GABAergic,0.3875892758369446,707639a6a7026f8e69e417ea07e07fc2f1d4aae070b4335e5ef72993c33044f5,sea_ad_itg_rna_final_2026,10xV3.1_HT,True
01f08f999e3dc0d8bbc5e3d26334743eccd78cf32ff43027415f4aa9e5b8609c,Neuronal: GABAergic,0.46657997369766235,c13b16201db350adde144d48708cafc659ffc0100500b903205fdbc64cc6c16e,sea_ad_lec_rna_final_2026,10xMulti,True
0144a56db0d7f18a98f4259104ffac7d39eda67a4101a2e229ddd868989590f5,Neuronal: GABAergic,0.3783271014690399,c13b16201db350adde144d48708cafc659ffc0100500b903205fdbc64cc6c16e,sea_ad_lec_rna_final_2026,10xMulti,True
0203d78113dd4d8808fc0a50f1ed04dd8488a2a7c375010126dddaa157a99f02,Neuronal: GABAergic,0.387963205575943,c13b16201db350adde144d48708cafc659ffc0100500b903205fdbc64cc6c16e,sea_ad_lec_rna_final_2026,10xMulti,True
01e29b4fd6ad103de69d058821026dd848b884731aa5c33e7e388904b6b53baa,Neuronal: GABAergic,0.4297614097595215,962c1f452cdf8aa6e01d7225b60d7d5e9522f0312f73acd43762339f6c548e31,sea_ad_lec_rna_final_2026,10xMulti,True
010a563e4b068bc0f5fa3057c5bb6a7c51cbd4c0b453a0647f62cd6113a76881,Neuronal: GABAergic,0.481868714094162,707639a6a7026f8e69e417ea07e07fc2f1d4aae070b4335e5ef72993c33044f5,sea_ad_lec_rna_final_2026,10xMulti,True
0038b2faeb47a2c5b6f2ed98602c8c9968277a8d2038f28eb7fe46ffc7774a82,Neuronal: GABAergic,0.4482113718986511,707639a6a7026f8e69e417ea07e07fc2f1d4aae070b4335e5ef72993c33044f5,sea_ad_lec_rna_final_2026,10xMulti,True
0bce426ac588719fb9fe1c9a9a29ef87c89cac9471f38929174ae905072c8e88,Neuronal: GABAergic,0.39252978563308716,313ae340e78e4cc1ce461e908392c1e7c814433b6164fc03cc9243f70c0003b0,sea_ad_lec_rna_final_2026,10xMulti,True
05604c9571b1428f7a7397856c268796943b08515a1ccd638127e9b7a6be2877,Neuronal: GABAergic,0.4088350832462311,d5e4b8fd77ff5fff0a81ae789804eef6bb53d0231387e1e722f5d189bed9e358,sea_ad_lec_rna_final_2026,10xMulti,True
01ebdbef81ca5fd14a4abf4a4d43f2b09c4883c1257e6aba042f0f981fade922,Neuronal: GABAergic,0.47034937143325806,231d4f119a7298ec1ef38102aace3b35fa64c9324203f8461e905baba8c4d94f,sea_ad_lec_rna_final_2026,10xMulti,True
00512e56b9c0d9cae5d47510d52fce66f9b9b21b1bedd86d56ada5cbf30fff89,Neuronal: GABAergic,0.38330259919166565,1b474e65931e83b1f3edf3f5b09ef97d858b3e81834bdca02ad9e95a3b3876e3,sea_ad_lec_rna_final_2026,10xMulti,True
00fc45991c5cfaa62096bc1f8c2c5ebc2bcb51a4224fc2875d6964702efaa242,Neuronal: GABAergic,0.3982009291648865,1b474e65931e83b1f3edf3f5b09ef97d858b3e81834bdca02ad9e95a3b3876e3,sea_ad_lec_rna_final_2026,10xMulti,True
01626aae9d457f012f7525a83f89e5349ee823d3644d679af8e17d032019a8f9,Neuronal: GABAergic,0.4733964800834656,b3e56745ed546036161e390e631c53c37d700673929a73e1cb7c82e05fa4aa16,sea_ad_lec_rna_final_2026,10xMulti,True
0030e5342787fe7880807fea5be06f47cb086a5d7c5d41e4f676bf567ad0c1b3,Neuronal: GABAergic,0.381620854139328,313ae340e78e4cc1ce461e908392c1e7c814433b6164fc03cc9243f70c0003b0,sea_ad_pfc_a9_rna_final_2026,10Xv3.1,True
0022e5d52eb885a33307af2854e07c85469af7c1690c12c0ccf00ab72173aa3a,Neuronal: GABAergic,0.37924665212631226,18282acbd2b32507fe535b9669a4efdc47c0a4599cf5c57d9969abf29946bac8,sea_ad_pfc_a9_rna_final_2026,10Xv3.1,True
00a9825fd63527718e6d5a0ccf0068d57209b65fb563f0aebf57eb35c1e2afaf,Neuronal: GABAergic,0.4094535708427429,86bbbca47b0bb6f0d76a43921c9f598919a8657c794c6fc4a49fc16052635272,sea_ad_stg_rna_final_2026,10xV3.1_HT,True
001600427bbecb1629ffd4587d809a7264cdf0fdba4e3a02af6607c453ebe2c5,Neuronal: GABAergic,0.3796488642692566,ce7f9e70c0b749d95cc834e40a967e5f09f5fa53544658d789a0cfd8a540dc37,sea_ad_stg_rna_final_2026,10xV3.1_HT,True
56c3364066e29f7bbe86144beafd6aef46ae32599bac6359f93ab1f04e35511a,Neuronal: Glutamatergic,0.3427276015281677,e6d2383857791b16e12c913b203289744cf62f49fbec09b303ebd0ce4ab8ad12,HVS,10x 3' v3,True
1557d9e73e5a142e6e0b98a6c72d88d005efa131b3ef878f6df6aa466bc08353,Neuronal: Glutamatergic,0.3315688371658325,6fd0e5f20eda1e1b3246d3ab520e6d80ee813378cd2ca466cbad8ade6f4aead0,HVS,10x 3' v3,True
3f5a4199fa522def056606b6a16b8712673b9d12817e45e01ade17b5344c73d7,Neuronal: Glutamatergic,0.3593377470970154,a39b8d739e32d0d6ccbc70ed7a6ba8b2bd24ab7d40e785867966f3ec53f5f9ad,HVS,10x 3' v3,True
20c79077b25268db4b8fbeaf87df3e615d173a0af94f2141b6d000d64f7ba3e5,Neuronal: Glutamatergic,0.3106920123100281,a39b8d739e32d0d6ccbc70ed7a6ba8b2bd24ab7d40e785867966f3ec53f5f9ad,HVS,10x 3' v3,True
0fa78d7badbb0e90e8bc4dd3848dae66ffdfef3dfb9f47109fa32f2e62edfd3b,Neuronal: Glutamatergic,0.33198562264442444,8d68f406cf7fee3e57e32c5c162fde24675ac7bba343c2ee3c6e79075514f7a7,HVS,10x 3' v3,True
ea5e8b030bf137430095ac4727c6d9992640c3a55c060dcf4cd69a25ea1801f2,Neuronal: Glutamatergic,0.3312331736087799,a32a5095c5e859719ffcd8754ff651852c208c1a49577edc36a7b272b59ad2a3,HVS,10x 3' v3,True
1ce99f72ed48eb09787c6fce7a9313e5c7cea108ba359b9ce10f5d0d9ac98402,Neuronal: Glutamatergic,0.3862912356853485,30f919ad1453ffbfbd8c733050235c1c22a0f2a85817dc8dfbc1cda3f30dac8b,HVS,10x 3' v3,True
b7809fe164e28f3c7cc7a0c733f73f49b7d7cdc8b563ae85b5eb3825a023a7cd,Neuronal: Glutamatergic,0.33379581570625305,1ea08b5422ddcdcd30252cfcabe3c212ddc53f808a83b3e2474f8db25a5bdbd6,HVS,10x 3' v3,True
047ca23a60a2925dc6cdd4c6d3e44fd3c9cef1656bc04418deb374ed8c71e74f,Neuronal: Glutamatergic,0.49587738513946533,e6d2383857791b16e12c913b203289744cf62f49fbec09b303ebd0ce4ab8ad12,HVS,10x 3' v3,True
0b3a6aee9b82a1cad1e36a4f8e54bd1ab6c051538954770d843365bb1971ee2c,Neuronal: Glutamatergic,0.38738736510276794,90e0676faf9d4ca10f3c96ed2ebf0207a9335c600ee8e3c1c2474d38983c94a6,HVS,10x 3' v3,True
018340bdc7ddb5bbecb169b498a001f8798f89b06243ac1bd75a4327ac0f573a,Neuronal: Glutamatergic,0.35411301255226135,6b8629f0c62a5246c8e9f5651132c8e675699b376531416ff8fffe0e820b11b4,HVS,10x 3' v3,True
086c129caf69e5efa83a9b84c8efe852fe2eb312adedb02f13778a45ccc2905e,Neuronal: Glutamatergic,0.34393805265426636,ec53cf57ace85c936b7a01ca47891174f06bca53d0bda1e234b7ffc6258569b1,HVS,10x 3' v3,True
00d58f9c7157fdbcc19400da6dadb5df8a049c248101869e24eff3f0d3340b4f,Neuronal: Glutamatergic,0.3176232576370239,ec53cf57ace85c936b7a01ca47891174f06bca53d0bda1e234b7ffc6258569b1,HVS,10x 3' v3,True
04393bc29db882e0f6a7e754548cc432a2087f46d2d819c6f3d906173f29579f,Neuronal: Glutamatergic,0.44700536131858826,7f62f99784b14bc73e438761a847e4ef964457f5e8bdda854ff1de93555ce010,HVS,10x 3' v3,True
0cdde81e2f7aa79fa792dace5c82d474f42f0b42228acf31f0925e410f2f1ba1,Neuronal: Glutamatergic,0.4446379542350769,7f62f99784b14bc73e438761a847e4ef964457f5e8bdda854ff1de93555ce010,HVS,10x 3' v3,True
00900a21a789827e706dad8a24c5959fb56e2de085187d5158174585d817020f,Neuronal: Glutamatergic,0.456969290971756,a3f8b35353f3fc3b673f9a7dcb09069f6322f191273e6ad319d65813b9e7b3a3,HVS,10x 3' v3,True
