status,component,singular_value,eigenvalue,relative_eigengap_to_next,cumulative_fraction_of_audited_256_eigenvalue_sum
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,145,190.72164916992188,36374.74746209476,0.00541494533409608,0.872191401731183
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,146,190.20457458496094,36177.78019304597,0.005497488966763211,0.8736547925449542
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,147,189.6810302734375,35978.89324559271,0.003037204016962149,0.8751101383838725
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,148,189.39276123046875,35869.61800650135,0.004036831563096814,0.8765610640405628
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,149,189.01010131835938,35724.818400376476,0.0013156277650504399,0.8780061325547664
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,150,188.88572692871094,35677.817837387556,0.004400739018060329,0.8794492998967105
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,151,188.4696502685547,35520.809072351316,0.00526074312094689,0.8808861162358232
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,152,187.97325134277344,35333.943220373476,0.0032221710249305097,0.8823153738532639
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,153,187.670166015625,35220.09121233225,0.006829583873455524,0.8837400261582224
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,154,187.02821350097656,34979.55264536687,0.003492557220725116,0.8851549486807738
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,155,186.70132446289062,34857.38455619756,0.0016703195360218016,0.8865649295054523
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,156,186.5453338623047,34799.16158579872,0.004038796502502798,0.8879725552116139
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,157,186.16824340820312,34658.614853695966,0.004263063156320352,0.8893744958039966
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,158,185.77099609375,34510.86298966408,0.003008570625428377,0.8907704598350925
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,159,185.4913330078125,34407.03462101519,0.008829781721278268,0.8921622240098104
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,160,184.67059326171875,34103.22801563516,0.002225724805619695,0.8935416992106581
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,161,184.4649658203125,34027.32361508906,0.002300253900037871,0.8949181040793324
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,162,184.252685546875,33949.0521312356,0.0027877427490670434,0.8962913428673395
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,163,183.9956817626953,33854.41090731905,0.006022249504087929,0.8976607534188727
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,164,183.44081115722656,33650.53119802126,0.00222285677700941,0.899021917038391
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,165,183.23681640625,33575.73088669777,0.0062940429119989405,0.900380054986133
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,166,182.6592559814453,33364.403795695165,0.004767769377766781,0.9017296447553516
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,167,182.22329711914062,33205.330012970604,0.0059838940309870714,0.9030727999917958
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,168,181.67727661132812,33006.63283690903,0.003922437142313533,0.904407917929638
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,169,181.32061767578125,32877.166394326836,0.0013930986749703883,0.9057377989512915
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,170,181.19427490234375,32831.36525738612,0.008634935877658059,0.9070658273174558
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,171,180.4102783203125,32547.86852361262,0.00545038871035068,0.9083823882438347
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,172,179.91795349121094,32370.469988465542,0.0015393817936258218,0.9096917734014038
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,173,179.7794189453125,32320.639476314187,0.0018539994465064378,0.9109991429153006
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,174,179.61268615722656,32260.717028614366,0.006044987926255005,0.9123040885668422
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,175,179.06898498535156,32065.701383684063,0.002572421336897074,0.9136011458376758
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,176,178.83851623535156,31983.214889262104,0.006278316843157807,0.9148948665307107
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,177,178.27622985839844,31782.414132524515,0.0014406571250765578,0.9161804648353283
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,178,178.14776611328125,31736.62657115236,0.00749436906126178,0.9174642110335883
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,179,177.4789581298828,31498.780578868696,0.0018962290063889687,0.9187383363640577
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,180,177.31060791015625,31439.051677469164,0.007206277972508453,0.9200100456611174
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,181,176.6705780029297,31212.493131889263,0.0030040584619678867,0.9212725906674826
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,182,176.40501403808594,31118.728977777297,0.0025182901517658905,0.9225313429148375
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,183,176.18275451660156,31040.36298905709,0.003931410586381404,0.9237869252588046
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,184,175.83609008789062,30918.330577396788,0.008589899214476804,0.9250375713930523
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,185,175.07925415039062,30652.745233857073,0.0034176797569186314,0.926277474603054
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,186,174.77981567382812,30547.983966977336,0.002857301421203077,0.9275131402209543
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,187,174.52993774414062,30460.699168973602,0.0029434522374180098,0.9287452751697284
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,188,174.27288818359375,30371.03955585137,0.0044349058628541035,0.9299737833881309
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,189,173.88601684570312,30236.34685446415,0.005479935118549053,0.9311968432882328
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,190,173.40892028808594,30070.653635479743,0.005074443898994056,0.9324132008994362
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,191,172.9683837890625,29918.06179060042,0.002404060396565965,0.9336233861721804
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,192,172.76034545898438,29846.136963107623,0.0019589369699068706,0.9348306620864378
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,193,172.59104919433594,29787.670262001688,0.009061393487154564,0.9360355730232741
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,194,171.80731201171875,29517.752460692078,0.005823870887259192,0.9372295657879945
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,195,171.30628967285156,29345.84488147893,0.004185789236041919,0.938416604893013
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,196,170.9473876953125,29223.00935985148,0.0027241471329036188,0.9395986753025231
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,197,170.71438598632812,29143.401582689025,0.007262102650413633,0.940777525578316
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,198,170.0933837890625,28931.75920881331,0.007675906253341891,0.9419478149223967
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,199,169.43931579589844,28709.681737382198,0.0030854083590656713,0.9431091212351829
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,200,169.17771911621094,28621.100645363564,0.0005629107442724367,0.9442668444437642
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,201,169.13009643554688,28604.989520297386,0.006517969475337884,0.9454239159575125
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,202,168.5780029296875,28418.543071761727,0.007138420251361459,0.9465734457144535
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,203,167.97523498535156,28215.679568384076,0.004666782215093504,0.947714769644898
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,204,167.58282470703125,28084.003136787564,0.0007916334157492683,0.9488507672651222
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,205,167.5164794921875,28061.770901456475,0.004412720917538084,0.94998586559167
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,206,167.14646911621094,27937.942138016457,0.0030115748530179414,0.9511159550460888
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,207,166.89459228515625,27853.804934028536,0.008443187770501752,0.952242641151525
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,208,166.18853759765625,27618.630028847605,0.004720559580768825,0.9533598144346146
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,209,165.7958221435547,27488.25464025722,0.010325150478631065,0.9544717140346594
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,210,164.9376678466797,27204.434274701634,0.00467325243179129,0.9555721331040166
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,211,164.55181884765625,27077.30108607188,0.0008375418270310089,0.9566674096372818
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,212,164.48289489746094,27054.62271384918,0.008457718419413842,0.9577617688306383
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,213,163.7858428955078,26825.802332991967,0.0031655935408182573,0.9588468722420878
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,214,163.52639770507812,26740.88274639938,0.00712517023668619,0.9599285406571868
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,215,162.94277954101562,26550.34940455202,0.0036340544624487783,0.9610025020006885
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,216,162.6464385986328,26453.863988818834,0.010423949129178508,0.9620725605101774
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,217,161.7965087890625,26178.11025632918,0.0042062542688386185,0.9631314647841982
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,218,161.45587158203125,26067.998468313366,0.00430546429991556,0.9641859150375961
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,219,161.10792541503906,25955.76363153779,0.0022415131350127003,0.9652358253930718
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,220,160.92726135253906,25897.583446428413,0.005795195089723156,0.9662833823606953
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,221,160.4602813720703,25747.501898003975,0.005115577118901396,0.9673248685313238
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,222,160.04933166503906,25615.788566425676,0.007995020262381062,0.9683610268991282
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,223,159.4082489013672,25410.989817800233,0.006602460877224527,0.9693889011597869
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,224,158.88113403320312,25243.214751676656,0.0031209422647599347,0.970409988920853
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,225,158.6330108642578,25164.432135859737,0.0070029702769396395,0.9714278899259695
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,226,158.0765838623047,24988.206365576247,0.002172625294184813,0.9724386626006023
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,227,157.90476989746094,24933.916356370086,0.006583933098177426,0.9734472392449555
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,228,157.38409423828125,24769.753119204193,0.008328842106147582,0.9744491754881579
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,229,156.72731018066406,24563.449756466085,0.0072728688805130766,0.9754427667625902
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,230,156.15634155273438,24384.803007134236,0.009881600319353121,0.9764291317779628
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,231,155.3828887939453,24143.842129951576,0.0030589818679509443,0.9774057499284844
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,232,155.14505004882812,24069.986554653384,0.0012706942514968014,0.9783793806217916
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,233,155.04644775390625,24039.40096110478,0.007087595551939888,0.9793517741281739
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,234,154.4960174560547,23869.019409781555,0.002860751488258104,0.9803172757026657
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,235,154.27487182617188,23800.73607698176,0.015949645037767628,0.9812800152170911
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,236,153.03961181640625,23421.12278491631,0.0012947464275850876,0.9822273993779977
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,237,152.9405059814453,23390.79836986051,0.007562339462990011,0.9831735569166465
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,238,152.36111450195312,23213.90921227727,0.0048193506001884675,0.9841125592908024
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,239,151.9935302734375,23102.03324498236,0.006947600071346809,0.9850470362833029
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,240,151.46461486816406,22941.529557161266,0.004614674081551163,0.9859750209033837
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,241,151.11473083496094,22835.661875322694,0.0032001563117592387,0.9868987231768901
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,242,150.87274169921875,22762.58418783918,0.012991234686673559,0.9878194694587357
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,243,149.8895263671875,22466.870114579797,0.007563652963285352,0.988728254109547
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,244,149.32159423828125,22296.93850586191,0.003995412577550283,0.9896301650286412
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,245,149.0229949951172,22207.853037314722,0.003391011515031961,0.9905284724415055
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,246,148.77011108398438,22132.54595194105,0.005070174985050705,0.9914237336835886
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,247,148.39248657226562,22020.330071100034,0.011095573888278875,0.992314455794517
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,248,147.5669403076172,21776.001871751854,0.009916614717310068,0.9931952948324498
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,249,146.83343505859375,21560.057651106268,0.002428981638090062,0.9940673989290154
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,250,146.65499877929688,21507.688666955568,0.009048043739765086,0.9949373847007439
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,251,145.99002075195312,21313.086159155704,0.008986573733743895,0.9957994988031569
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,252,145.3325653076172,21121.554538892815,0.005099254563561885,0.9966538654536217
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,253,144.9615478515625,21013.850355520844,0.007003546751980062,0.997503875471045
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,254,144.45303344726562,20866.67887211684,0.01634923599433366,0.9983479324035717
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,255,143.26731872558594,20525.524614818627,0.01017383069590836,0.9991781896501158
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,256,142.5366668701172,20316.701402442763,,0.9999999999999997
