belief_factor_r2,factor,family,full_noisy_factor_r2,measured_genes,panel,synthetic_full_expected_factor_r2,view,visible_factor_r2
0.8769288063049316,5,RANDOM_STRUCTURAL,0.9159445762634277,2458,P60,0.9998182058334351,1,0.8769286870956421
0.8948442935943604,6,RANDOM_STRUCTURAL,0.9256373047828674,2458,P60,0.999753475189209,1,0.8948456048965454
0.9042806625366211,7,RANDOM_STRUCTURAL,0.9399712085723877,2458,P60,0.9998337030410767,1,0.9042788743972778
0.882786750793457,8,RANDOM_STRUCTURAL,0.9220522046089172,2458,P60,0.9998118877410889,1,0.8827839493751526
0.8966469764709473,9,RANDOM_STRUCTURAL,0.9183292388916016,2458,P60,0.999756395816803,1,0.8966462016105652
0.8917009830474854,10,RANDOM_STRUCTURAL,0.9208675026893616,2458,P60,0.9998034834861755,1,0.891699492931366
0.885746955871582,11,RANDOM_STRUCTURAL,0.9248294830322266,2458,P60,0.9997077584266663,1,0.8857501149177551
0.8612176179885864,12,RANDOM_STRUCTURAL,0.9009741544723511,2458,P60,0.9995116591453552,1,0.8612158298492432
0.8622502088546753,13,RANDOM_STRUCTURAL,0.9123201370239258,2458,P60,0.999675452709198,1,0.8622477054595947
0.855220377445221,14,RANDOM_STRUCTURAL,0.90440434217453,2458,P60,0.9996501803398132,1,0.85521399974823
0.859957754611969,15,RANDOM_STRUCTURAL,0.9089164137840271,2458,P60,0.9996601343154907,1,0.8599464893341064
0.8905978202819824,16,RANDOM_STRUCTURAL,0.9296056628227234,2458,P60,0.9996871948242188,1,0.8906005024909973
0.8873388767242432,17,RANDOM_STRUCTURAL,0.920025646686554,2458,P60,0.9997584223747253,1,0.8873428702354431
0.8640449643135071,18,RANDOM_STRUCTURAL,0.9053320288658142,2458,P60,0.9995671510696411,1,0.8640449047088623
0.8808023929595947,19,RANDOM_STRUCTURAL,0.9226025938987732,2458,P60,0.9995852708816528,1,0.8808066248893738
0.8974559307098389,20,RANDOM_STRUCTURAL,0.9227639436721802,2458,P60,0.9997418522834778,1,0.8974529504776001
0.8620330095291138,21,RANDOM_STRUCTURAL,0.9148358106613159,2458,P60,0.999735414981842,1,0.8620330095291138
0.8448320031166077,22,RANDOM_STRUCTURAL,0.9105627536773682,2458,P60,0.9997698068618774,1,0.8448376059532166
0.8746841549873352,23,RANDOM_STRUCTURAL,0.9233300089836121,2458,P60,0.9997262358665466,1,0.8746798038482666
0.9278480410575867,24,RANDOM_STRUCTURAL,0.9536994099617004,2458,P60,0.9998651742935181,1,0.9278461337089539
0.8937468528747559,25,RANDOM_STRUCTURAL,0.9281983375549316,2458,P60,0.9996996521949768,1,0.893743634223938
0.8755970597267151,26,RANDOM_STRUCTURAL,0.918828010559082,2458,P60,0.9997177124023438,1,0.8755971193313599
0.8728365302085876,27,RANDOM_STRUCTURAL,0.9161288738250732,2458,P60,0.9997807145118713,1,0.8728377223014832
0.8968405723571777,28,RANDOM_STRUCTURAL,0.92210453748703,2458,P60,0.9997812509536743,1,0.8968390226364136
0.9002450704574585,29,RANDOM_STRUCTURAL,0.9294819831848145,2458,P60,0.9995689392089844,1,0.9002484679222107
0.8878301382064819,30,RANDOM_STRUCTURAL,0.9260779619216919,2458,P60,0.999765932559967,1,0.8878288865089417
0.8923041820526123,31,RANDOM_STRUCTURAL,0.9279899001121521,2458,P60,0.999787449836731,1,0.8923020958900452
0.8592391014099121,0,RANDOM_STRUCTURAL,0.9268490076065063,1638,P40,0.9997069239616394,1,0.8592331409454346
0.8760955929756165,1,RANDOM_STRUCTURAL,0.931910514831543,1638,P40,0.999603271484375,1,0.8760861158370972
0.8453924059867859,2,RANDOM_STRUCTURAL,0.9176177382469177,1638,P40,0.9996935725212097,1,0.8453880548477173
0.8559613227844238,3,RANDOM_STRUCTURAL,0.9206533432006836,1638,P40,0.9996938705444336,1,0.8559597134590149
0.8792772889137268,4,RANDOM_STRUCTURAL,0.9355778694152832,1638,P40,0.9997249245643616,1,0.8792754411697388
0.8293864130973816,5,RANDOM_STRUCTURAL,0.9159445762634277,1638,P40,0.9998182058334351,1,0.8293852210044861
0.8617967963218689,6,RANDOM_STRUCTURAL,0.9256373047828674,1638,P40,0.999753475189209,1,0.8617979884147644
0.8882938623428345,7,RANDOM_STRUCTURAL,0.9399712085723877,1638,P40,0.9998337030410767,1,0.888293445110321
0.8461158871650696,8,RANDOM_STRUCTURAL,0.9220522046089172,1638,P40,0.9998118877410889,1,0.8461135625839233
0.8576250672340393,9,RANDOM_STRUCTURAL,0.9183292388916016,1638,P40,0.999756395816803,1,0.8576271533966064
0.8691196441650391,10,RANDOM_STRUCTURAL,0.9208675026893616,1638,P40,0.9998034834861755,1,0.8691129684448242
0.8487954139709473,11,RANDOM_STRUCTURAL,0.9248294830322266,1638,P40,0.9997077584266663,1,0.8487956523895264
0.8177769780158997,12,RANDOM_STRUCTURAL,0.9009741544723511,1638,P40,0.9995116591453552,1,0.8177833557128906
0.8233113884925842,13,RANDOM_STRUCTURAL,0.9123201370239258,1638,P40,0.999675452709198,1,0.823316216468811
0.7854968309402466,14,RANDOM_STRUCTURAL,0.90440434217453,1638,P40,0.9996501803398132,1,0.7854912281036377
0.8185439705848694,15,RANDOM_STRUCTURAL,0.9089164137840271,1638,P40,0.9996601343154907,1,0.8185256719589233
0.8457030653953552,16,RANDOM_STRUCTURAL,0.9296056628227234,1638,P40,0.9996871948242188,1,0.845710277557373
0.8362084627151489,17,RANDOM_STRUCTURAL,0.920025646686554,1638,P40,0.9997584223747253,1,0.8362293243408203
0.8266265392303467,18,RANDOM_STRUCTURAL,0.9053320288658142,1638,P40,0.9995671510696411,1,0.8266314268112183
0.8464176058769226,19,RANDOM_STRUCTURAL,0.9226025938987732,1638,P40,0.9995852708816528,1,0.8464390635490417
0.8635877370834351,20,RANDOM_STRUCTURAL,0.9227639436721802,1638,P40,0.9997418522834778,1,0.8635903596878052
0.8079063296318054,21,RANDOM_STRUCTURAL,0.9148358106613159,1638,P40,0.999735414981842,1,0.8079051375389099
0.7843419313430786,22,RANDOM_STRUCTURAL,0.9105627536773682,1638,P40,0.9997698068618774,1,0.7843345403671265
0.8100756406784058,23,RANDOM_STRUCTURAL,0.9233300089836121,1638,P40,0.9997262358665466,1,0.8100739121437073
0.8939275741577148,24,RANDOM_STRUCTURAL,0.9536994099617004,1638,P40,0.9998651742935181,1,0.8939266204833984
0.8462064266204834,25,RANDOM_STRUCTURAL,0.9281983375549316,1638,P40,0.9996996521949768,1,0.8462016582489014
0.8431351780891418,26,RANDOM_STRUCTURAL,0.918828010559082,1638,P40,0.9997177124023438,1,0.8431427478790283
0.8336385488510132,27,RANDOM_STRUCTURAL,0.9161288738250732,1638,P40,0.9997807145118713,1,0.8336296677589417
0.8623261451721191,28,RANDOM_STRUCTURAL,0.92210453748703,1638,P40,0.9997812509536743,1,0.8623256683349609
0.8684531450271606,29,RANDOM_STRUCTURAL,0.9294819831848145,1638,P40,0.9995689392089844,1,0.8684543967247009
0.8534124493598938,30,RANDOM_STRUCTURAL,0.9260779619216919,1638,P40,0.999765932559967,1,0.8534119129180908
0.8385364413261414,31,RANDOM_STRUCTURAL,0.9279899001121521,1638,P40,0.999787449836731,1,0.8385328650474548
0.7884607911109924,0,RANDOM_STRUCTURAL,0.9268490076065063,819,P20,0.9997069239616394,1,0.7884550094604492
0.8070611953735352,1,RANDOM_STRUCTURAL,0.931910514831543,819,P20,0.999603271484375,1,0.8070589900016785
0.7625100016593933,2,RANDOM_STRUCTURAL,0.9176177382469177,819,P20,0.9996935725212097,1,0.7624991536140442
0.7933975458145142,3,RANDOM_STRUCTURAL,0.9206533432006836,819,P20,0.9996938705444336,1,0.7933982610702515
0.8224249482154846,4,RANDOM_STRUCTURAL,0.9355778694152832,819,P20,0.9997249245643616,1,0.8224235773086548
0.7351081371307373,5,RANDOM_STRUCTURAL,0.9159445762634277,819,P20,0.9998182058334351,1,0.7350865006446838
0.8050413727760315,6,RANDOM_STRUCTURAL,0.9256373047828674,819,P20,0.999753475189209,1,0.8050279021263123
0.8283469080924988,7,RANDOM_STRUCTURAL,0.9399712085723877,819,P20,0.9998337030410767,1,0.8283519744873047
0.7330330610275269,8,RANDOM_STRUCTURAL,0.9220522046089172,819,P20,0.9998118877410889,1,0.7330241203308105
0.7901231050491333,9,RANDOM_STRUCTURAL,0.9183292388916016,819,P20,0.999756395816803,1,0.7901144027709961
0.8027187585830688,10,RANDOM_STRUCTURAL,0.9208675026893616,819,P20,0.9998034834861755,1,0.8027099370956421
0.7637737393379211,11,RANDOM_STRUCTURAL,0.9248294830322266,819,P20,0.9997077584266663,1,0.7637737989425659
0.7231934666633606,12,RANDOM_STRUCTURAL,0.9009741544723511,819,P20,0.9995116591453552,1,0.7232056856155396
0.7045668363571167,13,RANDOM_STRUCTURAL,0.9123201370239258,819,P20,0.999675452709198,1,0.7045502662658691
0.697770357131958,14,RANDOM_STRUCTURAL,0.90440434217453,819,P20,0.9996501803398132,1,0.6977657079696655
0.7227813005447388,15,RANDOM_STRUCTURAL,0.9089164137840271,819,P20,0.9996601343154907,1,0.7227638959884644
0.6954768896102905,16,RANDOM_STRUCTURAL,0.9296056628227234,819,P20,0.9996871948242188,1,0.6954947710037231
0.7340255975723267,17,RANDOM_STRUCTURAL,0.920025646686554,819,P20,0.9997584223747253,1,0.7340444326400757
0.7273639440536499,18,RANDOM_STRUCTURAL,0.9053320288658142,819,P20,0.9995671510696411,1,0.7273855209350586
0.719588577747345,19,RANDOM_STRUCTURAL,0.9226025938987732,819,P20,0.9995852708816528,1,0.7196264266967773
0.7652344703674316,20,RANDOM_STRUCTURAL,0.9227639436721802,819,P20,0.9997418522834778,1,0.7652393579483032
0.7108153700828552,21,RANDOM_STRUCTURAL,0.9148358106613159,819,P20,0.999735414981842,1,0.7108157873153687
0.6920226812362671,22,RANDOM_STRUCTURAL,0.9105627536773682,819,P20,0.9997698068618774,1,0.6919848918914795
0.70237135887146,23,RANDOM_STRUCTURAL,0.9233300089836121,819,P20,0.9997262358665466,1,0.7023661136627197
0.7940628528594971,24,RANDOM_STRUCTURAL,0.9536994099617004,819,P20,0.9998651742935181,1,0.7940653562545776
0.7616984248161316,25,RANDOM_STRUCTURAL,0.9281983375549316,819,P20,0.9996996521949768,1,0.7616943120956421
0.7258310317993164,26,RANDOM_STRUCTURAL,0.918828010559082,819,P20,0.9997177124023438,1,0.7258339524269104
0.6875510215759277,27,RANDOM_STRUCTURAL,0.9161288738250732,819,P20,0.9997807145118713,1,0.6875165700912476
0.7914690375328064,28,RANDOM_STRUCTURAL,0.92210453748703,819,P20,0.9997812509536743,1,0.7914623618125916
0.790115237236023,29,RANDOM_STRUCTURAL,0.9294819831848145,819,P20,0.9995689392089844,1,0.7901338338851929
0.7619754076004028,30,RANDOM_STRUCTURAL,0.9260779619216919,819,P20,0.999765932559967,1,0.7619735598564148
0.7596328854560852,31,RANDOM_STRUCTURAL,0.9279899001121521,819,P20,0.999787449836731,1,0.7596397995948792
0.9268513917922974,0,RANDOM_STRUCTURAL,0.9268490076065063,4096,FULL,0.9997069239616394,2,0.9268490076065063
0.9319185018539429,1,RANDOM_STRUCTURAL,0.931910514831543,4096,FULL,0.999603271484375,2,0.931910514831543
0.9176194667816162,2,RANDOM_STRUCTURAL,0.9176177382469177,4096,FULL,0.9996935725212097,2,0.9176177382469177
0.9206535816192627,3,RANDOM_STRUCTURAL,0.9206533432006836,4096,FULL,0.9996938705444336,2,0.9206533432006836
0.9355761408805847,4,RANDOM_STRUCTURAL,0.9355778694152832,4096,FULL,0.9997249245643616,2,0.9355778694152832
0.915949285030365,5,RANDOM_STRUCTURAL,0.9159445762634277,4096,FULL,0.9998182058334351,2,0.9159445762634277
0.9256362915039062,6,RANDOM_STRUCTURAL,0.9256373047828674,4096,FULL,0.999753475189209,2,0.9256373047828674
0.9399718642234802,7,RANDOM_STRUCTURAL,0.9399712085723877,4096,FULL,0.9998337030410767,2,0.9399712085723877
0.9220575094223022,8,RANDOM_STRUCTURAL,0.9220522046089172,4096,FULL,0.9998118877410889,2,0.9220522046089172
0.9183302521705627,9,RANDOM_STRUCTURAL,0.9183292388916016,4096,FULL,0.999756395816803,2,0.9183292388916016
0.9208657741546631,10,RANDOM_STRUCTURAL,0.9208675026893616,4096,FULL,0.9998034834861755,2,0.9208675026893616
0.924828052520752,11,RANDOM_STRUCTURAL,0.9248294830322266,4096,FULL,0.9997077584266663,2,0.9248294830322266
0.9009763598442078,12,RANDOM_STRUCTURAL,0.9009741544723511,4096,FULL,0.9995116591453552,2,0.9009741544723511
0.912318766117096,13,RANDOM_STRUCTURAL,0.9123201370239258,4096,FULL,0.999675452709198,2,0.9123201370239258
0.9044028520584106,14,RANDOM_STRUCTURAL,0.90440434217453,4096,FULL,0.9996501803398132,2,0.90440434217453
0.9089157581329346,15,RANDOM_STRUCTURAL,0.9089164137840271,4096,FULL,0.9996601343154907,2,0.9089164137840271
0.9296060800552368,16,RANDOM_STRUCTURAL,0.9296056628227234,4096,FULL,0.9996871948242188,2,0.9296056628227234
0.9200258851051331,17,RANDOM_STRUCTURAL,0.920025646686554,4096,FULL,0.9997584223747253,2,0.920025646686554
0.9053352475166321,18,RANDOM_STRUCTURAL,0.9053320288658142,4096,FULL,0.9995671510696411,2,0.9053320288658142
0.9226025342941284,19,RANDOM_STRUCTURAL,0.9226025938987732,4096,FULL,0.9995852708816528,2,0.9226025938987732
0.922766923904419,20,RANDOM_STRUCTURAL,0.9227639436721802,4096,FULL,0.9997418522834778,2,0.9227639436721802
0.9148374795913696,21,RANDOM_STRUCTURAL,0.9148358106613159,4096,FULL,0.999735414981842,2,0.9148358106613159
0.9105603098869324,22,RANDOM_STRUCTURAL,0.9105627536773682,4096,FULL,0.9997698068618774,2,0.9105627536773682
0.9233307242393494,23,RANDOM_STRUCTURAL,0.9233300089836121,4096,FULL,0.9997262358665466,2,0.9233300089836121
0.9537020325660706,24,RANDOM_STRUCTURAL,0.9536994099617004,4096,FULL,0.9998651742935181,2,0.9536994099617004
0.9281997680664062,25,RANDOM_STRUCTURAL,0.9281983375549316,4096,FULL,0.9996996521949768,2,0.9281983375549316
0.9188319444656372,26,RANDOM_STRUCTURAL,0.918828010559082,4096,FULL,0.9997177124023438,2,0.918828010559082
0.9161304235458374,27,RANDOM_STRUCTURAL,0.9161288738250732,4096,FULL,0.9997807145118713,2,0.9161288738250732
0.9221045970916748,28,RANDOM_STRUCTURAL,0.92210453748703,4096,FULL,0.9997812509536743,2,0.92210453748703
0.929480791091919,29,RANDOM_STRUCTURAL,0.9294819831848145,4096,FULL,0.9995689392089844,2,0.9294819831848145
0.926078736782074,30,RANDOM_STRUCTURAL,0.9260779619216919,4096,FULL,0.999765932559967,2,0.9260779619216919
0.9279900193214417,31,RANDOM_STRUCTURAL,0.9279899001121521,4096,FULL,0.999787449836731,2,0.9279899001121521
0.9101439714431763,0,RANDOM_STRUCTURAL,0.9268490076065063,3277,P80,0.9997069239616394,2,0.9101434350013733
0.9183703660964966,1,RANDOM_STRUCTURAL,0.931910514831543,3277,P80,0.999603271484375,2,0.9183613061904907
0.9074771404266357,2,RANDOM_STRUCTURAL,0.9176177382469177,3277,P80,0.9996935725212097,2,0.9074758291244507
0.9080640077590942,3,RANDOM_STRUCTURAL,0.9206533432006836,3277,P80,0.9996938705444336,2,0.9080621004104614
0.9235210418701172,4,RANDOM_STRUCTURAL,0.9355778694152832,3277,P80,0.9997249245643616,2,0.9235244393348694
0.9067220091819763,5,RANDOM_STRUCTURAL,0.9159445762634277,3277,P80,0.9998182058334351,2,0.9067177772521973
0.9115792512893677,6,RANDOM_STRUCTURAL,0.9256373047828674,3277,P80,0.999753475189209,2,0.9115810394287109
0.9249461889266968,7,RANDOM_STRUCTURAL,0.9399712085723877,3277,P80,0.9998337030410767,2,0.924945592880249
0.9040156602859497,8,RANDOM_STRUCTURAL,0.9220522046089172,3277,P80,0.9998118877410889,2,0.9040111899375916
0.909806489944458,9,RANDOM_STRUCTURAL,0.9183292388916016,3277,P80,0.999756395816803,2,0.9098032116889954
0.9121977090835571,10,RANDOM_STRUCTURAL,0.9208675026893616,3277,P80,0.9998034834861755,2,0.9121989607810974
0.9168955087661743,11,RANDOM_STRUCTURAL,0.9248294830322266,3277,P80,0.9997077584266663,2,0.9168955683708191
0.8808631300926208,12,RANDOM_STRUCTURAL,0.9009741544723511,3277,P80,0.9995116591453552,2,0.8808605074882507
0.901232123374939,13,RANDOM_STRUCTURAL,0.9123201370239258,3277,P80,0.999675452709198,2,0.9012353420257568
0.8853846788406372,14,RANDOM_STRUCTURAL,0.90440434217453,3277,P80,0.9996501803398132,2,0.8853884935379028
0.8794722557067871,15,RANDOM_STRUCTURAL,0.9089164137840271,3277,P80,0.9996601343154907,2,0.8794748783111572
0.9088178873062134,16,RANDOM_STRUCTURAL,0.9296056628227234,3277,P80,0.9996871948242188,2,0.9088175892829895
0.9018276929855347,17,RANDOM_STRUCTURAL,0.920025646686554,3277,P80,0.9997584223747253,2,0.9018267393112183
0.896743893623352,18,RANDOM_STRUCTURAL,0.9053320288658142,3277,P80,0.9995671510696411,2,0.8967419266700745
0.9130591154098511,19,RANDOM_STRUCTURAL,0.9226025938987732,3277,P80,0.9995852708816528,2,0.9130581617355347
0.9093350172042847,20,RANDOM_STRUCTURAL,0.9227639436721802,3277,P80,0.9997418522834778,2,0.9093275666236877
0.8992936015129089,21,RANDOM_STRUCTURAL,0.9148358106613159,3277,P80,0.999735414981842,2,0.8992912173271179
0.8941226005554199,22,RANDOM_STRUCTURAL,0.9105627536773682,3277,P80,0.9997698068618774,2,0.8941243886947632
0.9130773544311523,23,RANDOM_STRUCTURAL,0.9233300089836121,3277,P80,0.9997262358665466,2,0.9130736589431763
0.9387382864952087,24,RANDOM_STRUCTURAL,0.9536994099617004,3277,P80,0.9998651742935181,2,0.9387338757514954
0.9150223731994629,25,RANDOM_STRUCTURAL,0.9281983375549316,3277,P80,0.9996996521949768,2,0.9150207042694092
0.9137241840362549,26,RANDOM_STRUCTURAL,0.918828010559082,3277,P80,0.9997177124023438,2,0.9137232303619385
0.9018709659576416,27,RANDOM_STRUCTURAL,0.9161288738250732,3277,P80,0.9997807145118713,2,0.9018712043762207
0.9072264432907104,28,RANDOM_STRUCTURAL,0.92210453748703,3277,P80,0.9997812509536743,2,0.9072265028953552
0.9088284969329834,29,RANDOM_STRUCTURAL,0.9294819831848145,3277,P80,0.9995689392089844,2,0.9088293313980103
0.9088271856307983,30,RANDOM_STRUCTURAL,0.9260779619216919,3277,P80,0.999765932559967,2,0.9088267087936401
0.914438009262085,31,RANDOM_STRUCTURAL,0.9279899001121521,3277,P80,0.999787449836731,2,0.914437472820282
0.8860074281692505,0,RANDOM_STRUCTURAL,0.9268490076065063,2458,P60,0.9997069239616394,2,0.8860024809837341
0.8980348110198975,1,RANDOM_STRUCTURAL,0.931910514831543,2458,P60,0.999603271484375,2,0.8980315923690796
0.8823019862174988,2,RANDOM_STRUCTURAL,0.9176177382469177,2458,P60,0.9996935725212097,2,0.8823065161705017
0.8919859528541565,3,RANDOM_STRUCTURAL,0.9206533432006836,2458,P60,0.9996938705444336,2,0.8919863104820251
0.9063329696655273,4,RANDOM_STRUCTURAL,0.9355778694152832,2458,P60,0.9997249245643616,2,0.9063374996185303
0.8805384039878845,5,RANDOM_STRUCTURAL,0.9159445762634277,2458,P60,0.9998182058334351,2,0.8805345296859741
0.895452082157135,6,RANDOM_STRUCTURAL,0.9256373047828674,2458,P60,0.999753475189209,2,0.8954547643661499
0.904533326625824,7,RANDOM_STRUCTURAL,0.9399712085723877,2458,P60,0.9998337030410767,2,0.9045306444168091
0.8819588422775269,8,RANDOM_STRUCTURAL,0.9220522046089172,2458,P60,0.9998118877410889,2,0.8819562792778015
0.8859057426452637,9,RANDOM_STRUCTURAL,0.9183292388916016,2458,P60,0.999756395816803,2,0.8859043717384338
0.8917943835258484,10,RANDOM_STRUCTURAL,0.9208675026893616,2458,P60,0.9998034834861755,2,0.8917950987815857
0.8993608355522156,11,RANDOM_STRUCTURAL,0.9248294830322266,2458,P60,0.9997077584266663,2,0.8993654251098633
0.8491083979606628,12,RANDOM_STRUCTURAL,0.9009741544723511,2458,P60,0.9995116591453552,2,0.8491028547286987
0.8785722255706787,13,RANDOM_STRUCTURAL,0.9123201370239258,2458,P60,0.999675452709198,2,0.8785759806632996
0.8453763127326965,14,RANDOM_STRUCTURAL,0.90440434217453,2458,P60,0.9996501803398132,2,0.8453841209411621
0.839300274848938,15,RANDOM_STRUCTURAL,0.9089164137840271,2458,P60,0.9996601343154907,2,0.8393053412437439
0.8796868920326233,16,RANDOM_STRUCTURAL,0.9296056628227234,2458,P60,0.9996871948242188,2,0.8796866536140442
0.8795041441917419,17,RANDOM_STRUCTURAL,0.920025646686554,2458,P60,0.9997584223747253,2,0.8795006275177002
0.8694560527801514,18,RANDOM_STRUCTURAL,0.9053320288658142,2458,P60,0.9995671510696411,2,0.8694567084312439
0.8937667608261108,19,RANDOM_STRUCTURAL,0.9226025938987732,2458,P60,0.9995852708816528,2,0.8937497138977051
0.8788878917694092,20,RANDOM_STRUCTURAL,0.9227639436721802,2458,P60,0.9997418522834778,2,0.8788788318634033
0.8689654469490051,21,RANDOM_STRUCTURAL,0.9148358106613159,2458,P60,0.999735414981842,2,0.8689627647399902
0.862729549407959,22,RANDOM_STRUCTURAL,0.9105627536773682,2458,P60,0.9997698068618774,2,0.8627296686172485
0.8937357068061829,23,RANDOM_STRUCTURAL,0.9233300089836121,2458,P60,0.9997262358665466,2,0.8937333822250366
0.9256197214126587,24,RANDOM_STRUCTURAL,0.9536994099617004,2458,P60,0.9998651742935181,2,0.9256170392036438
0.8808790445327759,25,RANDOM_STRUCTURAL,0.9281983375549316,2458,P60,0.9996996521949768,2,0.8808750510215759
0.8959419131278992,26,RANDOM_STRUCTURAL,0.918828010559082,2458,P60,0.9997177124023438,2,0.8959446549415588
0.882609486579895,27,RANDOM_STRUCTURAL,0.9161288738250732,2458,P60,0.9997807145118713,2,0.8826137185096741
0.8836693167686462,28,RANDOM_STRUCTURAL,0.92210453748703,2458,P60,0.9997812509536743,2,0.8836700916290283
0.886834979057312,29,RANDOM_STRUCTURAL,0.9294819831848145,2458,P60,0.9995689392089844,2,0.8868395090103149
0.8767224550247192,30,RANDOM_STRUCTURAL,0.9260779619216919,2458,P60,0.999765932559967,2,0.876724362373352
0.8953750133514404,31,RANDOM_STRUCTURAL,0.9279899001121521,2458,P60,0.999787449836731,2,0.8953739404678345
0.8403162956237793,0,RANDOM_STRUCTURAL,0.9268490076065063,1638,P40,0.9997069239616394,2,0.8403136730194092
0.8673170804977417,1,RANDOM_STRUCTURAL,0.931910514831543,1638,P40,0.999603271484375,2,0.8673142194747925
0.8579721450805664,2,RANDOM_STRUCTURAL,0.9176177382469177,1638,P40,0.9996935725212097,2,0.857978105545044
0.8598666191101074,3,RANDOM_STRUCTURAL,0.9206533432006836,1638,P40,0.9996938705444336,2,0.8598712682723999
0.8769528269767761,4,RANDOM_STRUCTURAL,0.9355778694152832,1638,P40,0.9997249245643616,2,0.8769546747207642
0.8472588062286377,5,RANDOM_STRUCTURAL,0.9159445762634277,1638,P40,0.9998182058334351,2,0.8472533226013184
0.8613119721412659,6,RANDOM_STRUCTURAL,0.9256373047828674,1638,P40,0.999753475189209,2,0.8613156676292419
0.8799810409545898,7,RANDOM_STRUCTURAL,0.9399712085723877,1638,P40,0.9998337030410767,2,0.8799796104431152
0.8397023677825928,8,RANDOM_STRUCTURAL,0.9220522046089172,1638,P40,0.9998118877410889,2,0.8397022485733032
0.8463387489318848,9,RANDOM_STRUCTURAL,0.9183292388916016,1638,P40,0.999756395816803,2,0.8463267087936401
0.8551198840141296,10,RANDOM_STRUCTURAL,0.9208675026893616,1638,P40,0.9998034834861755,2,0.8551164865493774
0.8605669736862183,11,RANDOM_STRUCTURAL,0.9248294830322266,1638,P40,0.9997077584266663,2,0.8605645298957825
0.7985745668411255,12,RANDOM_STRUCTURAL,0.9009741544723511,1638,P40,0.9995116591453552,2,0.7985707521438599
0.8276782035827637,13,RANDOM_STRUCTURAL,0.9123201370239258,1638,P40,0.999675452709198,2,0.8276810050010681
0.7879226207733154,14,RANDOM_STRUCTURAL,0.90440434217453,1638,P40,0.9996501803398132,2,0.7879395484924316
0.7873623967170715,15,RANDOM_STRUCTURAL,0.9089164137840271,1638,P40,0.9996601343154907,2,0.7873626351356506
0.844467043876648,16,RANDOM_STRUCTURAL,0.9296056628227234,1638,P40,0.9996871948242188,2,0.8444718718528748
0.8363329768180847,17,RANDOM_STRUCTURAL,0.920025646686554,1638,P40,0.9997584223747253,2,0.836327314376831
0.8435176610946655,18,RANDOM_STRUCTURAL,0.9053320288658142,1638,P40,0.9995671510696411,2,0.8435211181640625
0.8537173271179199,19,RANDOM_STRUCTURAL,0.9226025938987732,1638,P40,0.9995852708816528,2,0.853718638420105
0.8451838493347168,20,RANDOM_STRUCTURAL,0.9227639436721802,1638,P40,0.9997418522834778,2,0.8451764583587646
0.8139028549194336,21,RANDOM_STRUCTURAL,0.9148358106613159,1638,P40,0.999735414981842,2,0.8139119744300842
0.8203904032707214,22,RANDOM_STRUCTURAL,0.9105627536773682,1638,P40,0.9997698068618774,2,0.820400595664978
0.8563677668571472,23,RANDOM_STRUCTURAL,0.9233300089836121,1638,P40,0.9997262358665466,2,0.8563663363456726
0.898938775062561,24,RANDOM_STRUCTURAL,0.9536994099617004,1638,P40,0.9998651742935181,2,0.8989274501800537
0.8232981562614441,25,RANDOM_STRUCTURAL,0.9281983375549316,1638,P40,0.9996996521949768,2,0.82329261302948
0.8503262400627136,26,RANDOM_STRUCTURAL,0.918828010559082,1638,P40,0.9997177124023438,2,0.8503272533416748
0.8530728816986084,27,RANDOM_STRUCTURAL,0.9161288738250732,1638,P40,0.9997807145118713,2,0.8530737161636353
0.847999632358551,28,RANDOM_STRUCTURAL,0.92210453748703,1638,P40,0.9997812509536743,2,0.8480013012886047
0.8276799321174622,29,RANDOM_STRUCTURAL,0.9294819831848145,1638,P40,0.9995689392089844,2,0.8276851773262024
0.8340054154396057,30,RANDOM_STRUCTURAL,0.9260779619216919,1638,P40,0.999765932559967,2,0.8340069055557251
0.8638319373130798,31,RANDOM_STRUCTURAL,0.9279899001121521,1638,P40,0.999787449836731,2,0.8638333082199097
0.7530641555786133,0,RANDOM_STRUCTURAL,0.9268490076065063,819,P20,0.9997069239616394,2,0.7530422210693359
0.8009862899780273,1,RANDOM_STRUCTURAL,0.931910514831543,819,P20,0.999603271484375,2,0.8009833693504333
0.8120776414871216,2,RANDOM_STRUCTURAL,0.9176177382469177,819,P20,0.9996935725212097,2,0.8120845556259155
0.7663127779960632,3,RANDOM_STRUCTURAL,0.9206533432006836,819,P20,0.9996938705444336,2,0.7663131356239319
0.8044593930244446,4,RANDOM_STRUCTURAL,0.9355778694152832,819,P20,0.9997249245643616,2,0.8044670224189758
0.768596351146698,5,RANDOM_STRUCTURAL,0.9159445762634277,819,P20,0.9998182058334351,2,0.7685821652412415
0.7453351020812988,6,RANDOM_STRUCTURAL,0.9256373047828674,819,P20,0.999753475189209,2,0.7453247308731079
0.83746337890625,7,RANDOM_STRUCTURAL,0.9399712085723877,819,P20,0.9998337030410767,2,0.8374653458595276
0.7687649726867676,8,RANDOM_STRUCTURAL,0.9220522046089172,819,P20,0.9998118877410889,2,0.7687627077102661
0.7659441232681274,9,RANDOM_STRUCTURAL,0.9183292388916016,819,P20,0.999756395816803,2,0.765947699546814
0.7894926071166992,10,RANDOM_STRUCTURAL,0.9208675026893616,819,P20,0.9998034834861755,2,0.7894690036773682
