condition,index,major_family,mean_biological_squared_error,panel_squared_energy_coverage,rho_with_biological_risk,type,view
RANDOM_STRUCTURAL_P60_V2,6,RANDOM_STRUCTURAL,0.13226574659347534,0.6259511749245306,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,7,RANDOM_STRUCTURAL,0.13632196187973022,0.6237614190108697,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,8,RANDOM_STRUCTURAL,0.136735737323761,0.6219988298357997,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,9,RANDOM_STRUCTURAL,0.16127802431583405,0.6009518159129082,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,10,RANDOM_STRUCTURAL,0.14937898516654968,0.6001577857173072,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,11,RANDOM_STRUCTURAL,0.1927461326122284,0.5926923448994282,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,12,RANDOM_STRUCTURAL,0.15614396333694458,0.5846835656274064,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,13,RANDOM_STRUCTURAL,0.1444740891456604,0.6168281678418851,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,14,RANDOM_STRUCTURAL,0.1305677890777588,0.6122956526472766,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,15,RANDOM_STRUCTURAL,0.15257644653320312,0.5982730052318794,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,16,RANDOM_STRUCTURAL,0.14626839756965637,0.607816068451611,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,17,RANDOM_STRUCTURAL,0.15365251898765564,0.6124570463908412,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,18,RANDOM_STRUCTURAL,0.17805516719818115,0.6057225312826804,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,19,RANDOM_STRUCTURAL,0.1366865336894989,0.6250752993895681,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,20,RANDOM_STRUCTURAL,0.1475578248500824,0.5980140644099845,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,21,RANDOM_STRUCTURAL,0.14613406360149384,0.5959115933357124,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,22,RANDOM_STRUCTURAL,0.13895080983638763,0.6147530872989397,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,23,RANDOM_STRUCTURAL,0.1518782526254654,0.614511940415798,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,24,RANDOM_STRUCTURAL,0.16479924321174622,0.600027936258075,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,25,RANDOM_STRUCTURAL,0.15329551696777344,0.5910391427940926,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,26,RANDOM_STRUCTURAL,0.13579994440078735,0.5931026329200109,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,27,RANDOM_STRUCTURAL,0.13155066967010498,0.605629895587928,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,28,RANDOM_STRUCTURAL,0.13639254868030548,0.5933935797258444,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,29,RANDOM_STRUCTURAL,0.12368721514940262,0.5890725339782572,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,30,RANDOM_STRUCTURAL,0.1004025861620903,0.5928084377893307,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,31,RANDOM_STRUCTURAL,0.0927952378988266,0.5941570106625376,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,32,RANDOM_STRUCTURAL,0.06138913333415985,0.6101387220948831,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,33,RANDOM_STRUCTURAL,0.06820933520793915,0.5966465971073907,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,34,RANDOM_STRUCTURAL,0.036468926817178726,0.5941636626348901,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,35,RANDOM_STRUCTURAL,0.0713103860616684,0.5994436722569925,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,36,RANDOM_STRUCTURAL,0.03155273199081421,0.6120531133911795,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,37,RANDOM_STRUCTURAL,0.05827302485704422,0.5975170660781577,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,38,RANDOM_STRUCTURAL,0.02926279418170452,0.586862933270689,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,39,RANDOM_STRUCTURAL,0.045948322862386703,0.5946465611804637,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,40,RANDOM_STRUCTURAL,0.04329027608036995,0.6087153345881007,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,41,RANDOM_STRUCTURAL,0.027581924572587013,0.6072051053996593,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,42,RANDOM_STRUCTURAL,0.03248155862092972,0.5878073066557848,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,43,RANDOM_STRUCTURAL,0.04858844727277756,0.6087522430309832,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,44,RANDOM_STRUCTURAL,0.06193516403436661,0.6137436224781224,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,45,RANDOM_STRUCTURAL,0.025054872035980225,0.5947206650611269,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,46,RANDOM_STRUCTURAL,0.07233760505914688,0.6123549358279475,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,47,RANDOM_STRUCTURAL,0.05611368268728256,0.6002223807661088,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,48,RANDOM_STRUCTURAL,0.04595951735973358,0.6087445249756134,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,49,RANDOM_STRUCTURAL,0.03427819162607193,0.6156311403628434,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,50,RANDOM_STRUCTURAL,0.06482379883527756,0.6115542492962541,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,51,RANDOM_STRUCTURAL,0.067670077085495,0.6195675449243586,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,52,RANDOM_STRUCTURAL,0.016506128013134003,0.5888059038907076,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,53,RANDOM_STRUCTURAL,0.06440869718790054,0.5904701118322834,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,54,RANDOM_STRUCTURAL,0.05590031296014786,0.6092179268607416,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,55,RANDOM_STRUCTURAL,0.03347945585846901,0.6248337824283533,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,56,RANDOM_STRUCTURAL,0.036190398037433624,0.5992467468501042,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,57,RANDOM_STRUCTURAL,0.04283708333969116,0.5967768632681377,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,58,RANDOM_STRUCTURAL,0.0961667150259018,0.5988310720526128,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,59,RANDOM_STRUCTURAL,0.08193779736757278,0.6014320040207177,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,60,RANDOM_STRUCTURAL,0.030907725915312767,0.5792275863212504,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,61,RANDOM_STRUCTURAL,0.05200369656085968,0.6112646384568539,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,62,RANDOM_STRUCTURAL,0.06249967962503433,0.5885785274464729,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,63,RANDOM_STRUCTURAL,0.052298448979854584,0.6001955246419635,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,64,RANDOM_STRUCTURAL,0.03800174966454506,0.6060584253214859,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,65,RANDOM_STRUCTURAL,0.09754280745983124,0.6055947989521179,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,66,RANDOM_STRUCTURAL,0.050628773868083954,0.6214837130631745,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,67,RANDOM_STRUCTURAL,0.053466007113456726,0.6011827518541037,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,68,RANDOM_STRUCTURAL,0.032171960920095444,0.6041509050293147,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,69,RANDOM_STRUCTURAL,0.011618404649198055,0.599171696438968,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,70,RANDOM_STRUCTURAL,0.06254155188798904,0.5965092947301963,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,71,RANDOM_STRUCTURAL,0.08355772495269775,0.5938949401832775,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,72,RANDOM_STRUCTURAL,0.039849087595939636,0.5920489854781597,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,73,RANDOM_STRUCTURAL,0.03526446968317032,0.5951346865598839,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,74,RANDOM_STRUCTURAL,0.0402686782181263,0.6131360155369303,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,75,RANDOM_STRUCTURAL,0.031092539429664612,0.602133088680057,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,76,RANDOM_STRUCTURAL,0.03743002563714981,0.5959265594115924,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,77,RANDOM_STRUCTURAL,0.03816888481378555,0.6123385165764729,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,78,RANDOM_STRUCTURAL,0.07480578124523163,0.5825242491500743,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,79,RANDOM_STRUCTURAL,0.06097859516739845,0.6035467070036405,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,80,RANDOM_STRUCTURAL,0.03589872270822525,0.5885178712347536,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,81,RANDOM_STRUCTURAL,0.062256570905447006,0.6037349975694104,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,82,RANDOM_STRUCTURAL,0.030461259186267853,0.6002424116344852,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,83,RANDOM_STRUCTURAL,0.08018267154693604,0.6112066444768526,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,84,RANDOM_STRUCTURAL,0.04339855909347534,0.6078933854976653,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,85,RANDOM_STRUCTURAL,0.04474020376801491,0.5999117317933389,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,86,RANDOM_STRUCTURAL,0.039193831384181976,0.6102254597463703,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,87,RANDOM_STRUCTURAL,0.030194563791155815,0.5933512830620408,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,88,RANDOM_STRUCTURAL,0.022347068414092064,0.6026655054029335,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,89,RANDOM_STRUCTURAL,0.041326019912958145,0.6032412547687263,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,90,RANDOM_STRUCTURAL,0.033504437655210495,0.5988145166498516,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,91,RANDOM_STRUCTURAL,0.07545137405395508,0.5872526964682083,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,92,RANDOM_STRUCTURAL,0.03433644771575928,0.5940655251178619,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,93,RANDOM_STRUCTURAL,0.03153509646654129,0.5855943423974381,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,94,RANDOM_STRUCTURAL,0.033589281141757965,0.6050133293728579,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,95,RANDOM_STRUCTURAL,0.018763946369290352,0.598835874081716,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,96,RANDOM_STRUCTURAL,0.05548103153705597,0.6073913286639447,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,97,RANDOM_STRUCTURAL,0.036787375807762146,0.5918363180365193,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,98,RANDOM_STRUCTURAL,0.03166631609201431,0.6095106282113155,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,99,RANDOM_STRUCTURAL,0.09677669405937195,0.6222164834673658,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,100,RANDOM_STRUCTURAL,0.03110893815755844,0.5961729143832671,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,101,RANDOM_STRUCTURAL,0.0388384684920311,0.583663797771695,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,102,RANDOM_STRUCTURAL,0.04796484112739563,0.5836664920997886,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,103,RANDOM_STRUCTURAL,0.057587310671806335,0.6221912857534936,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,104,RANDOM_STRUCTURAL,0.030540332198143005,0.6156718437397073,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,105,RANDOM_STRUCTURAL,0.03195342421531677,0.6127061774630993,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,106,RANDOM_STRUCTURAL,0.04570871591567993,0.6155176051617444,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,107,RANDOM_STRUCTURAL,0.03693974018096924,0.6112172877047509,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,108,RANDOM_STRUCTURAL,0.07710404694080353,0.6195185233516438,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,109,RANDOM_STRUCTURAL,0.024982232600450516,0.6112123468867608,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,110,RANDOM_STRUCTURAL,0.02760465070605278,0.6127383382196898,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,111,RANDOM_STRUCTURAL,0.03714612126350403,0.6147244942946083,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,112,RANDOM_STRUCTURAL,0.04773964732885361,0.6050453816694131,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,113,RANDOM_STRUCTURAL,0.0616154819726944,0.6145387021393106,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,114,RANDOM_STRUCTURAL,0.04442860931158066,0.598522604645306,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,115,RANDOM_STRUCTURAL,0.03985030949115753,0.6222669349688394,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,116,RANDOM_STRUCTURAL,0.051533471792936325,0.5830528641089354,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,117,RANDOM_STRUCTURAL,0.04738616198301315,0.6008525800703668,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,118,RANDOM_STRUCTURAL,0.042477600276470184,0.5984603324729435,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,119,RANDOM_STRUCTURAL,0.03265168145298958,0.5780873190514014,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,120,RANDOM_STRUCTURAL,0.05375359579920769,0.5934575427644297,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,121,RANDOM_STRUCTURAL,0.02954784408211708,0.6204166817876604,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,122,RANDOM_STRUCTURAL,0.027364056557416916,0.6178778543255262,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,123,RANDOM_STRUCTURAL,0.03776012361049652,0.6071839308528024,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,124,RANDOM_STRUCTURAL,0.03711975738406181,0.6055915726018871,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,125,RANDOM_STRUCTURAL,0.06867103278636932,0.5961434274799395,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,126,RANDOM_STRUCTURAL,0.08407627046108246,0.599898513982006,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,127,RANDOM_STRUCTURAL,0.029367059469223022,0.594525156426415,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,128,RANDOM_STRUCTURAL,0.03151514381170273,0.6268663195545502,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,129,RANDOM_STRUCTURAL,0.032940614968538284,0.5961280344934731,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,130,RANDOM_STRUCTURAL,0.050429485738277435,0.614408934238882,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,131,RANDOM_STRUCTURAL,0.1146530956029892,0.6087570475206787,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,132,RANDOM_STRUCTURAL,0.0306333489716053,0.6049036604174707,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,133,RANDOM_STRUCTURAL,0.0225684717297554,0.6105700252782956,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,134,RANDOM_STRUCTURAL,0.02312028780579567,0.5936933719139988,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,135,RANDOM_STRUCTURAL,0.040948040783405304,0.6015886814839313,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,136,RANDOM_STRUCTURAL,0.05822772532701492,0.5775140011341351,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,137,RANDOM_STRUCTURAL,0.05452665686607361,0.5839771945367837,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,138,RANDOM_STRUCTURAL,0.03185815364122391,0.6277236508701232,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,139,RANDOM_STRUCTURAL,0.047868914902210236,0.6127370601804586,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,140,RANDOM_STRUCTURAL,0.10066725313663483,0.6061464414277256,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,141,RANDOM_STRUCTURAL,0.028271567076444626,0.626611921514529,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,142,RANDOM_STRUCTURAL,0.019009698182344437,0.6137959562908636,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,143,RANDOM_STRUCTURAL,0.02554243430495262,0.6205658223402802,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,144,RANDOM_STRUCTURAL,0.05663210153579712,0.6145954292757181,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,145,RANDOM_STRUCTURAL,0.028097636997699738,0.6127031232624033,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,146,RANDOM_STRUCTURAL,0.022502843290567398,0.5799974957007451,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,147,RANDOM_STRUCTURAL,0.045229390263557434,0.6088071269366658,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,148,RANDOM_STRUCTURAL,0.05304582789540291,0.6114175757763537,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,149,RANDOM_STRUCTURAL,0.036187198013067245,0.6060681448473745,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,150,RANDOM_STRUCTURAL,0.05875932425260544,0.5986741947835809,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,151,RANDOM_STRUCTURAL,0.04801928624510765,0.6067475870892766,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,152,RANDOM_STRUCTURAL,0.03806580975651741,0.5928289546251613,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,153,RANDOM_STRUCTURAL,0.060478657484054565,0.6088512019652387,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,154,RANDOM_STRUCTURAL,0.03199722617864609,0.5849827809882983,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,155,RANDOM_STRUCTURAL,0.03628513962030411,0.6123880465316732,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,156,RANDOM_STRUCTURAL,0.025582410395145416,0.6070566405074764,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,157,RANDOM_STRUCTURAL,0.020346982404589653,0.5857950959049271,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,158,RANDOM_STRUCTURAL,0.03214414417743683,0.6084147861702967,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V2,159,RANDOM_STRUCTURAL,0.029424890875816345,0.596204450022388,,reppca_coordinate,2
RANDOM_STRUCTURAL_P60_V3,0,RANDOM_STRUCTURAL,,,-0.12102744728326797,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,1,RANDOM_STRUCTURAL,,,0.025453902781009674,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,2,RANDOM_STRUCTURAL,,,0.03217831626534462,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,3,RANDOM_STRUCTURAL,,,-0.19509416818618774,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,4,RANDOM_STRUCTURAL,,,0.07811158150434494,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,5,RANDOM_STRUCTURAL,,,0.06754329055547714,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,6,RANDOM_STRUCTURAL,,,0.13421234488487244,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,7,RANDOM_STRUCTURAL,,,-0.11957143992185593,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,8,RANDOM_STRUCTURAL,,,0.11777365207672119,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,9,RANDOM_STRUCTURAL,,,-0.029881350696086884,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,10,RANDOM_STRUCTURAL,,,-0.18628236651420593,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,11,RANDOM_STRUCTURAL,,,0.0775548443198204,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,12,RANDOM_STRUCTURAL,,,-0.14315083622932434,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,13,RANDOM_STRUCTURAL,,,-0.010946941561996937,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,14,RANDOM_STRUCTURAL,,,0.05357795208692551,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,15,RANDOM_STRUCTURAL,,,-0.057938165962696075,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,16,RANDOM_STRUCTURAL,,,-0.020559387281537056,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,17,RANDOM_STRUCTURAL,,,-0.004846054594963789,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,18,RANDOM_STRUCTURAL,,,-0.12802456319332123,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,19,RANDOM_STRUCTURAL,,,0.004143491853028536,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,20,RANDOM_STRUCTURAL,,,0.015392004512250423,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,21,RANDOM_STRUCTURAL,,,-0.033321477472782135,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,22,RANDOM_STRUCTURAL,,,0.006883468944579363,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,23,RANDOM_STRUCTURAL,,,-0.09491068124771118,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,24,RANDOM_STRUCTURAL,,,0.04471849277615547,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,25,RANDOM_STRUCTURAL,,,-0.022730734199285507,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,26,RANDOM_STRUCTURAL,,,0.10110589116811752,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,27,RANDOM_STRUCTURAL,,,-0.0255401823669672,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,28,RANDOM_STRUCTURAL,,,0.04894004017114639,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,29,RANDOM_STRUCTURAL,,,0.028053153306245804,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,30,RANDOM_STRUCTURAL,,,-0.015418915078043938,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,31,RANDOM_STRUCTURAL,,,0.024236444383859634,synthetic_factor,3
RANDOM_STRUCTURAL_P60_V3,0,RANDOM_STRUCTURAL,0.1663576364517212,0.6178539507543691,,reppca_coordinate,3
RANDOM_STRUCTURAL_P60_V3,1,RANDOM_STRUCTURAL,0.6384124159812927,0.5954041685390769,,reppca_coordinate,3
RANDOM_STRUCTURAL_P60_V3,2,RANDOM_STRUCTURAL,0.1617124229669571,0.6218295892146336,,reppca_coordinate,3
RANDOM_STRUCTURAL_P60_V3,3,RANDOM_STRUCTURAL,0.15200376510620117,0.6155942200448413,,reppca_coordinate,3
RANDOM_STRUCTURAL_P60_V3,4,RANDOM_STRUCTURAL,0.15725979208946228,0.6122144876200405,,reppca_coordinate,3
RANDOM_STRUCTURAL_P60_V3,5,RANDOM_STRUCTURAL,0.1465941071510315,0.590210210885423,,reppca_coordinate,3
RANDOM_STRUCTURAL_P60_V3,6,RANDOM_STRUCTURAL,0.16689546406269073,0.5771274807616609,,reppca_coordinate,3
RANDOM_STRUCTURAL_P60_V3,7,RANDOM_STRUCTURAL,0.15570557117462158,0.5971935835884227,,reppca_coordinate,3
RANDOM_STRUCTURAL_P60_V3,8,RANDOM_STRUCTURAL,0.1549031287431717,0.6005520692975574,,reppca_coordinate,3
RANDOM_STRUCTURAL_P60_V3,9,RANDOM_STRUCTURAL,0.14913293719291687,0.6166702412123279,,reppca_coordinate,3
RANDOM_STRUCTURAL_P60_V3,10,RANDOM_STRUCTURAL,0.17183232307434082,0.5733736457977155,,reppca_coordinate,3
RANDOM_STRUCTURAL_P60_V3,11,RANDOM_STRUCTURAL,0.19742484390735626,0.5908174735098358,,reppca_coordinate,3
RANDOM_STRUCTURAL_P60_V3,12,RANDOM_STRUCTURAL,0.14877459406852722,0.6004267249117273,,reppca_coordinate,3
RANDOM_STRUCTURAL_P60_V3,13,RANDOM_STRUCTURAL,0.1638125777244568,0.5944553488749298,,reppca_coordinate,3
RANDOM_STRUCTURAL_P60_V3,14,RANDOM_STRUCTURAL,0.14532804489135742,0.5974323624025869,,reppca_coordinate,3
RANDOM_STRUCTURAL_P60_V3,15,RANDOM_STRUCTURAL,0.1553543210029602,0.5998938589353848,,reppca_coordinate,3
RANDOM_STRUCTURAL_P60_V3,16,RANDOM_STRUCTURAL,0.15840889513492584,0.5952565682670322,,reppca_coordinate,3
RANDOM_STRUCTURAL_P60_V3,17,RANDOM_STRUCTURAL,0.13757656514644623,0.6340929972333682,,reppca_coordinate,3
RANDOM_STRUCTURAL_P60_V3,18,RANDOM_STRUCTURAL,0.1700783371925354,0.6071510573278555,,reppca_coordinate,3
RANDOM_STRUCTURAL_P60_V3,19,RANDOM_STRUCTURAL,0.1472673863172531,0.6059929578556006,,reppca_coordinate,3
RANDOM_STRUCTURAL_P60_V3,20,RANDOM_STRUCTURAL,0.14186659455299377,0.6144032419191975,,reppca_coordinate,3
RANDOM_STRUCTURAL_P60_V3,21,RANDOM_STRUCTURAL,0.1568201780319214,0.5987675330292056,,reppca_coordinate,3
RANDOM_STRUCTURAL_P60_V3,22,RANDOM_STRUCTURAL,0.14543162286281586,0.6061783900776183,,reppca_coordinate,3
