vocabulary_index,canonical_ensembl_gene_id,canonical_hgnc_symbol,matrices_measuring_gene,datasets_measuring_gene,train_donors_with_potential_support,train_cells_from_supporting_matrices,technology_diversity,tissue_diversity,support_bin,foundation_support,limited_foundation_support,dataset_pair_overlap_contribution,connectivity_interpretation
1013,ENSG00000129292,PHF20L1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1014,ENSG00000106617,PRKAG2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1015,ENSG00000138069,RAB1A,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1016,ENSG00000205531,NAP1L4,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1017,ENSG00000038219,BOD1L1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1018,ENSG00000196104,SPOCK3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1019,ENSG00000196141,SPATS2L,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1020,ENSG00000131437,KIF3A,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1021,ENSG00000147162,OGT,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1022,ENSG00000083544,TDRD3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1023,ENSG00000147481,SNTG1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1024,ENSG00000189079,ARID2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1025,ENSG00000080815,PSEN1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1026,ENSG00000132334,PTPRE,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1027,ENSG00000144451,SPAG16,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1028,ENSG00000126091,ST3GAL3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1029,ENSG00000143324,XPR1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1030,ENSG00000164176,EDIL3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1031,ENSG00000132932,ATP8A2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1032,ENSG00000138095,LRPPRC,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1033,ENSG00000119778,ATAD2B,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1034,ENSG00000008086,CDKL5,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1035,ENSG00000116667,C1orf21,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1036,ENSG00000126214,KLC1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1037,ENSG00000118564,FBXL5,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1038,ENSG00000080845,DLGAP4,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1039,ENSG00000136854,STXBP1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1040,ENSG00000062725,APPBP2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1041,ENSG00000170832,USP32,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1042,ENSG00000073803,MAP3K13,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1043,ENSG00000223482,NUTM2A-AS1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1044,ENSG00000119596,YLPM1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1045,ENSG00000187240,DYNC2H1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1046,ENSG00000160445,ZER1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1047,ENSG00000183775,KCTD16,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1048,ENSG00000166225,FRS2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1049,ENSG00000128872,TMOD2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1050,ENSG00000188641,DPYD,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1051,ENSG00000180776,ZDHHC20,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1052,ENSG00000112584,FAM120B,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1053,ENSG00000164031,DNAJB14,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1054,ENSG00000122741,DCAF10,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1055,ENSG00000011114,BTBD7,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1056,ENSG00000154027,AK5,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1057,ENSG00000020577,SAMD4A,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1058,ENSG00000198887,SMC5,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1059,ENSG00000185787,MORF4L1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1060,ENSG00000109911,ELP4,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1061,ENSG00000166848,TERF2IP,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1062,ENSG00000166206,GABRB3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1063,ENSG00000198740,ZNF652,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1064,ENSG00000137776,SLTM,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1065,ENSG00000106415,GLCCI1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1066,ENSG00000116984,MTR,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1067,ENSG00000143641,GALNT2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1068,ENSG00000089220,PEBP1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1069,ENSG00000165443,PHYHIPL,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1070,ENSG00000010017,RANBP9,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1071,ENSG00000054118,THRAP3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1072,ENSG00000175764,TTLL11,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1073,ENSG00000170153,RNF150,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1074,ENSG00000136237,RAPGEF5,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1075,ENSG00000047249,ATP6V1H,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1076,ENSG00000134852,CLOCK,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1077,ENSG00000150867,PIP4K2A,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1078,ENSG00000116641,DOCK7,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1079,ENSG00000135905,DOCK10,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1080,ENSG00000133195,SLC39A11,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1081,ENSG00000171681,ATF7IP,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1082,ENSG00000047365,ARAP2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1083,ENSG00000106772,PRUNE2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1084,ENSG00000119048,UBE2B,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1085,ENSG00000104218,CSPP1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1086,ENSG00000138834,MAPK8IP3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1087,ENSG00000071189,SNX13,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1088,ENSG00000169967,MAP3K2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1089,ENSG00000165102,HGSNAT,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1090,ENSG00000196663,TECPR2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1091,ENSG00000104093,DMXL2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1092,ENSG00000145439,CBR4,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1093,ENSG00000080546,SESN1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1094,ENSG00000026652,AGPAT4,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1095,ENSG00000163644,PPM1K,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1096,ENSG00000148660,CAMK2G,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1097,ENSG00000077097,TOP2B,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1098,ENSG00000196361,ELAVL3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1099,ENSG00000185070,FLRT2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1100,ENSG00000127527,EPS15L1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1101,ENSG00000135999,EPC2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1102,ENSG00000171530,TBCA,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1103,ENSG00000070756,PABPC1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1104,ENSG00000164300,SERINC5,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1105,ENSG00000118816,CCNI,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1106,ENSG00000184672,RALYL,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1107,ENSG00000160007,ARHGAP35,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1108,ENSG00000169519,METTL15,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1109,ENSG00000064393,HIPK2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1110,ENSG00000113318,MSH3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1111,ENSG00000160746,ANO10,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1112,ENSG00000136758,YME1L1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1113,ENSG00000134283,PPHLN1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1114,ENSG00000187079,TEAD1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1115,ENSG00000114302,PRKAR2A,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1116,ENSG00000078124,ACER3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1117,ENSG00000125675,GRIA3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1118,ENSG00000127663,KDM4B,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1119,ENSG00000107863,ARHGAP21,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1120,ENSG00000168959,GRM5,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1121,ENSG00000034677,RNF19A,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1122,ENSG00000198763,MT-ND2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1123,ENSG00000143322,ABL2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1124,ENSG00000136631,VPS45,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1125,ENSG00000160310,PRMT2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1126,ENSG00000006715,VPS41,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1127,ENSG00000111666,CHPT1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1128,ENSG00000164985,PSIP1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1129,ENSG00000100523,DDHD1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1130,ENSG00000111670,GNPTAB,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1131,ENSG00000143156,NME7,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1132,ENSG00000141867,BRD4,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1133,ENSG00000096968,JAK2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1134,ENSG00000023228,NDUFS1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1135,ENSG00000086102,NFX1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1136,ENSG00000008441,NFIX,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1137,ENSG00000090565,RAB11FIP3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1138,ENSG00000052795,FNIP2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1139,ENSG00000077147,TM9SF3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1140,ENSG00000166348,USP54,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1141,ENSG00000110367,DDX6,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1142,ENSG00000136267,DGKB,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1143,ENSG00000134698,AGO4,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1144,ENSG00000263327,TAPT1-AS1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1145,ENSG00000121904,CSMD2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1146,ENSG00000051825,MPHOSPH9,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1147,ENSG00000090060,PAPOLA,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1148,ENSG00000139116,KIF21A,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1149,ENSG00000147316,MCPH1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1150,ENSG00000162869,PPP1R21,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1151,ENSG00000144406,UNC80,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1152,ENSG00000133083,DCLK1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1153,ENSG00000197969,VPS13A,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1154,ENSG00000139990,DCAF5,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1155,ENSG00000099622,CIRBP,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1156,ENSG00000065609,SNAP91,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1157,ENSG00000088808,PPP1R13B,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1158,ENSG00000044115,CTNNA1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1159,ENSG00000118217,ATF6,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1160,ENSG00000101972,STAG2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1161,ENSG00000009307,CSDE1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1162,ENSG00000061936,SFSWAP,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1163,ENSG00000090661,CERS4,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1164,ENSG00000167258,CDK12,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1165,ENSG00000180376,CCDC66,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1166,ENSG00000135945,REV1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1167,ENSG00000133835,HSD17B4,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1168,ENSG00000145216,FIP1L1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1169,ENSG00000173166,RAPH1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1170,ENSG00000103091,WDR59,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1171,ENSG00000111961,SASH1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1172,ENSG00000118985,ELL2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1173,ENSG00000131375,CAPN7,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1174,ENSG00000151466,SCLT1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1175,ENSG00000119242,CCDC92,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1176,ENSG00000144619,CNTN4,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1177,ENSG00000069667,RORA,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1178,ENSG00000025293,PHF20,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1179,ENSG00000150347,ARID5B,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1180,ENSG00000145725,PPIP5K2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1181,ENSG00000138802,SEC24B,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1182,ENSG00000100784,RPS6KA5,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1183,ENSG00000114933,INO80D,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1184,ENSG00000125676,THOC2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1185,ENSG00000157216,SSBP3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1186,ENSG00000112685,EXOC2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1187,ENSG00000170035,UBE2E3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1188,ENSG00000138668,HNRNPD,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1189,ENSG00000138071,ACTR2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1190,ENSG00000160563,MED27,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1191,ENSG00000067369,TP53BP1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1192,ENSG00000120254,MTHFD1L,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1193,ENSG00000083290,ULK2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1194,ENSG00000165219,GAPVD1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1195,ENSG00000196950,SLC39A10,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1196,ENSG00000186908,ZDHHC17,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1197,ENSG00000122218,COPA,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1198,ENSG00000130414,NDUFA10,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1199,ENSG00000130402,ACTN4,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1200,ENSG00000078142,PIK3C3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1201,ENSG00000108669,CYTH1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1202,ENSG00000157869,RAB28,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1203,ENSG00000114770,ABCC5,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1204,ENSG00000006576,PHTF2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1205,ENSG00000185666,SYN3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1206,ENSG00000150627,WDR17,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1207,ENSG00000186487,MYT1L,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1208,ENSG00000089053,ANAPC5,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1209,ENSG00000138398,PPIG,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1210,ENSG00000170248,PDCD6IP,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1211,ENSG00000143469,SYT14,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1212,ENSG00000149571,KIRREL3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1213,ENSG00000151572,ANO4,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1214,ENSG00000187957,DNER,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1215,ENSG00000015153,YAF2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1216,ENSG00000178177,LCORL,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1217,ENSG00000123200,ZC3H13,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1218,ENSG00000145781,COMMD10,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1219,ENSG00000242759,LINC00882,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1220,ENSG00000139737,SLAIN1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1221,ENSG00000137710,RDX,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1222,ENSG00000214595,EML6,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1223,ENSG00000117335,CD46,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1224,ENSG00000014824,SLC30A9,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1225,ENSG00000174891,RSRC1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1226,ENSG00000099783,HNRNPM,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1227,ENSG00000148408,CACNA1B,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1228,ENSG00000102189,EEA1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1229,ENSG00000133026,MYH10,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1230,ENSG00000008952,SEC62,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1231,ENSG00000116141,MARK1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1232,ENSG00000171853,TRAPPC12,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1233,ENSG00000109686,SH3D19,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1234,ENSG00000138760,SCARB2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1235,ENSG00000148200,NR6A1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1236,ENSG00000132694,ARHGEF11,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1237,ENSG00000178234,GALNT11,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
1238,ENSG00000198108,CHSY3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
