belief_factor_r2,belief_minus_visible_factor_r2,calibration_regime,calibration_scale,coverage_1_96sigma,coverage_1sigma,family,gaussian_severe_fraction,joint_scale,measured_genes,median_logdet,median_trace,nll,panel,prior_nll,standardized_variance,uncertainty_error_spearman,variant,view,visible_factor_r2
0.6929331421852112,1.1265277862548828e-05,ordinary_raw,1.0,0.9530273675918579,0.8870788812637329,COHERENT_STRUCTURAL,0.0062500000931322575,0.7700915336608887,819,-196.60707092285156,48.134090423583984,0.6896510720252991,P20,0.766405463218689,0.5574690103530884,0.07784788310527802,RAW,1,0.6929218769073486
0.6929331421852112,1.1265277862548828e-05,historical_total_scalar,0.39422914385795593,0.909167468547821,0.802661120891571,COHERENT_STRUCTURAL,0.0062500000931322575,1.9534108638763428,819,-345.53875732421875,18.975860595703125,0.8158992528915405,P20,0.766405463218689,1.4140734672546387,0.0778600350022316,HISTORICAL_TOTAL_SCALAR,1,0.6929218769073486
0.6929331421852112,1.1265277862548828e-05,conditional_only_scalar,0.7467898660886485,0.941332995891571,0.8743530511856079,COHERENT_STRUCTURAL,0.0062500000931322575,0.9861093163490295,819,-216.539306640625,42.56626892089844,0.735361635684967,P20,0.766405463218689,0.7155882120132446,0.07784716039896011,CONDITIONAL_ONLY_SCALAR,1,0.6929218769073486
0.9218270778656006,1.430511474609375e-06,ordinary_raw,1.0,1.0,1.0,COHERENT_STRUCTURAL,0.26875001192092896,0.0036599484737962484,4096,-230.481689453125,38.32911682128906,0.20060700178146362,FULL,0.40792375802993774,4.25538128183689e-05,-0.9987571239471436,RAW,2,0.921825647354126
0.9218270778656006,1.430511474609375e-06,ordinary_raw,1.0,1.0,1.0,COHERENT_STRUCTURAL,0.26875001192092896,0.0036599484737962484,4096,-230.481689453125,38.32911682128906,0.20060700178146362,FULL,0.40792375802993774,4.25538128183689e-05,-0.9987571239471436,HISTORICAL_TOTAL_SCALAR,2,0.921825647354126
0.9218270778656006,1.430511474609375e-06,ordinary_raw,1.0,1.0,1.0,COHERENT_STRUCTURAL,0.26875001192092896,0.0036599484737962484,4096,-230.481689453125,38.32911682128906,0.20060700178146362,FULL,0.40792375802993774,4.25538128183689e-05,-0.9987571239471436,CONDITIONAL_ONLY_SCALAR,2,0.921825647354126
0.8981592655181885,1.1920928955078125e-06,ordinary_raw,1.0,0.998486340045929,0.943341076374054,COHERENT_STRUCTURAL,0.0,0.27607959508895874,3277,-226.0260772705078,39.45618438720703,0.35073474049568176,P80,0.5069554448127747,0.1966397613286972,0.06929627060890198,RAW,2,0.898158073425293
0.8981592655181885,1.1920928955078125e-06,historical_total_scalar,0.39422914385795593,0.974133312702179,0.7945922613143921,COHERENT_STRUCTURAL,0.0,0.7003023624420166,3277,-374.957763671875,15.554779052734375,0.09743458777666092,P80,0.5069554448127747,0.49879559874534607,0.06931076943874359,HISTORICAL_TOTAL_SCALAR,2,0.898158073425293
0.8981592655181885,1.1920928955078125e-06,conditional_only_scalar,0.7467898660886485,0.996508777141571,0.9281005859375,COHERENT_STRUCTURAL,0.0,0.3189995288848877,3277,-240.9762420654297,36.08570098876953,0.32545778155326843,P80,0.5069554448127747,0.23015829920768738,0.06929358094930649,CONDITIONAL_ONLY_SCALAR,2,0.898158073425293
0.858125627040863,3.7550926208496094e-06,ordinary_raw,1.0,0.9839111566543579,0.909075915813446,COHERENT_STRUCTURAL,0.0,0.4284471273422241,2458,-219.9161834716797,41.06748962402344,0.4460153877735138,P60,0.586717426776886,0.30957791209220886,0.08412814885377884,RAW,2,0.8581218719482422
0.858125627040863,3.7550926208496094e-06,historical_total_scalar,0.39422914385795593,0.943878173828125,0.7548462152481079,COHERENT_STRUCTURAL,0.0,1.0867969989776611,2458,-368.8478088378906,16.19000244140625,0.30977892875671387,P60,0.586717426776886,0.785274088382721,0.08413885533809662,HISTORICAL_TOTAL_SCALAR,2,0.8581218719482422
0.858125627040863,3.7550926208496094e-06,conditional_only_scalar,0.7467898660886485,0.9763244390487671,0.8922668695449829,COHERENT_STRUCTURAL,0.0,0.5176552534103394,2458,-235.96084594726562,37.28900909423828,0.4404621720314026,P60,0.586717426776886,0.3777751326560974,0.08414128422737122,CONDITIONAL_ONLY_SCALAR,2,0.8581218719482422
0.8062356114387512,6.318092346191406e-06,ordinary_raw,1.0,0.9676513671875,0.895312488079071,COHERENT_STRUCTURAL,0.0,0.5909983515739441,1638,-211.06802368164062,43.55491256713867,0.5549293756484985,P40,0.6709271669387817,0.4349900186061859,0.08676076680421829,RAW,2,0.806229293346405
0.8062356114387512,6.318092346191406e-06,historical_total_scalar,0.39422914385795593,0.924359142780304,0.771496593952179,COHERENT_STRUCTURAL,0.0,1.4991240501403809,1638,-359.99969482421875,17.170616149902344,0.5435807704925537,P40,0.6709271669387817,1.103393793106079,0.08675868809223175,HISTORICAL_TOTAL_SCALAR,2,0.806229293346405
0.8062356114387512,6.318092346191406e-06,conditional_only_scalar,0.7467898660886485,0.9570678472518921,0.881011962890625,COHERENT_STRUCTURAL,0.0,0.7397754788398743,1638,-228.6540985107422,39.14659118652344,0.5743470191955566,P40,0.6709271669387817,0.5467413067817688,0.08676799386739731,CONDITIONAL_ONLY_SCALAR,2,0.806229293346405
0.6991804838180542,2.384185791015625e-07,ordinary_raw,1.0,0.9535278081893921,0.887805163860321,COHERENT_STRUCTURAL,0.012500000186264515,0.7744653224945068,819,-196.5795135498047,48.14350128173828,0.6919152736663818,P20,0.7713634967803955,0.5549033880233765,0.061946358531713486,RAW,2,0.6991802453994751
0.6991804838180542,2.384185791015625e-07,historical_total_scalar,0.39422914385795593,0.909405529499054,0.806903064250946,COHERENT_STRUCTURAL,0.012500000186264515,1.9645054340362549,819,-345.5111999511719,18.979572296142578,0.8215238451957703,P20,0.7713634967803955,1.4075654745101929,0.06195329129695892,HISTORICAL_TOTAL_SCALAR,2,0.6991802453994751
0.6991804838180542,2.384185791015625e-07,conditional_only_scalar,0.7467898660886485,0.941479504108429,0.875445544719696,COHERENT_STRUCTURAL,0.012500000186264515,0.9910571575164795,819,-216.51614379882812,42.573299407958984,0.7379005551338196,P20,0.7713634967803955,0.7121435403823853,0.061953380703926086,CONDITIONAL_ONLY_SCALAR,2,0.6991802453994751
0.9218270778656006,1.430511474609375e-06,ordinary_raw,1.0,1.0,1.0,COHERENT_STRUCTURAL,0.26875001192092896,0.0036599484737962484,4096,-230.481689453125,38.32911682128906,0.20060700178146362,FULL,0.40792375802993774,4.25538128183689e-05,-0.9987571239471436,RAW,3,0.921825647354126
0.9218270778656006,1.430511474609375e-06,ordinary_raw,1.0,1.0,1.0,COHERENT_STRUCTURAL,0.26875001192092896,0.0036599484737962484,4096,-230.481689453125,38.32911682128906,0.20060700178146362,FULL,0.40792375802993774,4.25538128183689e-05,-0.9987571239471436,HISTORICAL_TOTAL_SCALAR,3,0.921825647354126
0.9218270778656006,1.430511474609375e-06,ordinary_raw,1.0,1.0,1.0,COHERENT_STRUCTURAL,0.26875001192092896,0.0036599484737962484,4096,-230.481689453125,38.32911682128906,0.20060700178146362,FULL,0.40792375802993774,4.25538128183689e-05,-0.9987571239471436,CONDITIONAL_ONLY_SCALAR,3,0.921825647354126
0.8976707458496094,1.9073486328125e-06,ordinary_raw,1.0,0.9983459711074829,0.941760241985321,COHERENT_STRUCTURAL,0.0,0.27285394072532654,3277,-226.01649475097656,39.45860290527344,0.3491533398628235,P80,0.5055941343307495,0.1905728578567505,0.08549076318740845,RAW,3,0.8976688385009766
0.8976707458496094,1.9073486328125e-06,historical_total_scalar,0.39422914385795593,0.9736694097518921,0.800048828125,COHERENT_STRUCTURAL,0.0,0.6921200752258301,3277,-374.94818115234375,15.555730819702148,0.09337496012449265,P80,0.5055941343307495,0.48340630531311035,0.08548445999622345,HISTORICAL_TOTAL_SCALAR,3,0.8976688385009766
0.8976707458496094,1.9073486328125e-06,conditional_only_scalar,0.7467898660886485,0.9961181879043579,0.9267212152481079,COHERENT_STRUCTURAL,0.0,0.3169556260108948,3277,-240.96856689453125,36.08750915527344,0.3244609236717224,P80,0.5055941343307495,0.22513695061206818,0.08547569066286087,CONDITIONAL_ONLY_SCALAR,3,0.8976688385009766
0.8581702709197998,3.814697265625e-06,ordinary_raw,1.0,0.9842468500137329,0.907305896282196,COHERENT_STRUCTURAL,0.0,0.43580853939056396,2458,-219.90765380859375,41.06974792480469,0.4497206509113312,P60,0.5907787084579468,0.30991628766059875,0.07609234750270844,RAW,3,0.8581664562225342
0.8581702709197998,3.814697265625e-06,historical_total_scalar,0.39422914385795593,0.945050060749054,0.7439209222793579,COHERENT_STRUCTURAL,0.0,1.105470061302185,2458,-368.8393249511719,16.19089126586914,0.3191399574279785,P60,0.5907787084579468,0.7861323952674866,0.07610051333904266,HISTORICAL_TOTAL_SCALAR,3,0.8581664562225342
0.8581702709197998,3.814697265625e-06,conditional_only_scalar,0.7467898660886485,0.9768921136856079,0.8905029296875,COHERENT_STRUCTURAL,0.0,0.5251519680023193,2458,-235.95401000976562,37.29069519042969,0.444230318069458,P60,0.5907787084579468,0.37783801555633545,0.07609548419713974,CONDITIONAL_ONLY_SCALAR,3,0.8581664562225342
0.8067178726196289,2.086162567138672e-06,ordinary_raw,1.0,0.96795654296875,0.892498791217804,COHERENT_STRUCTURAL,0.0,0.5951393246650696,1638,-211.0813446044922,43.55109786987305,0.5569588541984558,P40,0.6725496649742126,0.4306080937385559,0.09186873584985733,RAW,3,0.8067157864570618
0.8067178726196289,2.086162567138672e-06,historical_total_scalar,0.39422914385795593,0.9244140386581421,0.7599242925643921,COHERENT_STRUCTURAL,0.0,1.5096280574798584,1638,-360.01300048828125,17.169109344482422,0.548791766166687,P40,0.6725496649742126,1.0922784805297852,0.09186816215515137,HISTORICAL_TOTAL_SCALAR,3,0.8067157864570618
0.8067178726196289,2.086162567138672e-06,conditional_only_scalar,0.7467898660886485,0.9574035406112671,0.8775879144668579,COHERENT_STRUCTURAL,0.0,0.7428181171417236,1638,-228.6649627685547,39.14373779296875,0.5758348703384399,P40,0.6725496649742126,0.5413964986801147,0.09186489880084991,CONDITIONAL_ONLY_SCALAR,3,0.8067157864570618
0.6988695859909058,1.1920928955078125e-06,ordinary_raw,1.0,0.953326404094696,0.887524425983429,COHERENT_STRUCTURAL,0.012500000186264515,0.7632882595062256,819,-196.6075897216797,48.13392639160156,0.6862361431121826,P20,0.7641292214393616,0.5526241064071655,0.09670371562242508,RAW,3,0.6988683938980103
0.6988695859909058,1.1920928955078125e-06,historical_total_scalar,0.39422914385795593,0.9095398187637329,0.8057311773300171,COHERENT_STRUCTURAL,0.012500000186264515,1.9361536502838135,819,-345.53924560546875,18.97579574584961,0.807257354259491,P20,0.7641292214393616,1.4017841815948486,0.09668852388858795,HISTORICAL_TOTAL_SCALAR,3,0.6988683938980103
0.6988695859909058,1.1920928955078125e-06,conditional_only_scalar,0.7467898660886485,0.941638171672821,0.875353991985321,COHERENT_STRUCTURAL,0.012500000186264515,0.9776039123535156,819,-216.5397186279297,42.56615447998047,0.7310977578163147,P20,0.7641292214393616,0.7095603346824646,0.09669669717550278,CONDITIONAL_ONLY_SCALAR,3,0.6988683938980103
