status,donor_fold,matrix_id,study_id,n_cells,raw_measured_scalar_ceiling_r2,projected_global_state_recovery_r2,paired_view_identity_baseline_r2,paired_view_projected_r2,gap_to_raw_measured_scalar_ceiling
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,2,NPH52::matrix::Endo_data_arranged_updatedId_final_batches.qs,NPH52,16,1.0,0.3723074373139521,-0.20195475675301333,0.2577529322674854,0.6276925626860479
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,2,NPH52::matrix::ExN_data_arranged_updatedId_final_batches.qs,NPH52,14,1.0,0.6640809945693191,0.35004424277953194,0.5658245940250808,0.3359190054306809
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,2,NPH52::matrix::InN_data_arranged_updatedId_final_batches.qs,NPH52,14,1.0,0.6268299456812682,0.2532806168119379,0.5039075400665372,0.37317005431873185
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,2,NPH52::matrix::MG_data_arranged_updatedId_final_batches.qs,NPH52,14,1.0,0.37209350885704695,-0.27085844501192624,0.23226510768520015,0.627906491142953
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,2,NPH52::matrix::OPC_data_arranged_updatedId_final_batches.qs,NPH52,14,1.0,0.47848227610684935,-0.06535049108064639,0.34912012268432036,0.5215177238931507
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,2,NPH52::matrix::Oligo_data_arranged_updatedId_final_batches.qs,NPH52,14,1.0,0.46149282815587434,-0.19376309036293682,0.32898922353296667,0.5385071718441257
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,2,sea_ad_ang_rna_final_2026,SEA_AD,38,1.0,0.3495604753598802,-0.21048344075753045,0.2820530386816108,0.6504395246401198
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,2,sea_ad_caudate_rna_all_2025,SEA_AD,38,1.0,0.4216832557873399,-0.014141949396844211,0.3491244061377038,0.5783167442126601
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,2,sea_ad_fi_rna_final_2026,SEA_AD,37,1.0,0.37390802692868086,-0.16328051526754628,0.29559109439708153,0.6260919730713191
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,2,sea_ad_hip_rna_final_2026,SEA_AD,40,1.0,0.44530537060708164,0.05827213035329748,0.3582211420103928,0.5546946293929184
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,2,sea_ad_itg_rna_final_2026,SEA_AD,38,1.0,0.4642101694638435,0.010659552884844548,0.3683632887744843,0.5357898305361565
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,2,sea_ad_lec_rna_final_2026,SEA_AD,44,1.0,0.45883845293067915,0.0854055508398971,0.37419098814715923,0.5411615470693208
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,2,sea_ad_mec_rna_final_2026,SEA_AD,32,1.0,0.43401298765398766,-0.00033440460829226026,0.33875392723922937,0.5659870123460123
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,2,sea_ad_mtg_rna_final_2026,SEA_AD,33,1.0,0.4796287780786995,0.022621135409010895,0.38195043806284035,0.5203712219213005
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,2,sea_ad_pfc_a9_rna_final_2026,SEA_AD,28,1.0,0.4634967666180021,-0.006652177580340979,0.37134524026459337,0.5365032333819979
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,2,sea_ad_stg_rna_final_2026,SEA_AD,38,1.0,0.5309148113963138,0.15841933857592239,0.430385338582431,0.4690851886036862
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,2,sea_ad_v1c_rna_final_2026,SEA_AD,38,1.0,0.4595448477732289,0.019546210042808987,0.3572392055338839,0.5404551522267711
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::19cd530b-622c-4bd8-b738-dbf169412cb0,HVS,20,1.0,0.3097298197816972,-0.3493244223618859,0.21231936752490133,0.6902701802183028
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::38374d1b-6549-4429-b59a-ff2706dacd96,HVS,20,1.0,0.4262825331509541,-0.09709866512484244,0.3163778195705088,0.5737174668490459
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::42c9001a-3a29-4952-aaa0-b55e73851a5c,HVS,16,1.0,0.38459908885869154,-0.17471789207627442,0.26987698808631144,0.6154009111413085
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::4afcaa14-e1c1-4b2b-b5af-c5b8936c3ddd,HVS,20,1.0,0.28648071994902946,-0.3353055749052767,0.19749428868931185,0.7135192800509705
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::57f3c92b-a07a-41da-b660-88eb9f93c4c9,HVS,20,1.0,0.37282039514071474,-0.20345150227873487,0.26030799110004654,0.6271796048592853
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::5e9da577-f665-44af-b9b4-fa0d5ad1964d,HVS,18,1.0,0.2981614180296882,-0.3499161980176655,0.20324960792703028,0.7018385819703118
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::5fff0955-173e-407d-b160-64f513ca6db6,HVS,20,1.0,0.23003224242114795,-0.4402996459392887,0.14793282234231697,0.769967757578852
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::6201fd7d-f35b-4487-bace-99426881237b,HVS,20,1.0,0.3793068697724279,-0.17021742964321085,0.26985446447734285,0.6206931302275721
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::77dc6994-2777-4fad-a445-4ff7d143a682,HVS,20,1.0,0.37190496924063055,-0.2077305452981404,0.265701199469608,0.6280950307593695
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::7958eba0-1d79-42e3-8947-a198f98578f2,HVS,18,1.0,0.2738677430817773,-0.43023248253020574,0.17907107751802342,0.7261322569182227
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::7b96819c-598c-47a1-9cea-f410fc0c37fa,HVS,20,1.0,0.27118198310315156,-0.3598224317318388,0.2003726415839221,0.7288180168968484
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::7be9f52d-7eef-4bdd-a0ba-c8f2d4986551,HVS,20,1.0,0.36548563104128107,-0.2840959037359818,0.2483269517424832,0.6345143689587189
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::8dfadc37-e19c-4d4b-80d8-cee48e732bcf,HVS,18,1.0,0.23967826052106844,-0.4420446523517114,0.15334022671347092,0.7603217394789316
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::900faaa3-adec-4fd9-81b0-1e90a2ab256f,HVS,16,1.0,0.265012722791672,-0.251550199875195,0.1934191203024075,0.734987277208328
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::9adebd17-bc24-47b6-acdb-0db488bc602d,HVS,20,1.0,0.3297499096184635,-0.30686204716920895,0.21967226787076133,0.6702500903815365
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::a9b5738d-997d-433f-8d86-12dbfc8f01fb,HVS,20,1.0,0.22601611206355166,-0.4115379874767564,0.1617353977518744,0.7739838879364483
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::ab88770a-7a74-4da5-a166-d68f02d644f2,HVS,20,1.0,0.29876735247318176,-0.2951890657283702,0.22037614967530328,0.7012326475268182
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::bb3c4200-5c1b-4f8a-a846-e021919b7241,HVS,20,1.0,0.31489859316548185,-0.3232668733872459,0.21141623205499627,0.6851014068345181
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::c3b47645-c927-4a0a-868f-eb7640ea3354,HVS,20,1.0,0.4001185391763361,-0.17866017646269872,0.2795352640362958,0.5998814608236639
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::c5e9db26-7b51-4290-b721-dd540ac906b1,HVS,16,1.0,0.25615514296019615,-0.35537044979257204,0.19326422595875337,0.7438448570398039
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::c9143d44-4c95-4f06-8edc-e03d3491ab97,HVS,20,1.0,0.29279483101114534,-0.3606622932587269,0.1882073599603905,0.7072051689888547
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::d1303087-592a-4c3d-aa3e-21de203927dc,HVS,20,1.0,0.2392579639568373,-0.4137970194849203,0.16103262106654326,0.7607420360431627
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::e813d04b-7833-4b02-b14f-0247d6128516,HVS,20,1.0,0.31822577645954275,-0.3333629905696269,0.2134272050369994,0.6817742235404572
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,HVS::f8975a92-8ddb-4dde-adbe-977a4b3e4e96,HVS,18,1.0,0.3340605047446117,-0.09980924635753285,0.25657417703028695,0.6659394952553883
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,NPH52::matrix::Astro_data_arranged_updatedId_final_batches.qs,NPH52,12,1.0,0.500970112225679,-0.08953253866691346,0.3832634505105943,0.499029887774321
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,NPH52::matrix::Endo_data_arranged_updatedId_final_batches.qs,NPH52,12,1.0,0.3791694628180289,-0.12129006817740007,0.2688912469719714,0.6208305371819711
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,NPH52::matrix::ExN_data_arranged_updatedId_final_batches.qs,NPH52,10,1.0,0.7185101594257264,0.42751715030395987,0.612422712202434,0.2814898405742736
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,NPH52::matrix::InN_data_arranged_updatedId_final_batches.qs,NPH52,10,1.0,0.6008511340258897,0.2366096710878548,0.4758033813036552,0.39914886597411026
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,NPH52::matrix::MG_data_arranged_updatedId_final_batches.qs,NPH52,12,1.0,0.372178172710083,-0.17823053166651115,0.24824123510680918,0.627821827289917
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,NPH52::matrix::OPC_data_arranged_updatedId_final_batches.qs,NPH52,12,1.0,0.5271814015979739,0.008501755631769137,0.3901041875259973,0.4728185984020261
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,NPH52::matrix::Oligo_data_arranged_updatedId_final_batches.qs,NPH52,12,1.0,0.4374226339155878,-0.12497230902127932,0.32061459413707993,0.5625773660844122
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,sea_ad_ang_rna_final_2026,SEA_AD,6,1.0,0.3049891418755901,-0.24769121225324775,0.2329031388291759,0.6950108581244099
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,sea_ad_caudate_rna_all_2025,SEA_AD,6,1.0,0.37994130855592867,-0.08188797518311874,0.32116430191199197,0.6200586914440713
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,sea_ad_fi_rna_final_2026,SEA_AD,7,1.0,0.31589288455847486,-0.20594013346190487,0.24362778212478153,0.6841071154415251
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,sea_ad_hip_rna_final_2026,SEA_AD,7,1.0,0.3655527856906202,-0.14296285495034877,0.2995538990900728,0.6344472143093798
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,sea_ad_itg_rna_final_2026,SEA_AD,6,1.0,0.3727172672817073,-0.14006910986318433,0.30290179327004363,0.6272827327182927
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,sea_ad_lec_rna_final_2026,SEA_AD,8,1.0,0.3496221633186857,-0.1918007371022301,0.2858017091799149,0.6503778366813143
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,sea_ad_mec_rna_final_2026,SEA_AD,15,1.0,0.38778918833111775,-0.14161788291522615,0.3100892186637493,0.6122108116688822
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,sea_ad_mtg_rna_final_2026,SEA_AD,13,1.0,0.4378590149129913,-0.07090864009948161,0.3491472361651481,0.5621409850870087
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,sea_ad_pfc_a9_rna_final_2026,SEA_AD,16,1.0,0.372486051975613,-0.16454931068210565,0.27889370705870486,0.627513948024387
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,sea_ad_stg_rna_final_2026,SEA_AD,6,1.0,0.36664209479711574,-0.16307893948599061,0.2971491671304404,0.6333579052028843
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,3,sea_ad_v1c_rna_final_2026,SEA_AD,6,1.0,0.45439592727340783,-0.008117906122178775,0.370213172541082,0.5456040727265922
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::19cd530b-622c-4bd8-b738-dbf169412cb0,HVS,32,1.0,0.3461112690985062,-0.268149899130812,0.238317265239407,0.6538887309014938
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::38374d1b-6549-4429-b59a-ff2706dacd96,HVS,32,1.0,0.3856010481969483,-0.1959867187716675,0.27305502523440384,0.6143989518030517
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::42c9001a-3a29-4952-aaa0-b55e73851a5c,HVS,34,1.0,0.4111442674337341,-0.1667964974086278,0.2918792799033165,0.5888557325662659
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::4afcaa14-e1c1-4b2b-b5af-c5b8936c3ddd,HVS,32,1.0,0.32917741292912006,-0.25507371503142373,0.23081058893695416,0.6708225870708799
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::57f3c92b-a07a-41da-b660-88eb9f93c4c9,HVS,32,1.0,0.36923321264919784,-0.23183874764402823,0.25462425077451467,0.6307667873508022
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::5e9da577-f665-44af-b9b4-fa0d5ad1964d,HVS,33,1.0,0.35484539536397297,-0.1856767454414705,0.24325257978515202,0.645154604636027
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::5fff0955-173e-407d-b160-64f513ca6db6,HVS,32,1.0,0.23038109758612224,-0.42329592605761057,0.1452787228618868,0.7696189024138778
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::6201fd7d-f35b-4487-bace-99426881237b,HVS,32,1.0,0.42278357636033626,-0.077318712980734,0.306356857980954,0.5772164236396637
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::77dc6994-2777-4fad-a445-4ff7d143a682,HVS,32,1.0,0.33523272491131484,-0.2722008599631691,0.2299953924561785,0.6647672750886852
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::7958eba0-1d79-42e3-8947-a198f98578f2,HVS,32,1.0,0.30444641328272426,-0.35963920178638786,0.2051092963925114,0.6955535867172757
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::7b96819c-598c-47a1-9cea-f410fc0c37fa,HVS,32,1.0,0.26707314358281975,-0.37245687442306363,0.19659475959792605,0.7329268564171803
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::7be9f52d-7eef-4bdd-a0ba-c8f2d4986551,HVS,32,1.0,0.3976760984349075,-0.13836366194319583,0.28255064867909796,0.6023239015650925
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::8dfadc37-e19c-4d4b-80d8-cee48e732bcf,HVS,32,1.0,0.2740502662928749,-0.36678995216993093,0.17851722196140096,0.7259497337071251
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::900faaa3-adec-4fd9-81b0-1e90a2ab256f,HVS,31,1.0,0.25095041440296273,-0.31414129162779103,0.1764950216051544,0.7490495855970373
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::9adebd17-bc24-47b6-acdb-0db488bc602d,HVS,32,1.0,0.35328406863437745,-0.2556286502292824,0.24423561126491034,0.6467159313656226
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::a9b5738d-997d-433f-8d86-12dbfc8f01fb,HVS,32,1.0,0.22541119869589443,-0.4476736040920666,0.1599618542728214,0.7745888013041056
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::ab88770a-7a74-4da5-a166-d68f02d644f2,HVS,32,1.0,0.30890473346111924,-0.2686121369240959,0.2192656418807698,0.6910952665388808
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::bb3c4200-5c1b-4f8a-a846-e021919b7241,HVS,32,1.0,0.29942415256288724,-0.3614091770568819,0.20250054061088718,0.7005758474371128
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::c3b47645-c927-4a0a-868f-eb7640ea3354,HVS,32,1.0,0.35234264349002764,-0.23124145673169627,0.24313677602277128,0.6476573565099724
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::c5e9db26-7b51-4290-b721-dd540ac906b1,HVS,26,1.0,0.25079357749190445,-0.3037493298222189,0.18505650615002744,0.7492064225080955
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::c9143d44-4c95-4f06-8edc-e03d3491ab97,HVS,32,1.0,0.3247625644778953,-0.3267050629308277,0.21406591303723133,0.6752374355221047
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::d1303087-592a-4c3d-aa3e-21de203927dc,HVS,32,1.0,0.22822970885543092,-0.4115350904631474,0.15105151157341268,0.7717702911445691
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::e813d04b-7833-4b02-b14f-0247d6128516,HVS,32,1.0,0.33793378894200554,-0.30971144440752285,0.23057552440655893,0.6620662110579945
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,HVS::f8975a92-8ddb-4dde-adbe-977a4b3e4e96,HVS,35,1.0,0.27632989636753824,-0.2905213826862183,0.20089164174008,0.7236701036324618
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,sea_ad_ang_rna_final_2026,SEA_AD,23,1.0,0.3309622408340491,-0.29512872708839866,0.27636847190702774,0.6690377591659509
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,sea_ad_caudate_rna_all_2025,SEA_AD,23,1.0,0.38785602985938594,-0.08959999361855298,0.3237092990251983,0.6121439701406141
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,sea_ad_fi_rna_final_2026,SEA_AD,23,1.0,0.34525127070783324,-0.24676072871555443,0.28746719289690004,0.6547487292921668
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,sea_ad_hip_rna_final_2026,SEA_AD,20,1.0,0.4198837547829122,0.01608032828382311,0.3555942277411255,0.5801162452170878
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,sea_ad_itg_rna_final_2026,SEA_AD,23,1.0,0.3680028734431898,-0.16612078068370528,0.30785743678879174,0.6319971265568102
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,sea_ad_lec_rna_final_2026,SEA_AD,19,1.0,0.3329486732858188,-0.12881801794300185,0.2581521123319064,0.6670513267141812
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,sea_ad_mec_rna_final_2026,SEA_AD,28,1.0,0.35966950599015135,-0.10596166371071325,0.286773215987951,0.6403304940098486
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,sea_ad_mtg_rna_final_2026,SEA_AD,27,1.0,0.40152236523508633,-0.1063558066112853,0.3146382161157746,0.5984776347649137
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,sea_ad_pfc_a9_rna_final_2026,SEA_AD,28,1.0,0.3872041984660287,-0.09552100378950446,0.3014802289264191,0.6127958015339713
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,sea_ad_stg_rna_final_2026,SEA_AD,23,1.0,0.4600759663028309,0.009837324113223245,0.366813516808261,0.5399240336971691
STAGE81A3R_CORRECTED_REAL_TRAIN_GLOBAL_STATE_AUDIT_COMPLETE_NOT_FROZEN,4,sea_ad_v1c_rna_final_2026,SEA_AD,23,1.0,0.4022372390677311,-0.1290554250343059,0.312861118238174,0.5977627609322689
