coordinate,family,hidden_genes,maximum_decomposition_error,measurement_noise_fraction,measurement_noise_variance,oracle_generator_label_diagnostic_only,prior_mean,prior_variance,view,visible_genes
44,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.2808116376399994,0.1403428465127945,False,-1.5211602644171762e-08,0.4997757375240326,1,2458
45,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.34112924337387085,0.1465020477771759,False,-8.381903171539307e-09,0.4294620156288147,1,2458
46,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4165378212928772,0.13615171611309052,False,-3.073364496231079e-08,0.32686519622802734,1,2458
47,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4378454089164734,0.14932584762573242,False,-5.587935447692871e-09,0.3410469591617584,1,2458
48,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.342808336019516,0.1427312046289444,False,7.450580596923828e-09,0.41635861992836,1,2458
49,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.42462459206581116,0.13614560663700104,False,-7.140140034778142e-09,0.32062581181526184,1,2458
50,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.43201130628585815,0.1407865732908249,False,2.8405338525772095e-08,0.3258863091468811,1,2458
51,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.3371307849884033,0.13504038751125336,False,-1.816079020500183e-08,0.40055787563323975,1,2458
52,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.42543306946754456,0.13764381408691406,False,-1.5832483768463135e-08,0.3235381245613098,1,2458
53,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.3945556879043579,0.14145100116729736,False,-1.210719347000122e-08,0.35850706696510315,1,2458
54,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.38774043321609497,0.13372524082660675,False,-6.208817349140361e-10,0.34488341212272644,1,2458
55,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.2959182560443878,0.1427195817232132,False,-1.1796752907855534e-08,0.482293963432312,1,2458
56,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.37150511145591736,0.13947507739067078,False,-1.4745941356864023e-08,0.37543246150016785,1,2458
57,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5177541971206665,0.14040417969226837,False,-7.450580596923828e-09,0.2711792290210724,1,2458
58,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.40035516023635864,0.14219021797180176,False,1.707424779340272e-08,0.3551602065563202,1,2458
59,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4202236235141754,0.14907769858837128,False,7.140140034778142e-09,0.35475802421569824,1,2458
60,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.44212907552719116,0.15313206613063812,False,-9.934107758624577e-09,0.3463515043258667,1,2458
61,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4638735055923462,0.14789634943008423,False,4.03573130469681e-09,0.3188290596008301,1,2458
62,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5068148374557495,0.1458725780248642,False,-9.313225746154785e-09,0.28782224655151367,1,2458
63,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.43838056921958923,0.14793789386749268,False,3.725290298461914e-09,0.3374645411968231,1,2458
64,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4234870970249176,0.1518595963716507,False,-7.761022047247934e-09,0.3585931956768036,1,2458
65,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4930412173271179,0.1465378850698471,False,9.313225746154785e-09,0.29721224308013916,1,2458
66,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4203900992870331,0.14091357588768005,False,1.7384689243726825e-08,0.33519718050956726,1,2458
67,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5535802841186523,0.1406639814376831,False,-3.725290298461914e-09,0.2540986239910126,1,2458
68,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.48481273651123047,0.15275220572948456,False,4.03573130469681e-09,0.3150746524333954,1,2458
69,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4509071707725525,0.13779616355895996,False,-2.421438694000244e-08,0.3055976331233978,1,2458
70,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.47755637764930725,0.1427907794713974,False,4.346172310931706e-09,0.2990029752254486,1,2458
71,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5161603689193726,0.14421333372592926,False,1.2417634920325327e-08,0.2793963551521301,1,2458
72,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.39686262607574463,0.15223264694213867,False,4.967053879312289e-09,0.3835902810096741,1,2458
73,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5130276083946228,0.14386777579784393,False,6.829699028543246e-09,0.2804289162158966,1,2458
74,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4046371877193451,0.14908240735530853,False,-3.259629011154175e-09,0.36843475699424744,1,2458
75,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5149639844894409,0.1487639844417572,False,-2.9491882269638836e-09,0.288882315158844,1,2458
76,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.41184213757514954,0.15347622334957123,False,1.9402554229941416e-08,0.3726578950881958,1,2458
77,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4818436801433563,0.15568169951438904,False,-1.7384689243726825e-08,0.3230958580970764,1,2458
78,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4478418231010437,0.15612855553627014,False,-1.8005570368018198e-08,0.3486243188381195,1,2458
79,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5044950246810913,0.14940501749515533,False,7.450580596923828e-09,0.2961476445198059,1,2458
80,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4180557131767273,0.15961326658725739,False,-2.421438694000244e-08,0.38179904222488403,1,2458
81,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4710065424442291,0.14972946047782898,False,-8.692344621863413e-09,0.31789252161979675,1,2458
82,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5232630372047424,0.14912937581539154,False,-5.587935447692871e-09,0.2849988639354706,1,2458
83,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4852518141269684,0.14100560545921326,False,1.30385160446167e-08,0.2905823290348053,1,2458
84,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.3803606927394867,0.14627991616725922,False,3.771856427192688e-08,0.3845821022987366,1,2458
85,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5303999185562134,0.15962670743465424,False,9.313225746154785e-09,0.3009553849697113,1,2458
86,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5375247597694397,0.1564483940601349,False,5.587935447692871e-09,0.2910533845424652,1,2458
87,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4371320307254791,0.1588234007358551,False,9.313225746154785e-10,0.36333051323890686,1,2458
88,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5192409753799438,0.15371152758598328,False,-6.3640377412355065e-09,0.2960312068462372,1,2458
89,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.43736448884010315,0.1559712141752243,False,-1.0244548320770264e-08,0.3566160798072815,1,2458
90,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4262342154979706,0.15607589483261108,False,-3.570070017389071e-09,0.36617401242256165,1,2458
91,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5612015128135681,0.15506553649902344,False,1.30385160446167e-08,0.27630990743637085,1,2458
92,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5564234256744385,0.15716950595378876,False,1.7695128917694092e-08,0.28246384859085083,1,2458
93,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.48214638233184814,0.1580623835325241,False,4.03573130469681e-09,0.3278307020664215,1,2458
94,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5154792666435242,0.1551973968744278,False,2.2351741790771484e-08,0.30107399821281433,1,2458
95,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5564091801643372,0.17056559026241302,False,9.934107758624577e-09,0.30654704570770264,1,2458
96,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4717051684856415,0.158134326338768,False,9.313225746154785e-09,0.3352397680282593,1,2458
97,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5559738874435425,0.1572844237089157,False,-2.4835269396561444e-09,0.2828989326953888,1,2458
98,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4339267909526825,0.14807496964931488,False,2.7939677238464355e-09,0.3412441313266754,1,2458
99,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5455650091171265,0.15481939911842346,False,-7.605801322085881e-09,0.2837781012058258,1,2458
100,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4422324597835541,0.15650728344917297,False,4.284083843231201e-08,0.35390275716781616,1,2458
101,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5735580325126648,0.15985609591007233,False,-1.4901161193847656e-08,0.2787095308303833,1,2458
102,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.6022647619247437,0.1531754434108734,False,-7.450580596923828e-09,0.25433239340782166,1,2458
103,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.3904575705528259,0.1647057831287384,False,-6.208817349140361e-10,0.42182761430740356,1,2458
104,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5285780429840088,0.15018446743488312,False,1.4280280069556284e-08,0.28412923216819763,1,2458
105,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.44067463278770447,0.15957631170749664,False,3.1044088188991736e-08,0.3621182143688202,1,2458
106,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5557161569595337,0.16620056331157684,False,2.4524828390326547e-08,0.29907456040382385,1,2458
107,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.47173240780830383,0.16287454962730408,False,-1.30385160446167e-08,0.34526893496513367,1,2458
108,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5533210635185242,0.16415150463581085,False,-3.321717301218996e-08,0.2966659367084503,1,2458
109,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5508522391319275,0.152657151222229,False,1.707424779340272e-08,0.27712902426719666,1,2458
110,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5435407161712646,0.16576549410820007,False,7.450580596923828e-09,0.30497345328330994,1,2458
111,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5454201102256775,0.1607060581445694,False,-1.3348957494940805e-08,0.29464638233184814,1,2458
112,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.48559191823005676,0.16564209759235382,False,-3.1044087300813317e-09,0.34111377596855164,1,2458
113,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5158998966217041,0.15976767241954803,False,-3.259629011154175e-08,0.3096873462200165,1,2458
114,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5224535465240479,0.1711992472410202,False,6.208817460162663e-09,0.3276831805706024,1,2458
115,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5338769555091858,0.16337154805660248,False,-5.898376453927767e-09,0.3060097396373749,1,2458
116,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5579337477684021,0.158871591091156,False,5.277494707911501e-08,0.28474992513656616,1,2458
117,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5432870388031006,0.16501733660697937,False,-1.2417634920325327e-08,0.3037387728691101,1,2458
118,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.48410314321517944,0.17517657577991486,False,1.7229467630386353e-08,0.36185795068740845,1,2458
119,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5531570315361023,0.16695906221866608,False,1.008932848378663e-08,0.30182939767837524,1,2458
120,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5012572407722473,0.15915188193321228,False,1.707424779340272e-08,0.3175053894519806,1,2458
121,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5910484194755554,0.17399606108665466,False,-1.9868215517249155e-08,0.29438546299934387,1,2458
122,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5450298190116882,0.162543386220932,False,1.614292521878724e-08,0.2982284426689148,1,2458
123,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5380792617797852,0.1652652621269226,False,-3.1044087300813317e-09,0.30713924765586853,1,2458
124,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5969418883323669,0.1622348576784134,False,-6.457170087514896e-08,0.27177664637565613,1,2458
125,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5543956756591797,0.1607028841972351,False,-1.5832483768463135e-08,0.28987038135528564,1,2458
126,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5531271696090698,0.16179989278316498,False,-2.173086155465853e-09,0.2925184369087219,1,2458
127,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.509567141532898,0.16440148651599884,False,-1.862645149230957e-08,0.3226296901702881,1,2458
128,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.496091365814209,0.15518711507320404,False,2.4835269396561444e-09,0.31281962990760803,1,2458
129,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5622546672821045,0.1748441755771637,False,9.934107758624577e-09,0.3109697103500366,1,2458
130,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5695194005966187,0.15454833209514618,False,1.862645149230957e-09,0.2713662385940552,1,2458
131,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5826901793479919,0.16048330068588257,False,2.110997954218874e-08,0.27541789412498474,1,2458
132,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5689787864685059,0.16184698045253754,False,9.934107758624577e-09,0.2844516932964325,1,2458
133,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5669071078300476,0.1701151579618454,False,1.1796752907855534e-08,0.300075888633728,1,2458
134,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5087795257568359,0.15954165160655975,False,5.820766091346741e-08,0.31357717514038086,1,2458
135,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5368789434432983,0.1733454018831253,False,2.6387473539557504e-08,0.32287612557411194,1,2458
136,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5767802000045776,0.16428278386592865,False,1.7229467630386353e-08,0.2848273515701294,1,2458
137,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.49595192074775696,0.1744895726442337,False,2.2351741790771484e-08,0.35182759165763855,1,2458
138,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.615114152431488,0.1735023558139801,False,-1.9247334392957782e-08,0.2820653021335602,1,2458
139,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5234856605529785,0.16775181889533997,False,-1.4901161193847656e-08,0.32045161724090576,1,2458
140,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5746665000915527,0.17544998228549957,False,-2.1730860666480112e-08,0.3053074777126312,1,2458
141,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.563956081867218,0.16593541204929352,False,-2.7318796114172983e-08,0.29423463344573975,1,2458
142,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5817736387252808,0.17467866837978363,False,-1.5366822481155396e-08,0.30025196075439453,1,2458
143,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5661773681640625,0.17238277196884155,False,1.1796752907855534e-08,0.3044677972793579,1,2458
144,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.501135528087616,0.16859005391597748,False,1.6763806343078613e-08,0.336416095495224,1,2458
145,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5718263983726501,0.16997748613357544,False,-1.0244548320770264e-08,0.29725366830825806,1,2458
146,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.6670198440551758,0.16492992639541626,False,-1.2417634698280722e-09,0.24726390838623047,1,2458
147,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5420059561729431,0.1650107055902481,False,1.2417634698280722e-09,0.30444446206092834,1,2458
148,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5830777883529663,0.16912579536437988,False,2.9802322387695312e-08,0.2900570034980774,1,2458
149,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5747857093811035,0.17116571962833405,False,-2.918144126340394e-08,0.2977904975414276,1,2458
150,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5389582514762878,0.16676384210586548,False,-9.934107758624577e-09,0.30941885709762573,1,2458
151,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5474449992179871,0.16865572333335876,False,1.3348957494940805e-08,0.30807793140411377,1,2458
152,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.6010204553604126,0.1693064123392105,False,-1.30385160446167e-08,0.2816982567310333,1,2458
153,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.6364002823829651,0.16990913450717926,False,9.934107758624577e-09,0.2669847011566162,1,2458
154,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5735796689987183,0.1696489304304123,False,-2.173086155465853e-09,0.2957722246646881,1,2458
155,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.6083275675773621,0.17457541823387146,False,-9.934107758624577e-09,0.28697600960731506,1,2458
156,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.597107470035553,0.16801245510578156,False,2.266218324109559e-08,0.28137725591659546,1,2458
157,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5789555907249451,0.1788201630115509,False,-5.277494885547185e-09,0.30886679887771606,1,2458
158,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.6437349915504456,0.17189626395702362,False,1.6763806343078613e-08,0.2670295536518097,1,2458
159,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5828020572662354,0.1839420348405838,False,4.035731393514652e-08,0.3156166672706604,1,2458
0,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.01629044860601425,0.004558883607387543,False,-1.862645149230957e-09,0.2798500955104828,2,2458
1,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.01651792973279953,0.0030715486500412226,False,0.0,0.18595239520072937,2,2458
2,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.026892974972724915,0.004444328602403402,False,1.5522043650406658e-09,0.16525983810424805,2,2458
3,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.019176166504621506,0.006410363595932722,False,-6.829699028543246e-09,0.3342880606651306,2,2458
4,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.03434619680047035,0.006827688775956631,False,6.208817349140361e-10,0.19879023730754852,2,2458
5,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.030995620414614677,0.0066838255152106285,False,1.2417634698280722e-09,0.21563774347305298,2,2458
6,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.028991181403398514,0.006121759302914143,False,6.51925802230835e-09,0.2111593633890152,2,2458
7,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.03010573610663414,0.006390105001628399,False,-2.4835269396561444e-09,0.21225540339946747,2,2458
8,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.03288768231868744,0.01012478955090046,False,3.1044086745701804e-10,0.3078596293926239,2,2458
9,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.03177541494369507,0.008574141189455986,False,-2.7939677238464355e-09,0.2698357105255127,2,2458
10,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.03341680020093918,0.01172079611569643,False,-3.725290298461914e-09,0.35074561834335327,2,2458
11,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.029362782835960388,0.012756002135574818,False,-4.656612873077393e-10,0.43442755937576294,2,2458
12,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.03962413966655731,0.01352228969335556,False,0.0,0.34126392006874084,2,2458
13,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.03986729681491852,0.011004908010363579,False,-4.967053879312289e-09,0.2760384678840637,2,2458
14,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.03882511705160141,0.012798357754945755,False,9.313225746154785e-09,0.329641193151474,2,2458
15,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.042324505746364594,0.009980471804738045,False,9.313225746154785e-10,0.2358083575963974,2,2458
16,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.04780321568250656,0.01160169392824173,False,-6.208817349140361e-10,0.24269692599773407,2,2458
17,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.046646274626255035,0.014054487459361553,False,3.259629011154175e-09,0.30129924416542053,2,2458
18,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.05574576184153557,0.015973757952451706,False,-6.829699028543246e-09,0.28654658794403076,2,2458
19,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.08331432193517685,0.019347630441188812,False,2.017865652348405e-09,0.23222453892230988,2,2458
20,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.06992443650960922,0.014280060306191444,False,-4.967053879312289e-09,0.20422130823135376,2,2458
21,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.07682392001152039,0.027780815958976746,False,1.3193737213867962e-09,0.36161673069000244,2,2458
22,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.05903332307934761,0.03584372624754906,False,1.055498977109437e-08,0.6071778535842896,2,2458
23,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.06161591783165932,0.036120228469371796,False,-5.277494885547185e-09,0.5862158536911011,2,2458
24,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.07747089862823486,0.027790794149041176,False,-5.587935447692871e-09,0.35872557759284973,2,2458
25,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.06127625331282616,0.027872545644640923,False,-9.934107758624577e-09,0.45486700534820557,2,2458
26,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.12182138115167618,0.04209301248192787,False,-1.0865430777329266e-09,0.34553056955337524,2,2458
27,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.11621832102537155,0.04986971616744995,False,4.346172310931706e-09,0.4291037321090698,2,2458
28,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.19234734773635864,0.06500539928674698,False,2.4835269396561444e-09,0.3379583954811096,2,2458
29,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.1327890306711197,0.060244880616664886,False,4.967053879312289e-09,0.45368868112564087,2,2458
30,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.12814150750637054,0.08753655105829239,False,1.30385160446167e-08,0.6831241250038147,2,2458
31,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.18381060659885406,0.10190431773662567,False,6.208817460162663e-09,0.5543984770774841,2,2458
32,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.2536579668521881,0.14266280829906464,False,6.208817460162663e-09,0.5624219179153442,2,2458
33,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.21329225599765778,0.11750595271587372,False,-1.4280280069556284e-08,0.5509152412414551,2,2458
34,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.12648724019527435,0.1350639909505844,False,5.898376453927767e-09,1.0678071975708008,2,2458
35,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.16313157975673676,0.14106623828411102,False,-8.07146260939362e-09,0.8647390007972717,2,2458
36,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.1247725561261177,0.14153636991977692,False,-4.3461721332960224e-08,1.1343549489974976,2,2458
37,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.18285945057868958,0.14807437360286713,False,-2.110997954218874e-08,0.8097715377807617,2,2458
38,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.16113010048866272,0.1358276903629303,False,-1.3348957494940805e-08,0.8429690599441528,2,2458
39,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.22680644690990448,0.15203417837619781,False,-1.210719347000122e-08,0.6703256368637085,2,2458
40,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.21343988180160522,0.13653859496116638,False,1.1175870895385742e-08,0.6397051811218262,2,2458
41,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.21067556738853455,0.13249436020851135,False,-4.967053879312289e-09,0.6289023756980896,2,2458
42,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.22178512811660767,0.1418537199497223,False,1.2417634920325327e-08,0.6395998001098633,2,2458
43,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.23699460923671722,0.1529044210910797,False,-9.934107758624577e-09,0.6451810002326965,2,2458
44,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.3594660460948944,0.12231948226690292,False,-1.9868215517249155e-08,0.34028103947639465,2,2458
45,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.30600211024284363,0.13585224747657776,False,-9.934107758624577e-09,0.4439585208892822,2,2458
46,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.3647317886352539,0.13739773631095886,False,8.847564458847046e-09,0.3767089545726776,2,2458
47,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4084596633911133,0.14267846941947937,False,-6.208817460162663e-09,0.349308580160141,2,2458
48,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.41522112488746643,0.150008887052536,False,3.5390257835388184e-08,0.36127468943595886,2,2458
49,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.361841082572937,0.14595961570739746,False,1.1719142989363718e-08,0.40338045358657837,2,2458
50,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4995381236076355,0.138453871011734,False,2.4757659033980417e-08,0.2771637737751007,2,2458
51,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.39898017048835754,0.15509909391403198,False,-1.3969838619232178e-09,0.38873884081840515,2,2458
52,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4742056131362915,0.14663361012935638,False,3.414849514271623e-09,0.30921947956085205,2,2458
53,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4536353349685669,0.15086284279823303,False,-8.07146260939362e-09,0.3325641453266144,2,2458
54,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4220496416091919,0.1397039294242859,False,3.725290298461914e-09,0.331013023853302,2,2458
55,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.47637733817100525,0.14646899700164795,False,-6.441648103816533e-09,0.30746424198150635,2,2458
56,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.4764987826347351,0.14628997445106506,False,-3.725290298461914e-09,0.3070101737976074,2,2458
57,COEXPRESSION_BLOCK_40,1638,1.0547118733938987e-14,0.5374091267585754,0.1443193405866623,False,-2.1886080503463745e-08,0.2685464918613434,2,2458
