source_dataset_id,canonical_ensembl_gene_id,canonical_hgnc_symbol,feature_universe_hash,measurement_status,measured_gene,measured_zero_distinct_from_unmeasured
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000104408,EIF3E,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000104412,EMC2,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000104427,ZC2HC1A,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000104435,STMN2,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000104447,TRPS1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000104490,NCALD,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000104517,UBR5,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000104613,INTS10,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000104643,MTMR9,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000104687,GSR,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000104695,PPP2CB,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000104714,ERICH1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000104723,TUSC3,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000104728,ARHGEF10,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000104763,ASAH1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000104765,BNIP3L,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000104824,HNRNPL,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000104852,SNRNP70,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000104853,CLPTM1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000104859,CLASRP,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000104904,OAZ1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000104960,PTOV1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000104967,NOVA2,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105088,OLFM2,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105176,URI1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105186,ANKRD27,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105220,GPI,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105221,AKT2,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105223,PLD3,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105270,CLIP3,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105278,ZFR2,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105290,APLP1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105323,HNRNPUL1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105409,ATP1A3,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105426,PTPRS,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105429,MEGF8,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105499,PLA2G4C,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105568,PPP2R1A,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105576,TNPO2,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105605,CACNG7,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105662,CRTC1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105696,TMEM59L,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105701,FKBP8,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105737,GRIK5,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105738,SIPA1L3,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105778,AVL9,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105784,RUNDC3B,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105793,GTPBP10,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105810,CDK6,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105855,ITGB8,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105856,HBP1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105866,SP4,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105894,PTN,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105953,OGDH,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105983,LMBR1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000105993,DNAJB6,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106028,SSBP1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106049,HIBADH,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106052,TAX1BP1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106070,GRB10,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106078,COBL,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106261,ZKSCAN1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106278,PTPRZ1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106299,WASL,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106344,RBM28,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106346,USP42,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106392,C1GALT1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106415,GLCCI1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106443,PHF14,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106460,TMEM106B,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106479,ZNF862,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106524,ANKMY2,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106536,POU6F2,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106554,CHCHD3,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106603,COA1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106608,URGCP,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106609,TMEM248,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106617,PRKAG2,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106665,CLIP2,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106682,EIF4H,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106686,SPATA6L,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106688,SLC1A1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106692,FKTN,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106701,FSD1L,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106771,TMEM245,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106772,PRUNE2,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106780,MEGF9,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106829,TLE4,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106853,PTGR1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106868,SUSD1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000106976,DNM1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107077,KDM4C,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107104,KANK1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107130,NCS1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107164,FUBP3,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107242,PIP5K1B,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107249,GLIS3,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107263,RAPGEF1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107281,NPDC1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107282,APBA1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107290,SETX,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107295,SH3GL2,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107317,PTGDS,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107331,ABCA2,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107341,UBE2R2,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107362,ABHD17B,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107372,ZFAND5,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107518,ATRNL1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107560,RAB11FIP2,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107625,DDX50,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107643,MAPK8,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107651,SEC23IP,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107669,ATE1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107679,PLEKHA1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107742,SPOCK2,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::Astro_data_arranged_updatedId_final_batches.qs,ENSG00000107745,MICU1,4f206ec82a623a36abb92dd8af5e02c92098d2e6b2cfb8fed8f26fbec5ae03f4,measured_value_requires_runtime_zero_nonzero_resolution,True,True
