stratum_type,stratum_key,mask_fraction,n_mask_evaluations,n_unique_cells,visible_measured_genes_p05,visible_measured_genes_p25,visible_measured_genes_p50,visible_measured_genes_p75,visible_measured_genes_p95,visible_detected_genes_p05,visible_detected_genes_p25,visible_detected_genes_p50,visible_detected_genes_p75,visible_detected_genes_p95,fraction_detected_genes_retained_p05,fraction_detected_genes_retained_p25,fraction_detected_genes_retained_p50,fraction_detected_genes_retained_p75,fraction_detected_genes_retained_p95,fraction_transformed_signal_retained_p05,fraction_transformed_signal_retained_p25,fraction_transformed_signal_retained_p50,fraction_transformed_signal_retained_p75,fraction_transformed_signal_retained_p95,fraction_raw_vocab_count_mass_retained_p05,fraction_raw_vocab_count_mass_retained_p25,fraction_raw_vocab_count_mass_retained_p50,fraction_raw_vocab_count_mass_retained_p75,fraction_raw_vocab_count_mass_retained_p95,fraction_cells_below_100_visible_detected,fraction_cells_below_250_visible_detected,fraction_cells_below_500_visible_detected
broad_cell_class,OB GabaSubclass,0.25,93,31,3072.0,3072.0,3072.0,3072.0,3072.0,1000.8,1425.0,1624.0,2099.0,2577.8,0.739003316286705,0.7468071519795658,0.7496807151979565,0.7538838920686836,0.7608945430581224,0.7367301634250844,0.7457434430649614,0.7501403963100063,0.7556121852673403,0.7633761500793358,0.7049351105426834,0.7395833333333334,0.7559502664298401,0.7686445291235711,0.7902877403677655,0.0,0.0,0.0
broad_cell_class,OB GabaSubclass,0.4,93,31,2458.0,2458.0,2458.0,2458.0,2458.0,808.0,1131.0,1295.0,1662.0,2065.0,0.586429479932165,0.595292331055429,0.5999361430395913,0.6042363433667781,0.6103784293670413,0.5846129311681217,0.5962713271033823,0.5996538294914133,0.6053778974536365,0.6129038897273802,0.5540488676689602,0.5843296575739988,0.6014871936105756,0.6206279261911319,0.6463238180088983,0.0,0.0,0.0
broad_cell_class,OB GabaSubclass,0.5,93,31,2048.0,2048.0,2048.0,2048.0,2048.0,669.6,946.0,1073.0,1380.0,1728.8,0.4892704751770196,0.4959871589085072,0.5001777461784571,0.5038961038961038,0.5124550180810447,0.4846915186803249,0.4935319887964959,0.4999432753753044,0.5047154784271246,0.5139857276194563,0.4527110333954175,0.47523427041499333,0.4990825688073395,0.5183721575152523,0.5490333514286312,0.0,0.0,0.0
broad_cell_class,OB GabaSubclass,0.6,93,31,1639.0,1639.0,1639.0,1639.0,1639.0,539.8,754.0,854.0,1109.0,1384.6,0.3900313189700473,0.39609375,0.4011142061281337,0.4045629820051414,0.4128958286302496,0.38735685052279384,0.39527280983128504,0.39888023139993484,0.4058409405040463,0.4179211228119628,0.3615120236869849,0.3779330345373056,0.3988425925925926,0.426393789696542,0.45419806298801874,0.0,0.0,0.0
broad_cell_class,OB GabaSubclass,0.7,93,31,1229.0,1229.0,1229.0,1229.0,1229.0,409.8,551.0,639.0,824.0,1033.8,0.2902580861873504,0.2962218649517685,0.2998678996036988,0.3033549478432478,0.3114208266172199,0.2879496532644879,0.29373251058866157,0.29844247708198646,0.3038905183672833,0.3140849384548039,0.26402654867256636,0.2793145324517609,0.2941385435168739,0.31944283226929776,0.3550865692386852,0.0,0.0,0.20430107526881722
broad_cell_class,OPC,0.15,108,36,3482.0,3482.0,3482.0,3482.0,3482.0,967.0000000000001,1517.5,1764.5,2004.5,2196.7,0.8405532142059496,0.8459362742228207,0.8493894976892165,0.8530811475693842,0.85912566123422,0.8372116479422557,0.8449493651266414,0.848901275443124,0.8537122210850766,0.8604428313009469,0.8133439680922937,0.8400496994963539,0.8497812184649949,0.863041734235106,0.8760224176551679,0.0,0.0,0.0
broad_cell_class,OPC,0.25,108,36,3072.0,3072.0,3072.0,3072.0,3072.0,851.95,1334.0,1554.5,1764.25,1937.3499999999997,0.7395916052183777,0.7445326996099602,0.7486990367664361,0.7536853901774592,0.7603838995651843,0.7355335374886194,0.7438984697050531,0.7489998289517998,0.7546052337567202,0.7600712840734589,0.7023093891410109,0.7314558739992937,0.7487479835326277,0.7630129030077746,0.7841893662244781,0.0,0.0,0.0
broad_cell_class,OPC,0.4,108,36,2458.0,2458.0,2458.0,2458.0,2458.0,679.75,1074.25,1248.5,1412.5,1539.65,0.5873112967675642,0.5945684599049449,0.5996137297624118,0.6046045057687621,0.6109088951728683,0.5847993076939169,0.5921857319608006,0.5996472873174294,0.6053617995385931,0.6113564312991568,0.5471438450899032,0.5768891195749863,0.5953302272949164,0.6168771121516027,0.6392128563174836,0.0,0.0,0.027777777777777776
broad_cell_class,OPC,0.5,108,36,2048.0,2048.0,2048.0,2048.0,2048.0,567.0500000000001,885.25,1053.0,1180.5,1279.1999999999998,0.48666557525658044,0.49427106251729513,0.4993350461381868,0.5046761818006639,0.5128850800073964,0.4849244444915207,0.4936577965317819,0.4990366205195451,0.5047499439831292,0.5121019988652055,0.45522003034901365,0.4772726345420346,0.4949112479187707,0.5143256809243042,0.5385989856366056,0.0,0.0,0.027777777777777776
broad_cell_class,OPC,0.6,108,36,1639.0,1639.0,1639.0,1639.0,1639.0,450.8,706.75,837.5,944.25,1033.65,0.38846179949193943,0.393526405451448,0.39990863228029166,0.4046105523865058,0.4111872163011028,0.38468334180000896,0.3937057021299419,0.39890619592848275,0.4061126943674668,0.41388013349080643,0.3543494875757814,0.37558373507279097,0.39347894620853774,0.41584607662928075,0.44157345271858345,0.0,0.0,0.06481481481481481
broad_cell_class,OPC,0.7,108,36,1229.0,1229.0,1229.0,1229.0,1229.0,339.5,524.5,624.5,710.25,772.3,0.28764866017992113,0.2953273570773649,0.2993017634218803,0.30475584121594307,0.31068841984096224,0.2858098496726813,0.29293073725332336,0.2984416564474547,0.30515347906275236,0.31243710093483285,0.2542625595169706,0.2782685825551968,0.29216593193236157,0.31060669856407996,0.33914376435307836,0.0,0.027777777777777776,0.2037037037037037
broad_cell_class,OPCSubclass,0.15,222,74,3482.0,3482.0,3482.0,3482.0,3482.0,1012.0500000000001,1461.0,1890.0,2207.75,2635.6499999999996,0.8402556845267584,0.8460738290835378,0.8495675065814215,0.8527457106962557,0.8595421952926765,0.8374464307790958,0.8446776481671885,0.8493571202140511,0.8536475694733824,0.861508815609632,0.812028140172561,0.8377724497126438,0.8525252923771763,0.8616211665814495,0.8732428228727578,0.0,0.0,0.0
broad_cell_class,OPCSubclass,0.25,222,74,3072.0,3072.0,3072.0,3072.0,3072.0,887.95,1290.5,1662.5,1946.5,2321.85,0.7374519051159419,0.7450993969502371,0.7492810813811743,0.7535060410528925,0.7611963172556729,0.7333128755314423,0.7431501282668627,0.7495798264502995,0.7544803195960254,0.763396324180926,0.7036518590728914,0.7348140971793145,0.7511109965400794,0.7654806854407119,0.781111421257436,0.0,0.0,0.0
broad_cell_class,OPCSubclass,0.4,222,74,2458.0,2458.0,2458.0,2458.0,2458.0,724.5,1037.25,1344.5,1561.0,1856.1999999999998,0.5875033604552234,0.5961018868221535,0.6000453926463913,0.6044908540891756,0.612338587959081,0.583800421127219,0.5938335234517013,0.5992230318246823,0.6062532248437928,0.614823458548399,0.5569627332620609,0.5856219118604287,0.6021837131149839,0.6185192495957315,0.6398703577111978,0.0,0.0,0.013513513513513514
broad_cell_class,OPCSubclass,0.5,222,74,2048.0,2048.0,2048.0,2048.0,2048.0,600.35,862.25,1118.0,1298.5,1546.2499999999998,0.4845353317045668,0.4949369551320653,0.49976019195653315,0.5045767306088407,0.5130737105843369,0.4821219784422483,0.4926829745253256,0.5002444121523805,0.5068569063106798,0.5141324770816079,0.46259412606094996,0.48376404642782384,0.49991558484176263,0.5219596145121861,0.5405731004075017,0.0,0.0,0.013513513513513514
broad_cell_class,OPCSubclass,0.6,222,74,1639.0,1639.0,1639.0,1639.0,1639.0,480.15,697.0,900.5,1046.25,1225.0,0.3856293724279835,0.3959171565149826,0.40014059726556994,0.4044465996318415,0.4119904280234887,0.38288752931705894,0.39428351898704284,0.40043921624191325,0.4071710563437153,0.41695188151363155,0.36098673926406005,0.3822853134713713,0.4034364288192989,0.41838129125412543,0.4502141699542636,0.0,0.0,0.06756756756756757
broad_cell_class,OPCSubclass,0.7,222,74,1229.0,1229.0,1229.0,1229.0,1229.0,364.25,516.5,673.5,788.5,919.8,0.2870868590188191,0.29574079485680893,0.2999612538733147,0.3048380909759294,0.3118256641640082,0.2850845240166085,0.2934550623761631,0.2997810953446571,0.3076372536178715,0.31461592146747624,0.2637983410162326,0.2843108704466068,0.3021278352119404,0.32156741594081206,0.3457807547342809,0.0,0.013513513513513514,0.22072072072072071
broad_cell_class,Oligo,0.15,108,36,3482.0,3482.0,3482.0,3482.0,3482.0,486.45000000000005,958.25,1348.0,1594.25,1988.4999999999986,0.8359275450138505,0.844528898621365,0.8492729188619599,0.8549221957383496,0.8622683105903441,0.8342466659647128,0.8434561597390577,0.8493925900473741,0.8546451467594762,0.8643952503416431,0.8074559854088668,0.8408151787910361,0.8541243646211802,0.8641458082157629,0.8769882285386161,0.0,0.0,0.05555555555555555
broad_cell_class,Oligo,0.25,108,36,3072.0,3072.0,3072.0,3072.0,3072.0,426.25,845.5,1189.0,1425.5,1757.2999999999988,0.731355162464963,0.7427619036770637,0.7498913987836664,0.7549840131324692,0.7635303096524687,0.7297853210961579,0.7418703143713363,0.7491557255453736,0.7567987817708915,0.7653722421445552,0.6894414556968905,0.7250859576983796,0.7535664846615466,0.7729500370649907,0.7874874950114871,0.0,0.0,0.10185185185185185
broad_cell_class,Oligo,0.4,108,36,2458.0,2458.0,2458.0,2458.0,2458.0,335.35,688.0,941.5,1136.5,1390.649999999999,0.5839079868836594,0.5931139528269459,0.5985591725187671,0.6054484357175063,0.6160439242664069,0.5808726910549494,0.5899511348829989,0.5993590254815546,0.6071125750730426,0.6162561370484697,0.5436837792543688,0.5702488877907693,0.5924080328114053,0.6232591023049318,0.6458140907224958,0.0,0.0,0.1388888888888889
broad_cell_class,Oligo,0.5,108,36,2048.0,2048.0,2048.0,2048.0,2048.0,281.25,578.5,788.0,949.25,1155.499999999999,0.48271129264904317,0.49298380167167316,0.4997609421612218,0.5054552899605813,0.517114632092528,0.4788539631576566,0.4913447662706637,0.4994973839888314,0.5061739974529684,0.5177052857165567,0.44955181732563093,0.4721014003549109,0.49885615029650043,0.5208768143521368,0.5516538049544666,0.0,0.027777777777777776,0.19444444444444445
broad_cell_class,Oligo,0.6,108,36,1639.0,1639.0,1639.0,1639.0,1639.0,227.05,456.5,629.0,753.5,922.7999999999994,0.3819850678834788,0.3931687218702979,0.3992246915706267,0.4068935821049986,0.41589475858769637,0.37997019281124045,0.3922241736804375,0.3992525881834187,0.4072710464899094,0.4167316444789383,0.3517998663941505,0.3679188474659538,0.39252398766182406,0.4227105195115645,0.465925385023898,0.0,0.10185185185185185,0.3055555555555556
broad_cell_class,Oligo,0.7,108,36,1229.0,1229.0,1229.0,1229.0,1229.0,163.0,340.0,466.0,560.25,692.5999999999998,0.2773987957287357,0.29289418950583157,0.29951944373303846,0.30676019679597266,0.31429719242182147,0.27921485439654525,0.29207361397546083,0.29785211578180404,0.30588328364082173,0.3163450257979643,0.2582995951417004,0.2703002725587188,0.28725606415442484,0.31563786858734233,0.354160303390399,0.0,0.1388888888888889,0.6018518518518519
broad_cell_class,OligodendrocyteSubclass,0.15,222,74,3482.0,3482.0,3482.0,3482.0,3482.0,574.7,949.25,1261.0,1560.75,2072.549999999999,0.8393462461000198,0.8447220132958075,0.849064099166259,0.8532019157655152,0.8623435293097325,0.8379173929200124,0.843983580725586,0.8486560135316383,0.8531484973854665,0.8630562555295568,0.805230092954367,0.8367435728411338,0.8510828044609036,0.8626117528056022,0.8751122289718053,0.0,0.0045045045045045045,0.02702702702702703
broad_cell_class,OligodendrocyteSubclass,0.25,222,74,3072.0,3072.0,3072.0,3072.0,3072.0,509.1,837.25,1112.5,1376.5,1831.5999999999992,0.7352552601006841,0.744646775849954,0.7489962548324742,0.7534296380125254,0.7639451205740853,0.7334919634007147,0.7432929110548028,0.7486937897762407,0.7547229250808241,0.7645257730124649,0.6942480138607167,0.7340194773000155,0.7508861986304802,0.7665664067092526,0.783058761892732,0.0,0.013513513513513514,0.04504504504504504
broad_cell_class,OligodendrocyteSubclass,0.4,222,74,2458.0,2458.0,2458.0,2458.0,2458.0,401.05,677.0,896.0,1108.5,1460.3499999999995,0.5847788636536406,0.5936208944927759,0.5983457037752296,0.6050687642797683,0.6163238515741452,0.5814666086309003,0.5920410250922516,0.5977915502086943,0.6058398786327721,0.6167287440427379,0.5400755840639178,0.5770223114440463,0.5997682025165154,0.6212754124120183,0.6413987838257006,0.0,0.013513513513513514,0.1036036036036036
broad_cell_class,OligodendrocyteSubclass,0.5,222,74,2048.0,2048.0,2048.0,2048.0,2048.0,334.8,556.25,747.0,925.75,1215.1999999999996,0.4811276754993521,0.4932594546189213,0.49955823676183475,0.5062289881149675,0.5146528479946073,0.48228019212929335,0.49105175640715487,0.4986204713520572,0.5068415982462463,0.5173775067283459,0.4475688467923271,0.47253183039679947,0.495676933669434,0.5248754171844605,0.5504617141853007,0.0,0.013513513513513514,0.16666666666666666
broad_cell_class,OligodendrocyteSubclass,0.6,222,74,1639.0,1639.0,1639.0,1639.0,1639.0,268.45,449.5,602.0,741.25,966.95,0.38256213063983,0.3931890461249493,0.4,0.4059393814306137,0.41924430641821947,0.38125565553429935,0.3918110666993489,0.39869249317575794,0.40648444796513233,0.4193713900609767,0.351691046105182,0.37348135346281874,0.39458163254409045,0.41954706240629686,0.4498486568293606,0.0,0.03153153153153153,0.34234234234234234
broad_cell_class,OligodendrocyteSubclass,0.7,222,74,1229.0,1229.0,1229.0,1229.0,1229.0,205.2,333.75,450.0,551.75,722.6999999999999,0.281340006199566,0.29359202630038206,0.2998160624730371,0.3056573938333491,0.3158691550754661,0.2811262444171983,0.29285454939067285,0.29908347794637824,0.3056827721657593,0.3169490623035124,0.255582026113774,0.27560848738986277,0.2919345988351878,0.31785071101055273,0.35742142531492177,0.013513513513513514,0.1036036036036036,0.581081081081081
broad_cell_class,STR D1 MSNSubclass,0.15,222,74,3482.0,3482.0,3482.0,3482.0,3482.0,1392.35,2419.0,2762.5,2963.0,3211.85,0.8430815606887321,0.8479432691215013,0.8499219968798752,0.852177570491524,0.8557090855285745,0.8386524433997227,0.8454611236912516,0.8499289778615231,0.8535407057571727,0.8600557956538837,0.775902227225464,0.8453043849686284,0.8585173791236725,0.8698173152935419,0.8873386894638172,0.0,0.0,0.0
broad_cell_class,STR D1 MSNSubclass,0.25,222,74,3072.0,3072.0,3072.0,3072.0,3072.0,1223.0,2145.25,2433.5,2615.0,2833.65,0.7414611283939802,0.7470151865276262,0.75,0.7525555772230889,0.7564634127579071,0.7370726220395942,0.7444192244214238,0.7500285813541925,0.7550380637940806,0.7617239098365726,0.6699684605842061,0.7403958925383907,0.7635811409861393,0.7778388948559384,0.8036635130094772,0.0,0.0,0.0
broad_cell_class,STR D1 MSNSubclass,0.4,222,74,2458.0,2458.0,2458.0,2458.0,2458.0,987.15,1716.0,1944.0,2091.0,2264.85,0.5912714538597706,0.596614979005591,0.5996899562760898,0.6024138089370933,0.6071233721353219,0.5843501426939616,0.5945720754251953,0.5996904737885904,0.6049953461050989,0.6124169932011263,0.5153718492101131,0.5635835808370182,0.606458970560072,0.6354372531468697,0.6692258877763638,0.0,0.0,0.0
broad_cell_class,STR D1 MSNSubclass,0.5,222,74,2048.0,2048.0,2048.0,2048.0,2048.0,813.15,1437.0,1622.0,1739.75,1888.8,0.49168007581942663,0.4969382692922903,0.49965665504250756,0.5022259930650563,0.5064907894736842,0.4866519551301402,0.49462951939669,0.5001406707480573,0.5048640725930411,0.5123030337608536,0.4157759988460984,0.45590085484035536,0.49535709059884986,0.5366808183851292,0.5771626628405561,0.0,0.0,0.02252252252252252
broad_cell_class,STR D1 MSNSubclass,0.6,222,74,1639.0,1639.0,1639.0,1639.0,1639.0,645.8,1155.5,1302.5,1391.0,1507.95,0.39206850178692115,0.3973104632999914,0.39991337791126436,0.40206749841967065,0.40699802499250787,0.38930266774592215,0.39494500235137825,0.4002456509334532,0.4054530551151819,0.4112025235033457,0.3170913917435977,0.358792594954924,0.389603343486298,0.4316704858113731,0.47497808718653406,0.0,0.0,0.02702702702702703
broad_cell_class,STR D1 MSNSubclass,0.7,222,74,1229.0,1229.0,1229.0,1229.0,1229.0,486.4,868.0,970.5,1042.0,1133.95,0.2926437060499754,0.2972997560879657,0.29967043000034943,0.3022028488696942,0.306540999433628,0.2866346177272442,0.29534551785657076,0.29967580587775877,0.30472164903600957,0.3116216444697491,0.23799471159418722,0.26711323373472173,0.2857234219123944,0.32472501448921415,0.3763430156018506,0.0,0.0,0.05855855855855856
broad_cell_class,STR D2 MSNSubclass,0.15,222,74,3482.0,3482.0,3482.0,3482.0,3482.0,1545.15,2439.0,2793.5,2952.75,3163.9,0.8452000484767491,0.8485273639761707,0.8502950989033614,0.8523111612175873,0.8573741887473251,0.8424571019599161,0.8468900074850418,0.8505487815570638,0.8537233265484234,0.8597662937730831,0.7875910144566367,0.8517039057470406,0.8603602253120374,0.8709435436302002,0.8856219739627123,0.0,0.0,0.0
broad_cell_class,STR D2 MSNSubclass,0.25,222,74,3072.0,3072.0,3072.0,3072.0,3072.0,1374.65,2153.0,2457.5,2609.0,2793.75,0.7443323407293239,0.7479391691481801,0.7500685185901507,0.7526957489271048,0.7571160909102044,0.7405799682713232,0.7463014045765431,0.750850807511539,0.7546769123621406,0.7606756732301116,0.6787216976242617,0.7418402560363648,0.7638735904276387,0.780418863235995,0.796710468869166,0.0,0.0,0.0
broad_cell_class,STR D2 MSNSubclass,0.4,222,74,2458.0,2458.0,2458.0,2458.0,2458.0,1091.45,1726.5,1969.0,2091.75,2233.95,0.5932405655768298,0.5979673137630661,0.6006925531931243,0.6026292758207167,0.6071129221665095,0.590070491122086,0.595618008250492,0.6005883376224643,0.604920227022891,0.6137129828301566,0.5325977639596099,0.5717054109178874,0.6166273839291672,0.6380392900931773,0.6651965477044267,0.0,0.0,0.0
broad_cell_class,STR D2 MSNSubclass,0.5,222,74,2048.0,2048.0,2048.0,2048.0,2048.0,903.7,1436.75,1641.5,1742.5,1856.9,0.49280368700356314,0.4977909919251969,0.5003724718770832,0.5031820105303744,0.5083905454619645,0.4887631367188486,0.495177030785592,0.5002664283752252,0.5061988889431879,0.5132382475914666,0.43872691144492293,0.4680940437166142,0.5165822304814169,0.5423834598635559,0.5796944472249087,0.0,0.0,0.0
broad_cell_class,STR D2 MSNSubclass,0.6,222,74,1639.0,1639.0,1639.0,1639.0,1639.0,735.55,1154.75,1315.0,1397.75,1482.85,0.39307989671936383,0.398224713349024,0.40085303402031436,0.40314969314832827,0.408132797199562,0.3885295353436023,0.3953185001031076,0.4005211641734314,0.4063583782020999,0.4140225372008738,0.34552622202805117,0.3700919401454161,0.39982164233985634,0.4417057989591945,0.478455862122176,0.0,0.0,0.02252252252252252
broad_cell_class,STR D2 MSNSubclass,0.7,222,74,1229.0,1229.0,1229.0,1229.0,1229.0,544.1,866.5,987.5,1043.75,1108.9,0.2940323466348882,0.29820440977181994,0.30031031404162106,0.3026576017394791,0.30703976926130166,0.289101416086828,0.2951492600133237,0.3004628267296092,0.30518064418759533,0.3146595495502823,0.2498123311175591,0.2739605070967852,0.29389801906615143,0.3345920751363898,0.37971950448599634,0.0,0.0,0.04054054054054054
broad_cell_class,STR Hybrid MSNSubclass,0.15,222,74,3482.0,3482.0,3482.0,3482.0,3482.0,1436.15,2306.25,2642.0,2887.75,3178.75,0.8442200228087325,0.8481315402595938,0.849768479734361,0.8521458144366094,0.8552908117296354,0.8402333211433515,0.8460585789871942,0.8498817118552213,0.8538901018733092,0.8591103781782226,0.7760928318532441,0.8368114937389514,0.8556398317675127,0.8666695650596845,0.8796109488234455,0.0,0.0,0.0
broad_cell_class,STR Hybrid MSNSubclass,0.25,222,74,3072.0,3072.0,3072.0,3072.0,3072.0,1273.0,2037.0,2321.5,2545.75,2803.95,0.7433161049477883,0.7471480140885343,0.7498479706951046,0.7521017966900282,0.756514607604426,0.7393477707745454,0.7446608367681715,0.7485295138053407,0.7534459660268327,0.7612535197165237,0.6749054054054053,0.7266903641571194,0.7517236991374385,0.7718258300534584,0.790335053599042,0.0,0.0,0.0
broad_cell_class,STR Hybrid MSNSubclass,0.4,222,74,2458.0,2458.0,2458.0,2458.0,2458.0,1017.1,1629.0,1857.0,2035.0,2242.75,0.5917817649577539,0.5969548627828374,0.5996644031209948,0.603180790355141,0.6070726377073768,0.5847035601477395,0.5939559787085158,0.6001162322196634,0.6044128468090723,0.6125240058072894,0.5207190264361555,0.5716766092910427,0.5975819660518162,0.6221660493231068,0.6502151453392461,0.0,0.0,0.0
broad_cell_class,STR Hybrid MSNSubclass,0.5,222,74,2048.0,2048.0,2048.0,2048.0,2048.0,847.25,1353.25,1547.0,1698.25,1866.95,0.4904343189719442,0.49688968361185837,0.4994913950140675,0.5027135962407987,0.5087734857611566,0.4858301809408589,0.4934315352659019,0.4992403242913611,0.5044648146659014,0.5136797146032586,0.4356457050286838,0.47322605475511814,0.4945312981616953,0.5184303748349262,0.553980180503726,0.0,0.0,0.0
broad_cell_class,STR Hybrid MSNSubclass,0.6,222,74,1639.0,1639.0,1639.0,1639.0,1639.0,678.5,1085.5,1235.0,1358.0,1493.95,0.3918369894774389,0.39688019947708114,0.39984624753421333,0.4028201809999391,0.40801627035250104,0.38622338627765773,0.3935077647016929,0.4005430571697098,0.40564752434154133,0.41182754142931804,0.3466267120746323,0.3731914097757737,0.39415402444651165,0.41744888121536405,0.45687768381199906,0.0,0.0,0.0
broad_cell_class,STR Hybrid MSNSubclass,0.7,222,74,1229.0,1229.0,1229.0,1229.0,1229.0,507.2,809.25,928.0,1017.0,1121.95,0.29239800603436966,0.297171068511888,0.29962798433432847,0.3026799210418045,0.30870946437054386,0.2858912654144155,0.2939702806307522,0.29944101134584605,0.30542735778525903,0.31151870977549495,0.24495716253974772,0.27334962340294366,0.29066718621579946,0.3145089900011874,0.3517592029717075,0.0,0.0,0.04504504504504504
broad_cell_class,STR RSPO2 GABASubclass,0.15,222,74,3482.0,3482.0,3482.0,3482.0,3482.0,820.25,2034.25,2484.5,2759.75,3215.1499999999996,0.8419577572829058,0.8476823347194324,0.85023741577644,0.8530688156138488,0.8584744386457773,0.8399601777703745,0.8462239199560373,0.8496827359805462,0.8545514265409313,0.8630912825272338,0.8076634078728971,0.8397170529702483,0.8544265429756466,0.8648156047138683,0.8788424973409389,0.0,0.0,0.013513513513513514
broad_cell_class,STR RSPO2 GABASubclass,0.25,222,74,3072.0,3072.0,3072.0,3072.0,3072.0,727.25,1799.5,2183.5,2431.5,2836.25,0.7398739028745815,0.7470345928226363,0.7501867038569509,0.7537094375594022,0.762405375419374,0.7367000925124124,0.7451393956316505,0.7499455364288976,0.7562628890789583,0.7640100202063034,0.7061358763824995,0.7350516795865634,0.7518211346973926,0.7680297144582866,0.7891438843123944,0.0,0.0,0.013513513513513514
broad_cell_class,STR RSPO2 GABASubclass,0.4,222,74,2458.0,2458.0,2458.0,2458.0,2458.0,586.15,1445.5,1748.0,1944.25,2268.3999999999996,0.5906385299803524,0.5965718005952381,0.6000081352482288,0.6042389058627743,0.6101712855355972,0.5864153156885942,0.5949001797747435,0.6004040916616307,0.6066542452141152,0.6152942128132609,0.5497436383929959,0.5837743714488408,0.6027007176450672,0.6214568009472223,0.6445027833223819,0.0,0.0,0.018018018018018018
broad_cell_class,STR RSPO2 GABASubclass,0.5,222,74,2048.0,2048.0,2048.0,2048.0,2048.0,484.0,1198.25,1452.0,1623.5,1888.75,0.4891568928747586,0.4960850296564654,0.499720813252023,0.5034625897429399,0.5105819302890456,0.4865581837881578,0.4942924817765393,0.5001663350765342,0.5069155555500813,0.5167407232153999,0.4537513868022479,0.4789260796943363,0.5019761344074045,0.5235489949149292,0.5506998049353231,0.0,0.0,0.06306306306306306
broad_cell_class,STR RSPO2 GABASubclass,0.6,222,74,1639.0,1639.0,1639.0,1639.0,1639.0,386.15,944.25,1157.5,1301.75,1512.95,0.38915950682095,0.3969746333623355,0.4002563016379661,0.4032742440594216,0.4127715194932492,0.3838922644688881,0.39510183514094205,0.4000506619232057,0.4064288616426166,0.41597218223983545,0.3552056120090175,0.38021258081834985,0.39949021507512983,0.41926753736224404,0.44685676849359385,0.0,0.013513513513513514,0.0945945945945946
broad_cell_class,STR RSPO2 GABASubclass,0.7,222,74,1229.0,1229.0,1229.0,1229.0,1229.0,292.3,709.25,876.0,977.25,1138.85,0.29159674065630176,0.2968982006095655,0.3006720520396674,0.30333493790879457,0.309377273498208,0.28883554111723403,0.29483655973536393,0.2998731308830638,0.3060094221738984,0.31418068538883914,0.26512508904601634,0.28190231212557393,0.29440998941057694,0.3170689647949113,0.34635303936223216,0.0,0.013513513513513514,0.17117117117117117
broad_cell_class,Sst ChodlSubclass,0.15,222,74,3482.0,3482.0,3482.0,3482.0,3482.0,611.15,1315.0,2799.5,3166.5,3384.7999999999993,0.8423522022520281,0.8484010573532288,0.8501117810419575,0.8516301450822041,0.8576813655761024,0.8400108596521038,0.8463649404963605,0.8497344260070918,0.8530956156284536,0.8593256737437831,0.7910361059207186,0.8458128184540871,0.8555895996223672,0.867554508851208,0.879313838082635,0.0,0.0,0.013513513513513514
broad_cell_class,Sst ChodlSubclass,0.25,222,74,3072.0,3072.0,3072.0,3072.0,3072.0,538.15,1161.25,2466.0,2796.75,2983.3999999999996,0.7379905499180528,0.7477107181447699,0.7497619802278161,0.7517136373521622,0.7607352075411584,0.7364266332149653,0.7448377757811279,0.7496756578904922,0.7544960160363255,0.7620400249354352,0.6744418492996496,0.7348261389970521,0.7590186838838663,0.7723076158929422,0.7918150119105362,0.0,0.0,0.02252252252252252
broad_cell_class,Sst ChodlSubclass,0.4,222,74,2458.0,2458.0,2458.0,2458.0,2458.0,431.5,928.5,1976.0,2231.25,2385.95,0.5837167070217918,0.5975020652263191,0.6000266453503864,0.6031167168862994,0.6116926600711025,0.5824383763286248,0.5944631915022758,0.6004739897013491,0.6057004336446745,0.6144009598221829,0.5279912173026251,0.5769075148308679,0.605253971668813,0.6259264681448155,0.6571318738066547,0.0,0.0,0.11711711711711711
broad_cell_class,Sst ChodlSubclass,0.5,222,74,2048.0,2048.0,2048.0,2048.0,2048.0,372.25,780.75,1649.0,1857.5,1985.35,0.4857142857142857,0.49753467612998165,0.4997038530497206,0.5031123885562745,0.5111623516720604,0.48476428189992843,0.4937351143782235,0.49987791215683175,0.5055910075690377,0.5145578822038228,0.4320243744479315,0.4721084511070726,0.5001219857151731,0.5276854727913207,0.5673130562729024,0.0,0.0,0.14864864864864866
broad_cell_class,Sst ChodlSubclass,0.6,222,74,1639.0,1639.0,1639.0,1639.0,1639.0,294.45,622.0,1321.0,1485.0,1587.5,0.38735356553188144,0.3972105581010574,0.39985079898986176,0.4033244263557783,0.4147943186331309,0.38506666812112883,0.3946456482094163,0.40011544419597456,0.4055610922752525,0.4202069982499149,0.34466587989597336,0.3715512566176034,0.40090921406913216,0.43323131480537325,0.4676403033095665,0.0,0.018018018018018018,0.16216216216216217
broad_cell_class,Sst ChodlSubclass,0.7,222,74,1229.0,1229.0,1229.0,1229.0,1229.0,216.55,468.75,987.5,1116.75,1191.6,0.2901849217638691,0.2976657733006793,0.29964924526455083,0.3027174935417962,0.31183229092899944,0.28757872931339745,0.2945677156419759,0.300188953323119,0.30550349898821316,0.3169207577446717,0.2519474574240024,0.2725173053129784,0.291007126756593,0.32433346483756076,0.36159587121908,0.0,0.0990990990990991,0.2702702702702703
