cumulative_positive_correlated_energy,eigenvalue,family,positive_index,selected_by_architecture_rank,selected_by_r_star,view
0.36656020467875283,1.9071469384982385,COEXPRESSION_BLOCK_40,3,True,True,2
0.4384611052278348,1.679272577402904,COEXPRESSION_BLOCK_40,4,True,True,2
0.5063305121057242,1.6315149509936135,COEXPRESSION_BLOCK_40,5,True,True,2
0.561236657963154,1.4674540485649463,COEXPRESSION_BLOCK_40,6,True,False,2
0.6086138303222093,1.3631341542955828,COEXPRESSION_BLOCK_40,7,True,False,2
0.6517144512145155,1.300156987252461,COEXPRESSION_BLOCK_40,8,True,False,2
0.6922542199992404,1.260940705390616,COEXPRESSION_BLOCK_40,9,True,False,2
0.7276518554567221,1.1782600620755044,COEXPRESSION_BLOCK_40,10,False,False,2
0.7567301534431184,1.0679195140427111,COEXPRESSION_BLOCK_40,11,False,False,2
0.7843835034027171,1.0414247769409768,COEXPRESSION_BLOCK_40,12,False,False,2
0.8087487714288754,0.9775514575807025,COEXPRESSION_BLOCK_40,13,False,False,2
0.8290363352561892,0.8920084749872541,COEXPRESSION_BLOCK_40,14,False,False,2
0.8468780178659007,0.836511538277929,COEXPRESSION_BLOCK_40,15,False,False,2
0.8633533774297592,0.8038434583182337,COEXPRESSION_BLOCK_40,16,False,False,2
0.878893791675306,0.780702062365005,COEXPRESSION_BLOCK_40,17,False,False,2
0.8930998130240979,0.7464320222235222,COEXPRESSION_BLOCK_40,18,False,False,2
0.9047235937099192,0.6751926945359883,COEXPRESSION_BLOCK_40,19,False,False,2
0.915468880612191,0.6491768719372355,COEXPRESSION_BLOCK_40,20,False,False,2
0.9243699515277723,0.5908471725621239,COEXPRESSION_BLOCK_40,21,False,False,2
0.9331681510719565,0.5874229836723674,COEXPRESSION_BLOCK_40,22,False,False,2
0.9406571183706186,0.5419572097332087,COEXPRESSION_BLOCK_40,23,False,False,2
0.9477582730481745,0.5277381828378943,COEXPRESSION_BLOCK_40,24,False,False,2
0.9541934199844408,0.502381068092374,COEXPRESSION_BLOCK_40,25,False,False,2
0.9596585875009583,0.46297311295962884,COEXPRESSION_BLOCK_40,26,False,False,2
0.9649062683672412,0.4536675739085985,COEXPRESSION_BLOCK_40,27,False,False,2
0.9695590364719352,0.4271788427671014,COEXPRESSION_BLOCK_40,28,False,False,2
0.9738017798765891,0.4079222689030197,COEXPRESSION_BLOCK_40,29,False,False,2
0.9773506305658265,0.3730765009268595,COEXPRESSION_BLOCK_40,30,False,False,2
0.9804727340695872,0.34992718201106365,COEXPRESSION_BLOCK_40,31,False,False,2
0.9830120128439434,0.31557981865178425,COEXPRESSION_BLOCK_40,32,False,False,2
0.9851374489046149,0.28872078733836615,COEXPRESSION_BLOCK_40,33,False,False,2
0.9872356439356661,0.28686459993623603,COEXPRESSION_BLOCK_40,34,False,False,2
0.9888324605550138,0.25025430262851717,COEXPRESSION_BLOCK_40,35,False,False,2
0.990301732480778,0.24005188534243357,COEXPRESSION_BLOCK_40,36,False,False,2
0.9917404345311618,0.2375414823539237,COEXPRESSION_BLOCK_40,37,False,False,2
0.9930003845505236,0.22229550951543534,COEXPRESSION_BLOCK_40,38,False,False,2
0.994098929826633,0.20756924779323566,COEXPRESSION_BLOCK_40,39,False,False,2
0.9949727350922214,0.18512341781083874,COEXPRESSION_BLOCK_40,40,False,False,2
0.995781779568635,0.17813129681689674,COEXPRESSION_BLOCK_40,41,False,False,2
0.996552651040775,0.17387815287817543,COEXPRESSION_BLOCK_40,42,False,False,2
0.9971853684763147,0.15752842548133314,COEXPRESSION_BLOCK_40,43,False,False,2
0.9976698556789008,0.13784632301863484,COEXPRESSION_BLOCK_40,44,False,False,2
0.998131411945695,0.13454462638469056,COEXPRESSION_BLOCK_40,45,False,False,2
0.9985540986765007,0.12875477322441056,COEXPRESSION_BLOCK_40,46,False,False,2
0.9989342855747592,0.12211038604929812,COEXPRESSION_BLOCK_40,47,False,False,2
0.9992654770992531,0.1139708108696556,COEXPRESSION_BLOCK_40,48,False,False,2
0.9995306760174713,0.10198584654115186,COEXPRESSION_BLOCK_40,49,False,False,2
0.9996990538422907,0.08126367871329666,COEXPRESSION_BLOCK_40,50,False,False,2
0.9998271177427106,0.07087080951938066,COEXPRESSION_BLOCK_40,51,False,False,2
0.9998976331532347,0.052589137768990823,COEXPRESSION_BLOCK_40,52,False,False,2
0.9999416137202648,0.04153215280464033,COEXPRESSION_BLOCK_40,53,False,False,2
0.9999791159715549,0.03835153056517215,COEXPRESSION_BLOCK_40,54,False,False,2
0.9999918630852864,0.02235939052766162,COEXPRESSION_BLOCK_40,55,False,False,2
0.9999999976653088,0.017861650981023346,COEXPRESSION_BLOCK_40,56,False,False,2
1.0,0.000302599888722409,COEXPRESSION_BLOCK_40,57,False,False,2
0.1978984489892773,2.9741283574045214,COEXPRESSION_BLOCK_40,1,True,True,3
0.3325941966733367,2.453666058157309,COEXPRESSION_BLOCK_40,2,True,True,3
0.41885802533774574,1.9635993399215903,COEXPRESSION_BLOCK_40,3,True,True,3
0.4951106160579736,1.8461450256990903,COEXPRESSION_BLOCK_40,4,True,True,3
0.5516508179504206,1.5897073789018872,COEXPRESSION_BLOCK_40,5,True,True,3
0.6043683502824101,1.5350271073050539,COEXPRESSION_BLOCK_40,6,True,False,3
0.6520222242092165,1.4594446148342124,COEXPRESSION_BLOCK_40,7,True,False,3
0.6941907104674522,1.3728798101321633,COEXPRESSION_BLOCK_40,8,True,False,3
0.7344197964565037,1.340937682601284,COEXPRESSION_BLOCK_40,9,True,False,3
0.7738528732756864,1.3276048950348136,COEXPRESSION_BLOCK_40,10,False,False,3
0.7999270205675458,1.0795520088430617,COEXPRESSION_BLOCK_40,11,False,False,3
0.8233304820338787,1.022771365659312,COEXPRESSION_BLOCK_40,12,False,False,3
0.8426757780977999,0.9298784926545256,COEXPRESSION_BLOCK_40,13,False,False,3
0.8602478823254225,0.8862380616354272,COEXPRESSION_BLOCK_40,14,False,False,3
0.8756991460004251,0.8310372953702329,COEXPRESSION_BLOCK_40,15,False,False,3
0.8895916583633355,0.788004882859693,COEXPRESSION_BLOCK_40,16,False,False,3
0.9024629969480739,0.7584908917641179,COEXPRESSION_BLOCK_40,17,False,False,3
0.9120122792327391,0.6533168786120571,COEXPRESSION_BLOCK_40,18,False,False,3
0.9214393209203642,0.6491218474930338,COEXPRESSION_BLOCK_40,19,False,False,3
0.9295866616391729,0.6034571703447068,COEXPRESSION_BLOCK_40,20,False,False,3
0.9376458353352662,0.6001831114522862,COEXPRESSION_BLOCK_40,21,False,False,3
0.9448283211557427,0.5665991273098951,COEXPRESSION_BLOCK_40,22,False,False,3
0.9506364274559963,0.5095136117462131,COEXPRESSION_BLOCK_40,23,False,False,3
0.9555442330503429,0.46836257851666774,COEXPRESSION_BLOCK_40,24,False,False,3
0.9603274882382595,0.46238132827643313,COEXPRESSION_BLOCK_40,25,False,False,3
0.9648000851381482,0.4471141268056989,COEXPRESSION_BLOCK_40,26,False,False,3
0.9691023927481703,0.4385198349599418,COEXPRESSION_BLOCK_40,27,False,False,3
0.9730146476792795,0.4181692423437744,COEXPRESSION_BLOCK_40,28,False,False,3
0.976113653579553,0.3721771571061834,COEXPRESSION_BLOCK_40,29,False,False,3
0.979003170388956,0.3593777003030494,COEXPRESSION_BLOCK_40,30,False,False,3
0.9817226154187577,0.3486411575894059,COEXPRESSION_BLOCK_40,31,False,False,3
0.9841820473438618,0.331555255033785,COEXPRESSION_BLOCK_40,32,False,False,3
0.9862144391868823,0.30139929646174063,COEXPRESSION_BLOCK_40,33,False,False,3
0.9881951854691747,0.29754519228741716,COEXPRESSION_BLOCK_40,34,False,False,3
0.9900669542710882,0.2892441704682157,COEXPRESSION_BLOCK_40,35,False,False,3
0.9915076294076178,0.25375905199076154,COEXPRESSION_BLOCK_40,36,False,False,3
0.9928381845775421,0.24386807830378437,COEXPRESSION_BLOCK_40,37,False,False,3
0.993965679517295,0.224489386637187,COEXPRESSION_BLOCK_40,38,False,False,3
0.994991700285268,0.2141492651201035,COEXPRESSION_BLOCK_40,39,False,False,3
0.9959134397014796,0.20297501978450508,COEXPRESSION_BLOCK_40,40,False,False,3
0.996701958328355,0.1877346732491479,COEXPRESSION_BLOCK_40,41,False,False,3
0.9972793466916828,0.1606469653502601,COEXPRESSION_BLOCK_40,42,False,False,3
0.9978122405111527,0.15433301989439982,COEXPRESSION_BLOCK_40,43,False,False,3
0.99823615633024,0.13765066830097686,COEXPRESSION_BLOCK_40,44,False,False,3
0.9986214244006024,0.13122603944008696,COEXPRESSION_BLOCK_40,45,False,False,3
0.9989819687315474,0.12694565719446338,COEXPRESSION_BLOCK_40,46,False,False,3
0.9992377164339115,0.10691641374984337,COEXPRESSION_BLOCK_40,47,False,False,3
0.9994593197397678,0.09952372672427753,COEXPRESSION_BLOCK_40,48,False,False,3
0.9996143374214427,0.08323943648189575,COEXPRESSION_BLOCK_40,49,False,False,3
0.9997285708242992,0.07145540245790671,COEXPRESSION_BLOCK_40,50,False,False,3
0.9998200949281285,0.06395967601647827,COEXPRESSION_BLOCK_40,51,False,False,3
0.999888236704873,0.055188074166722306,COEXPRESSION_BLOCK_40,52,False,False,3
0.9999430834906107,0.04951241424015367,COEXPRESSION_BLOCK_40,53,False,False,3
0.9999736278773605,0.036949130056422225,COEXPRESSION_BLOCK_40,54,False,False,3
0.9999861914275259,0.023697072744595166,COEXPRESSION_BLOCK_40,55,False,False,3
0.9999964480354497,0.021411169508635964,COEXPRESSION_BLOCK_40,56,False,False,3
1.0,0.01260006611627825,COEXPRESSION_BLOCK_40,57,False,False,3
