best_count_completed_r2,best_count_predictor,best_expected_completed_r2,best_expected_predictor,factor,family,full_lambda_pca_r2,hidden_loading_fraction,hidden_reporter_fraction,identifiability_class,identifiability_ratio,view,visible_lambda_r2,visible_loading_fraction,visible_reporter_fraction,visible_x_a_r2
0.829723596572876,ridge_count,0.9997753500938416,ridge_expected,27,RANDOM_40,0.9997763633728027,0.3350699543952942,0.3348214328289032,HIGHLY_IDENTIFIABLE,0.8299091946660511,2,0.9997846484184265,0.664929986000061,0.6651785969734192,0.8679214119911194
0.8128039836883545,ridge_count,0.9998083710670471,ridge_expected,28,RANDOM_40,0.9998075366020203,0.45111533999443054,0.4553571343421936,HIGHLY_IDENTIFIABLE,0.8129604488187573,2,0.9998236298561096,0.5488847494125366,0.5446428656578064,0.8743029832839966
0.8439970016479492,ridge_count,0.999823272228241,ridge_expected,29,RANDOM_40,0.9998241066932678,0.3965473473072052,0.3973214328289032,HIGHLY_IDENTIFIABLE,0.8441454811879984,2,0.999792218208313,0.603452742099762,0.6026785969734192,0.8742352724075317
0.8441222906112671,ridge_count,0.9998140335083008,ridge_expected,30,RANDOM_40,0.9998135566711426,0.3861549198627472,0.3883928656578064,HIGHLY_IDENTIFIABLE,0.8442797009291951,2,0.9998137950897217,0.6138450503349304,0.6116071343421936,0.8808701634407043
0.8174169659614563,ridge_count,0.9997978210449219,ridge_expected,31,RANDOM_40,0.9997992515563965,0.4144909381866455,0.4151785671710968,HIGHLY_IDENTIFIABLE,0.8175810940936152,2,0.9998041391372681,0.5855091214179993,0.5848214030265808,0.8646199703216553
0.8451308608055115,ridge_count,0.9997870922088623,ridge_expected,0,RANDOM_40,0.9997884631156921,0.3643174469470978,0.3660714328289032,HIGHLY_IDENTIFIABLE,0.8453096749804321,3,0.9997656941413879,0.6356825232505798,0.6339285969734192,0.8797358274459839
0.8680809736251831,ridge_count,0.9997314214706421,ridge_expected,1,RANDOM_40,0.9997314810752869,0.38699203729629517,0.3883928656578064,HIGHLY_IDENTIFIABLE,0.868314132402329,3,0.999739408493042,0.6130080223083496,0.6116071343421936,0.9034157395362854
0.8105177879333496,ridge_count,0.9997718334197998,ridge_expected,2,RANDOM_40,0.9997715950012207,0.4670390486717224,0.46875,HIGHLY_IDENTIFIABLE,0.8107029565411488,3,0.9997780323028564,0.5329609513282776,0.53125,0.8713210225105286
0.8714507222175598,ridge_count,0.9997644424438477,ridge_expected,3,RANDOM_40,0.9997634887695312,0.3339040279388428,0.3348214328289032,HIGHLY_IDENTIFIABLE,0.8716568788585252,3,0.9997732639312744,0.6660960912704468,0.6651785969734192,0.9045039415359497
0.8649072051048279,ridge_count,0.9997789859771729,ridge_expected,4,RANDOM_40,0.9997805953025818,0.45165762305259705,0.4508928656578064,HIGHLY_IDENTIFIABLE,0.8650970114528631,3,0.9997865557670593,0.5483424663543701,0.5491071343421936,0.9038995504379272
