fixture,basis_type,dimension,eigenvalue,explained_fraction_within_audited_96,cumulative_fraction_within_audited_96,relative_eigengap_to_next
rare_tail_difficult,ordinary_pca,62,912.5941041725442,0.008068136730732771,0.734302677882277,0.0004796467338538929
rare_tail_difficult,ordinary_pca,63,912.1563813911436,0.008064266875301589,0.7423669447575786,0.003815645334491849
rare_tail_difficult,ordinary_pca,64,908.6759161501615,0.008033496493022747,0.7504004412506012,0.002507554518056352
rare_tail_difficult,ordinary_pca,65,906.3973617511701,0.008013352062595878,0.7584137933131971,0.0031734146994804313
rare_tail_difficult,ordinary_pca,66,903.5209870398187,0.007987922373368324,0.7664017156865655,0.00036311679356213774
rare_tail_difficult,ordinary_pca,67,903.1929033960887,0.007985021824608883,0.7743867375111744,0.0008375864801949583
rare_tail_difficult,ordinary_pca,68,902.4364012311961,0.00797833367828453,0.782365071189459,0.0023807960117603723
rare_tail_difficult,ordinary_pca,69,900.2878842462775,0.007959338893282776,0.7903244100827418,0.0005049398429962844
rare_tail_difficult,ordinary_pca,70,899.8332930233547,0.007955319905951648,0.7982797299886935,0.0018879810996668151
rare_tail_difficult,ordinary_pca,71,898.1344247732757,0.007940300412327407,0.8062200304010209,0.0019896032378554163
rare_tail_difficult,ordinary_pca,72,896.3474936137173,0.007924502364917497,0.8141445327659382,0.0011030562135127314
rare_tail_difficult,ordinary_pca,73,895.3587719414202,0.007915761193344879,0.8220602939592832,0.0010615683950630694
rare_tail_difficult,ordinary_pca,74,894.4082873668847,0.007907358071439156,0.8299676520307223,0.0036167659572081735
rare_tail_difficult,ordinary_pca,75,891.1734219212913,0.00787875900795492,0.8378464110386772,0.003637965657688161
rare_tail_difficult,ordinary_pca,76,887.9313636172972,0.007850096353258779,0.845696507391936,0.0013388183221500192
rare_tail_difficult,ordinary_pca,77,886.7425848388747,0.007839586500430392,0.8535360938923665,0.0015492941062426662
rare_tail_difficult,ordinary_pca,78,885.3687597784294,0.007827440675269897,0.8613635345676364,0.0019553066514207992
rare_tail_difficult,ordinary_pca,79,883.6375923534745,0.0078121356284539395,0.8691756701960904,0.0018442530689286721
rare_tail_difficult,ordinary_pca,80,882.0079410119558,0.007797728073346276,0.8769733982694365,0.002167000221207117
rare_tail_difficult,ordinary_pca,81,880.0966296086765,0.007780830394886422,0.8847542286643229,0.0006773769743384318
rare_tail_difficult,ordinary_pca,82,879.5004724165867,0.007775559839535693,0.8925297885038586,0.0012061519328940978
rare_tail_difficult,ordinary_pca,83,878.4396612218002,0.007766181333005904,0.9002959698368644,0.0020972238327251064
rare_tail_difficult,ordinary_pca,84,876.5973766286749,0.007749893912425059,0.9080458637492895,0.001051048968763525
rare_tail_difficult,ordinary_pca,85,875.6760298599485,0.007741748394420378,0.91578761214371,0.0035210923918901796
rare_tail_difficult,ordinary_pca,86,872.592693653448,0.007714488983048856,0.9235021011267589,0.0009448966486505615
rare_tail_difficult,ordinary_pca,87,871.7681837415779,0.007707199588262721,0.9312093007150216,0.0018365497868582672
rare_tail_difficult,ordinary_pca,88,870.1671380695375,0.007693044932501623,0.9389023456475232,0.0009839271530295106
rare_tail_difficult,ordinary_pca,89,869.3109569947169,0.007685475536703059,0.9465878211842261,0.0006756974093776623
rare_tail_difficult,ordinary_pca,90,868.7235658331319,0.007680282480793074,0.9542681036650192,0.0015810660403655114
rare_tail_difficult,ordinary_pca,91,867.350056504728,0.007668139446982278,0.9619362431120015,0.003582263193422707
rare_tail_difficult,ordinary_pca,92,864.242980321498,0.00764067015327932,0.9695769132652808,0.001086384416967992
rare_tail_difficult,ordinary_pca,93,863.3040802152027,0.007632369448289605,0.9772092827135704,0.002091578816227574
rare_tail_difficult,ordinary_pca,94,861.4984116890618,0.00761640574603394,0.9848256884596044,0.0032870272410136197
rare_tail_difficult,ordinary_pca,95,858.6666429417498,0.007591370412868114,0.9924170588724724,0.0011103772945146298
rare_tail_difficult,ordinary_pca,96,857.7131989978702,0.007582941127527415,1.0,
rare_tail_difficult,reproducibility_weighted,1,4498.080023039443,0.36747365178071856,0.36747365178071856,0.8720568251034101
rare_tail_difficult,reproducibility_weighted,2,575.4986390865922,0.04701574569966902,0.4144893974803876,0.6449000825738285
rare_tail_difficult,reproducibility_weighted,3,204.35951921852305,0.016695287415682353,0.43118468489607,0.09372096716339047
rare_tail_difficult,reproducibility_weighted,4,185.20674742831758,0.01513058893201382,0.4463152738280838,0.16044062985211113
rare_tail_difficult,reproducibility_weighted,5,155.49206021805745,0.012703027713728141,0.45901830154181195,0.0854983044171277
rare_tail_difficult,reproducibility_weighted,6,142.19775271908762,0.011616940383240603,0.4706352419250525,0.12145461807968574
rare_tail_difficult,reproducibility_weighted,7,124.92717897080124,0.010206009325739637,0.48084125125079213,0.09418753092341493
rare_tail_difficult,reproducibility_weighted,8,113.1605964383139,0.009244730506766875,0.490085981757559,0.13516671142098452
rare_tail_difficult,reproducibility_weighted,9,97.86505075530984,0.007995150686193945,0.498081132443753,0.03171312020814559
rare_tail_difficult,reproducibility_weighted,10,94.76144463653043,0.007741599511400438,0.5058227319551535,0.026882998215148612
rare_tail_difficult,reproducibility_weighted,11,92.21397288950168,0.007533482105553065,0.5133562140607065,0.032046035963852706
rare_tail_difficult,reproducibility_weighted,12,89.25888059791497,0.00729206386706547,0.520648277927772,0.012927428761410018
rare_tail_difficult,reproducibility_weighted,13,88.10499277766222,0.0071977962309003295,0.5278460741586724,0.019562305783978193
rare_tail_difficult,reproducibility_weighted,14,86.3814559678504,0.0070569907400606915,0.534903064898733,0.0033662087446153337
rare_tail_difficult,reproducibility_weighted,15,86.09067795539882,0.007033235436120829,0.5419363003348538,0.013032092292474932
rare_tail_difficult,reproducibility_weighted,16,84.96873629476232,0.0069415776628025975,0.5488778779976564,0.014431018955239103
rare_tail_difficult,reproducibility_weighted,17,83.7425508506899,0.0068414036239714295,0.5557192816216279,0.003307665559460185
rare_tail_difficult,reproducibility_weighted,18,83.46555849937972,0.006818774548826053,0.5625380561704539,0.006657800722793877
rare_tail_difficult,reproducibility_weighted,19,82.90986144367416,0.00677337650670631,0.5693114326771603,0.014603349771261325
rare_tail_difficult,reproducibility_weighted,20,81.69909973752537,0.006674462520446433,0.5759858951976067,0.008685199065846397
rare_tail_difficult,reproducibility_weighted,21,80.98952679280453,0.006616493484798825,0.5826023886824055,0.008717404581936303
rare_tail_difficult,reproducibility_weighted,22,80.28350832085208,0.006558814834178088,0.5891612035165835,0.0033373381817458567
rare_tail_difficult,reproducibility_weighted,23,80.01557510316839,0.006536925851004985,0.5956981293675885,0.00843972062395205
rare_tail_difficult,reproducibility_weighted,24,79.3402660037328,0.006481756023083013,0.6021798853906716,0.009492141628118452
rare_tail_difficult,reproducibility_weighted,25,78.58715696201277,0.006420230276912999,0.6086001156675845,0.006807704200714484
rare_tail_difficult,reproducibility_weighted,26,78.05215884344027,0.006376523248287304,0.6149766389158718,0.003395176424476059
rare_tail_difficult,reproducibility_weighted,27,77.78715799385556,0.006354873826884596,0.6213315127427564,0.014916491007522691
rare_tail_difficult,reproducibility_weighted,28,76.62684655113947,0.00626008140859193,0.6275915941513484,0.007655198701915001
rare_tail_difficult,reproducibility_weighted,29,76.04025281488934,0.006212159241518995,0.6338037533928674,0.0013670581561087934
rare_tail_difficult,reproducibility_weighted,30,75.93630136708617,0.00620366685856083,0.6400074202514282,0.0012950074296830154
rare_tail_difficult,reproducibility_weighted,31,75.83796329263315,0.006195633063887715,0.646203053315316,0.007825623397309424
rare_tail_difficult,reproducibility_weighted,32,75.24448395268602,0.0061471483728218115,0.6523502016881377,0.011074358374595014
rare_tail_difficult,reproducibility_weighted,33,74.41119957168252,0.006079072648759374,0.6584292743368971,0.002191411598656229
rare_tail_difficult,reproducibility_weighted,34,74.24813400587121,0.006065750898447809,0.6644950252353449,0.00441965253714145
rare_tail_difficult,reproducibility_weighted,35,73.91998305203414,0.006038942387099816,0.6705339676224448,0.008872413323912285
rare_tail_difficult,reproducibility_weighted,36,73.2641344094999,0.005985362394202174,0.6765193300166469,0.0026664274212456255
rare_tail_difficult,reproducibility_weighted,37,73.06878091251659,0.00596940285978818,0.6824887328764351,0.004214051371665934
rare_tail_difficult,reproducibility_weighted,38,72.76086531608624,0.005944247489478863,0.6884329803659139,0.0030764450383693803
rare_tail_difficult,reproducibility_weighted,39,72.5370205129971,0.0059259603387830165,0.694358940704697,0.0036662662945451093
rare_tail_difficult,reproducibility_weighted,40,72.27108047958357,0.005904234190130125,0.7002631748948269,0.0033343093135500914
rare_tail_difficult,reproducibility_weighted,41,72.03010634284017,0.0058845476470805935,0.7061477225419075,0.0040929304200679854
rare_tail_difficult,reproducibility_weighted,42,71.73529212942883,0.0058604626030075175,0.712008185144915,0.004831409698881983
rare_tail_difficult,reproducibility_weighted,43,71.38870954328257,0.005832148307147412,0.7178403334520624,0.003697699440645343
rare_tail_difficult,reproducibility_weighted,44,71.12473555193598,0.005810582775614312,0.7236509162276767,0.0007137965834800017
rare_tail_difficult,reproducibility_weighted,45,71.0739669586981,0.005806435201481051,0.7294573514291578,0.007335843538103136
rare_tail_difficult,reproducibility_weighted,46,70.55257945745677,0.005763840101328852,0.7352211915304866,0.006380049711067049
rare_tail_difficult,reproducibility_weighted,47,70.10245049327419,0.005727066514955732,0.7409482580454424,0.002961158920267214
rare_tail_difficult,reproducibility_weighted,48,69.89486599666344,0.0057101077608580075,0.7466583658063006,0.0009558099333107831
rare_tail_difficult,reproducibility_weighted,49,69.8280597894564,0.005704649983139904,0.7523630157894405,0.0054430089573214435
rare_tail_difficult,reproducibility_weighted,50,69.44798503455002,0.00567359952218329,0.7580366153116239,0.0003820418416709391
rare_tail_difficult,reproducibility_weighted,51,69.42145299844708,0.0056714319697729314,0.7637080472813969,0.006399626311226352
rare_tail_difficult,reproducibility_weighted,52,68.97718164127465,0.005635136924516842,0.7693431842059136,0.0028246332031091376
rare_tail_difficult,reproducibility_weighted,53,68.78234640375382,0.005619219729655786,0.7749624039355695,0.0022892149365612963
rare_tail_difficult,reproducibility_weighted,54,68.62488882899461,0.005606356127918838,0.7805687600634882,0.005380201404812987
rare_tail_difficult,reproducibility_weighted,55,68.25567310571172,0.005576192802803527,0.7861449528662917,0.003376453555859684
rare_tail_difficult,reproducibility_weighted,56,68.02521099554635,0.005557365046786342,0.791702317913078,0.0036110890241042555
rare_tail_difficult,reproducibility_weighted,57,67.77956590275795,0.005537296906862952,0.797239614819941,0.002701334449176827
rare_tail_difficult,reproducibility_weighted,58,67.59647062643458,0.005522338815973122,0.8027619536359141,0.002379426592256811
rare_tail_difficult,reproducibility_weighted,59,67.43562978668334,0.005509198816142944,0.808271152452057,0.006990344376445135
rare_tail_difficult,reproducibility_weighted,60,66.96423151123196,0.0054706876191798,0.813741840071237,0.0006446335377903898
rare_tail_difficult,reproducibility_weighted,61,66.92106412176746,0.005467161030465703,0.8192090011017026,0.006320623958127928
rare_tail_difficult,reproducibility_weighted,62,66.498081240576,0.005432605161473598,0.8246416062631762,0.0029944440779846914
rare_tail_difficult,reproducibility_weighted,63,66.29895645500781,0.005416337529119794,0.8300579437922959,0.004957804170962387
rare_tail_difficult,reproducibility_weighted,64,65.97025921216472,0.0053894843883265835,0.8354474281806226,0.0012492906512418737
rare_tail_difficult,reproducibility_weighted,65,65.88784318407096,0.005382751355865233,0.8408301795364878,0.004199356363421331
rare_tail_difficult,reproducibility_weighted,66,65.61115665052382,0.005360147264706266,0.8461903268011941,0.0018672556219404733
rare_tail_difficult,reproducibility_weighted,67,65.48864384940612,0.005350138499591814,0.851540465300786,0.007359167331057036
rare_tail_difficult,reproducibility_weighted,68,65.00670196103434,0.0053107659351289875,0.8568512312359149,0.0011500932386739639
rare_tail_difficult,reproducibility_weighted,69,64.93193819264046,0.005304658059134816,0.8621558892950497,0.0030294643550063147
rare_tail_difficult,reproducibility_weighted,70,64.73522920038438,0.00528858778662917,0.8674444770816789,0.0007977195891336804
rare_tail_difficult,reproducibility_weighted,71,64.68358863994418,0.005284368976552923,0.8727288460582319,0.003809329973735453
rare_tail_difficult,reproducibility_weighted,72,64.43718750692926,0.005264239071418262,0.87799308512965,0.0017847343924785011
rare_tail_difficult,reproducibility_weighted,73,64.32218424223106,0.0052548438028972725,0.8832479289325473,0.005636140241502498
rare_tail_difficult,reproducibility_weighted,74,63.959655391202084,0.005225226766276954,0.8884731556988242,0.002431528799240235
rare_tail_difficult,reproducibility_weighted,75,63.804135647128895,0.00521252147691219,0.8936856771757364,0.0012916778044633713
rare_tail_difficult,reproducibility_weighted,76,63.72172126128053,0.005205788578615174,0.8988914657543517,0.0009367480340380595
rare_tail_difficult,reproducibility_weighted,77,63.6620300641635,0.005200912066398538,0.9040923778207504,0.003038586071437542
rare_tail_difficult,reproducibility_weighted,78,63.4685875063311,0.005185108647434808,0.9092774864681852,0.0026377798737305396
rare_tail_difficult,reproducibility_weighted,79,63.30117134359279,0.005171431472201499,0.9144489179403867,0.002468337842126277
rare_tail_difficult,reproducibility_weighted,80,63.14492266691448,0.005158666632200701,0.9196075845725872,0.008195161718570355
rare_tail_difficult,reproducibility_weighted,81,62.6274398139525,0.005116390524897624,0.9247239750974848,0.0017737661271738402
rare_tail_difficult,reproducibility_weighted,82,62.51635338257889,0.005107315244691167,0.9298312903421759,0.0007161886279011973
rare_tail_difficult,reproducibility_weighted,83,62.471579881228436,0.005103657443593813,0.9349349477857697,0.003024034494140788
rare_tail_difficult,reproducibility_weighted,84,62.28266366876413,0.005088223807438106,0.9400231715932078,0.0024793121186297584
rare_tail_difficult,reproducibility_weighted,85,62.12824550594962,0.005075608512490025,0.9450987801056979,0.001806230623301835
rare_tail_difficult,reproducibility_weighted,86,62.01602756634476,0.0050664407929628735,0.9501652208986608,0.0023377769669333586
rare_tail_difficult,reproducibility_weighted,87,61.871047925519456,0.005054596584372754,0.9552198174830335,0.005117971371310456
rare_tail_difficult,reproducibility_weighted,88,61.55439367352367,0.00502872730376041,0.9602485447867939,0.0027110423016059107
rare_tail_difficult,reproducibility_weighted,89,61.387517108425044,0.005015094211316675,0.9652636389981106,0.0024055105202103583
rare_tail_difficult,reproducibility_weighted,90,61.239848790211134,0.005003030349431507,0.9702666693475421,0.004554330819012237
rare_tail_difficult,reproducibility_weighted,91,60.960942259514226,0.004980244894122637,0.9752469142416649,0.002714790266630241
rare_tail_difficult,reproducibility_weighted,92,60.79544608682349,0.004966724573758638,0.9802136388154236,0.0005379372366348831
rare_tail_difficult,reproducibility_weighted,93,60.76274195255556,0.004964052787666304,0.9851776916030899,0.0003593172816278003
rare_tail_difficult,reproducibility_weighted,94,60.740908849292914,0.004962269117712783,0.9901399607208027,0.005762051128167517
rare_tail_difficult,reproducibility_weighted,95,60.390916626931926,0.004933676269344795,0.9950736369901475,0.0014823144229111893
rare_tail_difficult,reproducibility_weighted,96,60.301398300203,0.004926363009852771,1.0,
