feature_id,display_name,sample,n_cells,n_nt_units,median_log2fc,n_abs_gt_1
ELMO1_sig_e4_g2,ELMO1_sig_e4_g2,S4,10,13,0.0,6846
ELMO1_sig_e4_g2,ELMO1_sig_e4_g2,S5,7,15,0.0,8247
ELMO1_sig_e4_g2,ELMO1_sig_e4_g2,S6,5,13,0.0,8237
ELMO1_sig_e4_g2,ELMO1_sig_e4_g2,S7,8,13,0.0,8246
ELMO1_sig_e4_g3,ELMO1_sig_e4_g3,S1,16,15,0.0,8411
ELMO1_sig_e4_g3,ELMO1_sig_e4_g3,S2,17,12,0.0,7381
ELMO1_sig_e4_g3,ELMO1_sig_e4_g3,S3,11,14,0.0,7968
ELMO1_sig_e4_g3,ELMO1_sig_e4_g3,S4,9,13,0.0,7027
ELMO1_sig_e4_g3,ELMO1_sig_e4_g3,S5,15,15,0.0,7811
ELMO1_sig_e4_g3,ELMO1_sig_e4_g3,S6,11,13,0.0,7752
ELMO1_sig_e4_g3,ELMO1_sig_e4_g3,S7,22,13,0.0,7437
ELMO1_sig_e4_g4,ELMO1_sig_e4_g4,S1,8,15,0.0,8504
ELMO1_sig_e4_g4,ELMO1_sig_e4_g4,S2,8,12,0.0,8026
ELMO1_sig_e4_g4,ELMO1_sig_e4_g4,S3,7,14,0.0,8247
ELMO1_sig_e4_g4,ELMO1_sig_e4_g4,S4,12,13,0.0,6708
ELMO1_sig_e4_g4,ELMO1_sig_e4_g4,S5,8,15,0.0,8120
ELMO1_sig_e4_g4,ELMO1_sig_e4_g4,S6,13,13,0.0,8149
ELMO1_sig_e4_g4,ELMO1_sig_e4_g4,S7,9,13,0.0,8153
ELMO1_sig_e4_g5,ELMO1_sig_e4_g5,S1,13,15,0.0,8247
ELMO1_sig_e4_g5,ELMO1_sig_e4_g5,S2,11,12,0.0,7948
ELMO1_sig_e4_g5,ELMO1_sig_e4_g5,S3,20,14,0.0,7838
ELMO1_sig_e4_g5,ELMO1_sig_e4_g5,S4,13,13,0.0,6512
ELMO1_sig_e4_g5,ELMO1_sig_e4_g5,S5,21,15,0.0,7969
ELMO1_sig_e4_g5,ELMO1_sig_e4_g5,S6,24,13,0.0,7902
ELMO1_sig_e4_g5,ELMO1_sig_e4_g5,S7,24,13,0.0,7636
ELMO1_sig_e5_g1,ELMO1_sig_e5_g1,S1,16,15,0.0,8301
ELMO1_sig_e5_g1,ELMO1_sig_e5_g1,S2,19,12,0.0,7436
ELMO1_sig_e5_g1,ELMO1_sig_e5_g1,S3,19,14,0.0,7442
ELMO1_sig_e5_g1,ELMO1_sig_e5_g1,S4,15,13,0.0,6349
ELMO1_sig_e5_g1,ELMO1_sig_e5_g1,S5,7,15,0.0,8522
ELMO1_sig_e5_g1,ELMO1_sig_e5_g1,S6,16,13,0.0,7838
ELMO1_sig_e5_g1,ELMO1_sig_e5_g1,S7,18,13,0.0,7759
ELMO1_sig_e5_g2,ELMO1_sig_e5_g2,S1,9,15,0.0,8330
ELMO1_sig_e5_g2,ELMO1_sig_e5_g2,S2,9,12,0.0,8010
ELMO1_sig_e5_g2,ELMO1_sig_e5_g2,S3,8,14,0.0,8012
ELMO1_sig_e5_g2,ELMO1_sig_e5_g2,S4,12,13,0.0,6861
ELMO1_sig_e5_g2,ELMO1_sig_e5_g2,S5,12,15,0.0,8153
ELMO1_sig_e5_g2,ELMO1_sig_e5_g2,S6,22,13,0.0,7645
ELMO1_sig_e5_g2,ELMO1_sig_e5_g2,S7,13,13,0.0,7806
ELMO1_sig_e5_g3,ELMO1_sig_e5_g3,S1,18,15,0.0,8527
ELMO1_sig_e5_g3,ELMO1_sig_e5_g3,S2,25,12,0.0,7222
ELMO1_sig_e5_g3,ELMO1_sig_e5_g3,S3,24,14,0.0,7639
ELMO1_sig_e5_g3,ELMO1_sig_e5_g3,S4,23,13,0.0,6196
ELMO1_sig_e5_g3,ELMO1_sig_e5_g3,S5,18,15,0.0,7927
ELMO1_sig_e5_g3,ELMO1_sig_e5_g3,S6,20,13,0.0,8159
ELMO1_sig_e5_g3,ELMO1_sig_e5_g3,S7,20,13,0.0,7651
ELMO1_sig_e5_g4,ELMO1_sig_e5_g4,S1,15,15,0.0,8178
ELMO1_sig_e5_g4,ELMO1_sig_e5_g4,S2,17,12,0.0,7380
ELMO1_sig_e5_g4,ELMO1_sig_e5_g4,S3,23,14,0.0,7628
ELMO1_sig_e5_g4,ELMO1_sig_e5_g4,S4,10,13,0.0,7005
ELMO1_sig_e5_g4,ELMO1_sig_e5_g4,S5,11,15,0.0,7987
ELMO1_sig_e5_g4,ELMO1_sig_e5_g4,S6,17,13,0.0,7722
ELMO1_sig_e5_g4,ELMO1_sig_e5_g4,S7,14,13,0.0,7728
ELMO1_sig_e5_g5,ELMO1_sig_e5_g5,S1,10,15,0.0,8428
ELMO1_sig_e5_g5,ELMO1_sig_e5_g5,S2,9,12,0.0,8022
ELMO1_sig_e5_g5,ELMO1_sig_e5_g5,S3,10,14,0.0,8141
ELMO1_sig_e5_g5,ELMO1_sig_e5_g5,S4,8,13,0.0,7002
ELMO1_sig_e5_g5,ELMO1_sig_e5_g5,S5,11,15,0.0,7898
ELMO1_sig_e5_g5,ELMO1_sig_e5_g5,S6,12,13,0.0,7640
ELMO1_sig_e5_g5,ELMO1_sig_e5_g5,S7,3,13,0.0,8971
ELMO1_sig_e5_g6,ELMO1_sig_e5_g6,S1,17,15,0.0,8330
ELMO1_sig_e5_g6,ELMO1_sig_e5_g6,S2,8,12,0.0,7923
ELMO1_sig_e5_g6,ELMO1_sig_e5_g6,S3,11,14,0.0,7788
ELMO1_sig_e5_g6,ELMO1_sig_e5_g6,S4,13,13,0.0,6470
ELMO1_sig_e5_g6,ELMO1_sig_e5_g6,S5,9,15,0.0,7996
ELMO1_sig_e5_g6,ELMO1_sig_e5_g6,S6,7,13,0.0,8273
ELMO1_sig_e5_g6,ELMO1_sig_e5_g6,S7,8,13,0.0,8209
ELMO1_sig_e5_g7,ELMO1_sig_e5_g7,S1,14,15,0.0,8411
ELMO1_sig_e5_g7,ELMO1_sig_e5_g7,S2,6,12,0.0,8683
ELMO1_sig_e5_g7,ELMO1_sig_e5_g7,S3,8,14,0.0,8194
ELMO1_sig_e5_g7,ELMO1_sig_e5_g7,S4,6,13,0.0,7435
ELMO1_sig_e5_g7,ELMO1_sig_e5_g7,S5,5,15,0.0,8490
ELMO1_sig_e5_g7,ELMO1_sig_e5_g7,S6,12,13,0.0,7956
ELMO1_sig_e5_g7,ELMO1_sig_e5_g7,S7,8,13,0.0,8099
ELMO1_sig_e5_g8,ELMO1_sig_e5_g8,S1,35,15,0.0,8978
ELMO1_sig_e5_g8,ELMO1_sig_e5_g8,S2,31,12,0.0,7374
ELMO1_sig_e5_g8,ELMO1_sig_e5_g8,S3,29,14,0.0,8172
ELMO1_sig_e5_g8,ELMO1_sig_e5_g8,S4,23,13,0.0,6039
ELMO1_sig_e5_g8,ELMO1_sig_e5_g8,S5,23,15,0.0,7835
ELMO1_sig_e5_g8,ELMO1_sig_e5_g8,S6,22,13,0.0,7990
ELMO1_sig_e5_g8,ELMO1_sig_e5_g8,S7,29,13,0.0,7753
MERTK_sig_e1_g1,MERTK_sig_e1_g1,S1,11,15,0.0,8305
MERTK_sig_e1_g1,MERTK_sig_e1_g1,S2,11,12,0.0,7650
MERTK_sig_e1_g1,MERTK_sig_e1_g1,S3,7,14,0.0,8081
MERTK_sig_e1_g1,MERTK_sig_e1_g1,S4,12,13,0.0,6771
MERTK_sig_e1_g1,MERTK_sig_e1_g1,S5,16,15,0.0,8020
MERTK_sig_e1_g1,MERTK_sig_e1_g1,S6,10,13,0.0,7794
MERTK_sig_e1_g1,MERTK_sig_e1_g1,S7,12,13,0.0,7880
MERTK_sig_e1_g2,MERTK_sig_e1_g2,S1,12,15,0.0,8255
MERTK_sig_e1_g2,MERTK_sig_e1_g2,S2,12,12,0.0,7487
MERTK_sig_e1_g2,MERTK_sig_e1_g2,S3,9,14,0.0,8024
MERTK_sig_e1_g2,MERTK_sig_e1_g2,S4,12,13,0.0,6485
MERTK_sig_e1_g2,MERTK_sig_e1_g2,S5,23,15,0.0,7877
MERTK_sig_e1_g2,MERTK_sig_e1_g2,S6,15,13,0.0,7887
MERTK_sig_e1_g2,MERTK_sig_e1_g2,S7,6,13,0.0,8396
MERTK_sig_e1_g3,MERTK_sig_e1_g3,S1,6,15,0.0,8540
MERTK_sig_e1_g3,MERTK_sig_e1_g3,S2,10,12,0.0,7835
MERTK_sig_e1_g3,MERTK_sig_e1_g3,S3,13,14,0.0,7800
MERTK_sig_e1_g3,MERTK_sig_e1_g3,S4,9,13,0.0,6730
MERTK_sig_e1_g3,MERTK_sig_e1_g3,S5,12,15,0.0,7848
MERTK_sig_e1_g3,MERTK_sig_e1_g3,S6,8,13,0.0,7892
MERTK_sig_e1_g3,MERTK_sig_e1_g3,S7,2,13,0.0,9691
MERTK_sig_e1_g4,MERTK_sig_e1_g4,S1,13,15,0.0,8248
MERTK_sig_e1_g4,MERTK_sig_e1_g4,S2,9,12,0.0,7774
MERTK_sig_e1_g4,MERTK_sig_e1_g4,S3,4,14,0.0,8821
MERTK_sig_e1_g4,MERTK_sig_e1_g4,S4,5,13,0.0,8081
MERTK_sig_e1_g4,MERTK_sig_e1_g4,S5,9,15,0.0,8149
MERTK_sig_e1_g4,MERTK_sig_e1_g4,S6,8,13,0.0,7929
MERTK_sig_e1_g4,MERTK_sig_e1_g4,S7,5,13,0.0,8636
MERTK_sig_e1_g5,MERTK_sig_e1_g5,S1,17,15,0.0,8435
MERTK_sig_e1_g5,MERTK_sig_e1_g5,S2,10,12,0.0,7641
MERTK_sig_e1_g5,MERTK_sig_e1_g5,S3,7,14,0.0,8367
MERTK_sig_e1_g5,MERTK_sig_e1_g5,S4,6,13,0.0,7348
MERTK_sig_e1_g5,MERTK_sig_e1_g5,S5,13,15,0.0,8229
MERTK_sig_e1_g5,MERTK_sig_e1_g5,S6,19,13,0.0,7816
MERTK_sig_e1_g5,MERTK_sig_e1_g5,S7,7,13,0.0,8439
MERTK_sig_e1_g6,MERTK_sig_e1_g6,S1,12,15,0.0,8305
MERTK_sig_e1_g6,MERTK_sig_e1_g6,S2,14,12,0.0,7675
MERTK_sig_e1_g6,MERTK_sig_e1_g6,S3,25,14,0.0,7412
MERTK_sig_e1_g6,MERTK_sig_e1_g6,S4,19,13,0.0,5894
MERTK_sig_e1_g6,MERTK_sig_e1_g6,S5,29,15,0.0,7986
MERTK_sig_e1_g6,MERTK_sig_e1_g6,S6,22,13,0.0,7583
MERTK_sig_e1_g6,MERTK_sig_e1_g6,S7,21,13,0.0,7708
MERTK_sig_e1_g7,MERTK_sig_e1_g7,S1,32,15,0.0,9002
MERTK_sig_e1_g7,MERTK_sig_e1_g7,S2,37,12,0.0,7302
MERTK_sig_e1_g7,MERTK_sig_e1_g7,S3,44,14,0.0,8353
MERTK_sig_e1_g7,MERTK_sig_e1_g7,S4,42,13,0.0,6145
MERTK_sig_e1_g7,MERTK_sig_e1_g7,S5,31,15,0.0,7902
MERTK_sig_e1_g7,MERTK_sig_e1_g7,S6,36,13,0.0,8248
MERTK_sig_e1_g7,MERTK_sig_e1_g7,S7,34,13,0.0,7907
MERTK_sig_e1_g8,MERTK_sig_e1_g8,S1,12,15,0.0,8660
MERTK_sig_e1_g8,MERTK_sig_e1_g8,S2,5,12,0.0,8714
MERTK_sig_e1_g8,MERTK_sig_e1_g8,S3,9,14,0.0,8027
MERTK_sig_e1_g8,MERTK_sig_e1_g8,S4,11,13,0.0,6806
MERTK_sig_e1_g8,MERTK_sig_e1_g8,S5,14,15,0.0,8035
MERTK_sig_e1_g8,MERTK_sig_e1_g8,S6,14,13,0.0,7681
MERTK_sig_e1_g8,MERTK_sig_e1_g8,S7,9,13,0.0,8131
MERTK_sig_e1_g9,MERTK_sig_e1_g9,S1,28,15,0.0,8408
MERTK_sig_e1_g9,MERTK_sig_e1_g9,S2,22,12,0.0,7488
MERTK_sig_e1_g9,MERTK_sig_e1_g9,S3,27,14,0.0,7772
MERTK_sig_e1_g9,MERTK_sig_e1_g9,S4,34,13,0.0,5893
MERTK_sig_e1_g9,MERTK_sig_e1_g9,S5,28,15,0.0,7930
MERTK_sig_e1_g9,MERTK_sig_e1_g9,S6,35,13,0.0,7685
MERTK_sig_e1_g9,MERTK_sig_e1_g9,S7,22,13,0.0,7605
MERTK_sig_e1_g10,MERTK_sig_e1_g10,S1,9,15,0.0,8553
MERTK_sig_e1_g10,MERTK_sig_e1_g10,S2,15,12,0.0,7482
MERTK_sig_e1_g10,MERTK_sig_e1_g10,S3,3,14,0.0,8986
MERTK_sig_e1_g10,MERTK_sig_e1_g10,S4,7,13,0.0,7293
MERTK_sig_e1_g10,MERTK_sig_e1_g10,S5,9,15,0.0,7959
MERTK_sig_e1_g10,MERTK_sig_e1_g10,S6,13,13,0.0,7570
MERTK_sig_e1_g10,MERTK_sig_e1_g10,S7,16,13,0.0,7661
MERTK_sig_e2_g1,MERTK_sig_e2_g1,S1,12,15,0.0,8222
MERTK_sig_e2_g1,MERTK_sig_e2_g1,S2,7,12,0.0,8267
MERTK_sig_e2_g1,MERTK_sig_e2_g1,S3,10,14,0.0,7934
MERTK_sig_e2_g1,MERTK_sig_e2_g1,S4,9,13,0.0,6858
MERTK_sig_e2_g1,MERTK_sig_e2_g1,S5,9,15,0.0,8162
MERTK_sig_e2_g1,MERTK_sig_e2_g1,S6,6,13,0.0,8143
MERTK_sig_e2_g1,MERTK_sig_e2_g1,S7,11,13,0.0,7908
MERTK_sig_e2_g2,MERTK_sig_e2_g2,S1,4,15,0.0,8820
MERTK_sig_e2_g2,MERTK_sig_e2_g2,S3,2,14,0.0,9016
MERTK_sig_e2_g2,MERTK_sig_e2_g2,S5,1,15,0.0,9732
MERTK_sig_e2_g2,MERTK_sig_e2_g2,S6,2,13,0.0,8944
MERTK_sig_e2_g2,MERTK_sig_e2_g2,S7,1,13,0.0,10019
MERTK_sig_e2_g4,MERTK_sig_e2_g4,S2,1,12,0.0,10081
MERTK_sig_e2_g4,MERTK_sig_e2_g4,S3,3,14,0.0,9525
MERTK_sig_e2_g4,MERTK_sig_e2_g4,S4,5,13,0.0,7768
MERTK_sig_e2_g4,MERTK_sig_e2_g4,S5,3,15,0.0,8840
MERTK_sig_e2_g4,MERTK_sig_e2_g4,S7,6,13,0.0,8537
MERTK_sig_e2_g5,MERTK_sig_e2_g5,S1,24,15,0.0,9069
MERTK_sig_e2_g5,MERTK_sig_e2_g5,S2,17,12,0.0,7476
MERTK_sig_e2_g5,MERTK_sig_e2_g5,S3,9,14,0.0,7897
MERTK_sig_e2_g5,MERTK_sig_e2_g5,S4,7,13,0.0,7252
MERTK_sig_e2_g5,MERTK_sig_e2_g5,S5,26,15,0.0,7769
MERTK_sig_e2_g5,MERTK_sig_e2_g5,S6,15,13,0.0,7647
MERTK_sig_e2_g5,MERTK_sig_e2_g5,S7,12,13,0.0,8016
MERTK_sig_e2_g6,MERTK_sig_e2_g6,S1,44,15,0.0,8920
MERTK_sig_e2_g6,MERTK_sig_e2_g6,S2,41,12,0.0,7440
MERTK_sig_e2_g6,MERTK_sig_e2_g6,S3,29,14,0.0,7393
MERTK_sig_e2_g6,MERTK_sig_e2_g6,S4,40,13,0.0,6337
MERTK_sig_e2_g6,MERTK_sig_e2_g6,S5,33,15,0.0,7817
MERTK_sig_e2_g6,MERTK_sig_e2_g6,S6,35,13,0.0,7761
MERTK_sig_e2_g6,MERTK_sig_e2_g6,S7,38,13,0.0,7911
MERTK_sig_e2_g7,MERTK_sig_e2_g7,S1,11,15,0.0,8597
MERTK_sig_e2_g7,MERTK_sig_e2_g7,S2,12,12,0.0,7691
MERTK_sig_e2_g7,MERTK_sig_e2_g7,S3,12,14,0.0,7902
MERTK_sig_e2_g7,MERTK_sig_e2_g7,S4,11,13,0.0,6876
MERTK_sig_e2_g7,MERTK_sig_e2_g7,S5,8,15,0.0,8296
MERTK_sig_e2_g7,MERTK_sig_e2_g7,S6,5,13,0.0,8383
MERTK_sig_e2_g7,MERTK_sig_e2_g7,S7,8,13,0.0,8367
MERTK_sig_e2_g8,MERTK_sig_e2_g8,S1,16,15,0.0,8498
MERTK_sig_e2_g8,MERTK_sig_e2_g8,S2,12,12,0.0,7858
MERTK_sig_e2_g8,MERTK_sig_e2_g8,S3,11,14,0.0,7833
MERTK_sig_e2_g8,MERTK_sig_e2_g8,S4,14,13,0.0,6452
MERTK_sig_e2_g8,MERTK_sig_e2_g8,S5,29,15,0.0,7709
MERTK_sig_e2_g8,MERTK_sig_e2_g8,S6,18,13,0.0,7670
MERTK_sig_e2_g8,MERTK_sig_e2_g8,S7,17,13,0.0,7648
MERTK_sig_e3_g1,MERTK_sig_e3_g1,S1,7,15,0.0,8460
MERTK_sig_e3_g1,MERTK_sig_e3_g1,S2,4,12,0.0,8425
MERTK_sig_e3_g1,MERTK_sig_e3_g1,S3,3,14,0.0,9034
MERTK_sig_e3_g1,MERTK_sig_e3_g1,S4,6,13,0.0,7419
MERTK_sig_e3_g1,MERTK_sig_e3_g1,S5,3,15,0.0,9369
MERTK_sig_e3_g1,MERTK_sig_e3_g1,S6,10,13,0.0,7712
MERTK_sig_e3_g1,MERTK_sig_e3_g1,S7,3,13,0.0,9279
MERTK_sig_e3_g2,MERTK_sig_e3_g2,S1,5,15,0.0,8729
MERTK_sig_e3_g2,MERTK_sig_e3_g2,S2,10,12,0.0,7717
MERTK_sig_e3_g2,MERTK_sig_e3_g2,S3,8,14,0.0,8119
MERTK_sig_e3_g2,MERTK_sig_e3_g2,S4,11,13,0.0,6684
MERTK_sig_e3_g2,MERTK_sig_e3_g2,S5,9,15,0.0,7983
MERTK_sig_e3_g2,MERTK_sig_e3_g2,S6,12,13,0.0,7666
MERTK_sig_e3_g2,MERTK_sig_e3_g2,S7,11,13,0.0,8009
MERTK_sig_e3_g3,MERTK_sig_e3_g3,S1,14,15,0.0,8402
MERTK_sig_e3_g3,MERTK_sig_e3_g3,S2,13,12,0.0,7523
MERTK_sig_e3_g3,MERTK_sig_e3_g3,S3,10,14,0.0,7898
MERTK_sig_e3_g3,MERTK_sig_e3_g3,S4,11,13,0.0,6710
MERTK_sig_e3_g3,MERTK_sig_e3_g3,S5,10,15,0.0,8126
MERTK_sig_e3_g3,MERTK_sig_e3_g3,S6,15,13,0.0,7851
MERTK_sig_e3_g3,MERTK_sig_e3_g3,S7,17,13,0.0,7647
MERTK_sig_e3_g4,MERTK_sig_e3_g4,S1,4,15,0.0,8904
MERTK_sig_e3_g4,MERTK_sig_e3_g4,S2,2,12,0.0,9538
MERTK_sig_e3_g4,MERTK_sig_e3_g4,S3,4,14,0.0,8794
MERTK_sig_e3_g4,MERTK_sig_e3_g4,S4,3,13,0.0,9086
MERTK_sig_e3_g4,MERTK_sig_e3_g4,S5,4,15,0.0,8728
MERTK_sig_e3_g4,MERTK_sig_e3_g4,S6,2,13,0.0,9104
MERTK_sig_e3_g4,MERTK_sig_e3_g4,S7,5,13,0.0,8588
MERTK_sig_e3_g5,MERTK_sig_e3_g5,S1,16,15,0.0,8366
MERTK_sig_e3_g5,MERTK_sig_e3_g5,S2,16,12,0.0,7459
MERTK_sig_e3_g5,MERTK_sig_e3_g5,S3,13,14,0.0,7810
MERTK_sig_e3_g5,MERTK_sig_e3_g5,S4,20,13,0.0,5991
MERTK_sig_e3_g5,MERTK_sig_e3_g5,S5,16,15,0.0,8105
MERTK_sig_e3_g5,MERTK_sig_e3_g5,S6,23,13,0.0,7921
MERTK_sig_e3_g5,MERTK_sig_e3_g5,S7,13,13,0.0,7876
MERTK_sig_e4_g1,MERTK_sig_e4_g1,S1,21,15,0.0,8612
MERTK_sig_e4_g1,MERTK_sig_e4_g1,S2,17,12,0.0,7395
MERTK_sig_e4_g1,MERTK_sig_e4_g1,S3,32,14,0.0,7578
MERTK_sig_e4_g1,MERTK_sig_e4_g1,S4,19,13,0.0,6083
MERTK_sig_e4_g1,MERTK_sig_e4_g1,S5,18,15,0.0,7797
MERTK_sig_e4_g1,MERTK_sig_e4_g1,S6,20,13,0.0,7732
MERTK_sig_e4_g1,MERTK_sig_e4_g1,S7,19,13,0.0,7560
MERTK_sig_e4_g2,MERTK_sig_e4_g2,S1,1,15,0.0,9586
MERTK_sig_e4_g2,MERTK_sig_e4_g2,S5,1,15,0.0,9813
MERTK_sig_e4_g2,MERTK_sig_e4_g2,S7,1,13,0.0,10159
MERTK_sig_e4_g3,MERTK_sig_e4_g3,S1,21,15,0.0,8832
MERTK_sig_e4_g3,MERTK_sig_e4_g3,S2,16,12,0.0,7580
MERTK_sig_e4_g3,MERTK_sig_e4_g3,S3,20,14,0.0,7893
MERTK_sig_e4_g3,MERTK_sig_e4_g3,S4,20,13,0.0,5991
MERTK_sig_e4_g3,MERTK_sig_e4_g3,S5,11,15,0.0,8028
MERTK_sig_e4_g3,MERTK_sig_e4_g3,S6,25,13,0.0,8007
MERTK_sig_e4_g3,MERTK_sig_e4_g3,S7,16,13,0.0,7618
MERTK_sig_e4_g4,MERTK_sig_e4_g4,S1,10,15,0.0,8430
MERTK_sig_e4_g4,MERTK_sig_e4_g4,S2,9,12,0.0,7999
MERTK_sig_e4_g4,MERTK_sig_e4_g4,S3,10,14,0.0,8291
MERTK_sig_e4_g4,MERTK_sig_e4_g4,S4,9,13,0.0,6847
MERTK_sig_e4_g4,MERTK_sig_e4_g4,S5,6,15,0.0,8364
MERTK_sig_e4_g4,MERTK_sig_e4_g4,S6,7,13,0.0,8190
MERTK_sig_e4_g4,MERTK_sig_e4_g4,S7,12,13,0.0,7869
MERTK_sig_e4_g5,MERTK_sig_e4_g5,S1,16,15,0.0,8358
MERTK_sig_e4_g5,MERTK_sig_e4_g5,S2,10,12,0.0,7975
MERTK_sig_e4_g5,MERTK_sig_e4_g5,S3,9,14,0.0,8017
MERTK_sig_e4_g5,MERTK_sig_e4_g5,S4,15,13,0.0,6408
MERTK_sig_e4_g5,MERTK_sig_e4_g5,S5,16,15,0.0,7887
MERTK_sig_e4_g5,MERTK_sig_e4_g5,S6,15,13,0.0,7956
MERTK_sig_e4_g5,MERTK_sig_e4_g5,S7,9,13,0.0,8113
MERTK_sig_e4_g6,MERTK_sig_e4_g6,S1,9,15,0.0,8588
MERTK_sig_e4_g6,MERTK_sig_e4_g6,S2,8,12,0.0,8079
MERTK_sig_e4_g6,MERTK_sig_e4_g6,S3,8,14,0.0,8208
MERTK_sig_e4_g6,MERTK_sig_e4_g6,S4,10,13,0.0,6909
MERTK_sig_e4_g6,MERTK_sig_e4_g6,S5,12,15,0.0,7690
MERTK_sig_e4_g6,MERTK_sig_e4_g6,S6,7,13,0.0,8105
MERTK_sig_e4_g6,MERTK_sig_e4_g6,S7,6,13,0.0,8401
MERTK_sig_e4_g7,MERTK_sig_e4_g7,S1,17,15,0.0,8362
MERTK_sig_e4_g7,MERTK_sig_e4_g7,S2,13,12,0.0,7692
MERTK_sig_e4_g7,MERTK_sig_e4_g7,S3,13,14,0.0,7888
MERTK_sig_e4_g7,MERTK_sig_e4_g7,S4,11,13,0.0,6661
MERTK_sig_e4_g7,MERTK_sig_e4_g7,S5,5,15,0.0,8480
MERTK_sig_e4_g7,MERTK_sig_e4_g7,S6,8,13,0.0,8013
MERTK_sig_e4_g7,MERTK_sig_e4_g7,S7,14,13,0.0,7849
MAF_sig_e1_g1,MAF_sig_e1_g1,S1,9,15,0.0,8511
MAF_sig_e1_g1,MAF_sig_e1_g1,S2,12,12,0.0,7509
MAF_sig_e1_g1,MAF_sig_e1_g1,S3,13,14,0.0,7916
MAF_sig_e1_g1,MAF_sig_e1_g1,S4,19,13,0.0,6113
MAF_sig_e1_g1,MAF_sig_e1_g1,S5,18,15,0.0,7680
MAF_sig_e1_g1,MAF_sig_e1_g1,S6,22,13,0.0,8069
MAF_sig_e1_g1,MAF_sig_e1_g1,S7,19,13,0.0,7637
MAF_sig_e1_g2,MAF_sig_e1_g2,S1,15,15,0.0,8402
MAF_sig_e1_g2,MAF_sig_e1_g2,S2,9,12,0.0,8018
MAF_sig_e1_g2,MAF_sig_e1_g2,S3,14,14,0.0,7984
MAF_sig_e1_g2,MAF_sig_e1_g2,S4,19,13,0.0,6080
MAF_sig_e1_g2,MAF_sig_e1_g2,S5,12,15,0.0,7991
MAF_sig_e1_g2,MAF_sig_e1_g2,S6,14,13,0.0,7692
MAF_sig_e1_g2,MAF_sig_e1_g2,S7,16,13,0.0,7690
MAF_sig_e1_g4,MAF_sig_e1_g4,S1,11,15,0.0,8381
MAF_sig_e1_g4,MAF_sig_e1_g4,S2,9,12,0.0,8040
MAF_sig_e1_g4,MAF_sig_e1_g4,S3,4,14,0.0,8722
MAF_sig_e1_g4,MAF_sig_e1_g4,S4,5,13,0.0,7786
MAF_sig_e1_g4,MAF_sig_e1_g4,S5,5,15,0.0,8551
MAF_sig_e1_g4,MAF_sig_e1_g4,S6,11,13,0.0,7818
MAF_sig_e1_g4,MAF_sig_e1_g4,S7,8,13,0.0,8363
MAF_sig_e2_g1,MAF_sig_e2_g1,S1,20,15,0.0,8771
MAF_sig_e2_g1,MAF_sig_e2_g1,S2,20,12,0.0,7277
MAF_sig_e2_g1,MAF_sig_e2_g1,S3,20,14,0.0,7630
MAF_sig_e2_g1,MAF_sig_e2_g1,S4,9,13,0.0,6826
MAF_sig_e2_g1,MAF_sig_e2_g1,S5,13,15,0.0,7959
MAF_sig_e2_g1,MAF_sig_e2_g1,S6,20,13,0.0,7471
MAF_sig_e2_g1,MAF_sig_e2_g1,S7,16,13,0.0,7660
MAF_sig_e2_g2,MAF_sig_e2_g2,S1,1,15,0.0,9445
MAF_sig_e2_g2,MAF_sig_e2_g2,S2,2,12,0.0,9716
MAF_sig_e2_g2,MAF_sig_e2_g2,S4,1,13,0.0,10319
MAF_sig_e2_g2,MAF_sig_e2_g2,S6,1,13,0.0,9596
MAF_sig_e2_g2,MAF_sig_e2_g2,S7,1,13,0.0,9989
MAF_sig_e2_g3,MAF_sig_e2_g3,S1,22,15,0.0,8732
MAF_sig_e2_g3,MAF_sig_e2_g3,S2,12,12,0.0,7660
MAF_sig_e2_g3,MAF_sig_e2_g3,S3,12,14,0.0,7803
MAF_sig_e2_g3,MAF_sig_e2_g3,S4,14,13,0.0,6392
MAF_sig_e2_g3,MAF_sig_e2_g3,S5,17,15,0.0,7743
MAF_sig_e2_g3,MAF_sig_e2_g3,S6,10,13,0.0,7781
MAF_sig_e2_g3,MAF_sig_e2_g3,S7,17,13,0.0,7789
MAF_sig_e2_g4,MAF_sig_e2_g4,S1,2,15,0.0,9148
MAF_sig_e2_g4,MAF_sig_e2_g4,S3,2,14,0.0,9334
MAF_sig_e2_g4,MAF_sig_e2_g4,S5,2,15,0.0,9126
MAF_sig_e2_g4,MAF_sig_e2_g4,S6,3,13,0.0,8741
MAF_sig_e3_g1,MAF_sig_e3_g1,S1,15,15,0.0,8177
MAF_sig_e3_g1,MAF_sig_e3_g1,S2,9,12,0.0,8040
MAF_sig_e3_g1,MAF_sig_e3_g1,S3,14,14,0.0,7913
MAF_sig_e3_g1,MAF_sig_e3_g1,S4,18,13,0.0,6356
MAF_sig_e3_g1,MAF_sig_e3_g1,S5,11,15,0.0,7994
MAF_sig_e3_g1,MAF_sig_e3_g1,S6,22,13,0.0,8020
MAF_sig_e3_g1,MAF_sig_e3_g1,S7,10,13,0.0,8030
MAF_sig_e3_g2,MAF_sig_e3_g2,S1,16,15,0.0,8170
MAF_sig_e3_g2,MAF_sig_e3_g2,S2,12,12,0.0,7632
MAF_sig_e3_g2,MAF_sig_e3_g2,S3,12,14,0.0,7852
MAF_sig_e3_g2,MAF_sig_e3_g2,S4,15,13,0.0,6379
